,Player,Position,Age,Height,Weight,Games,Average TOI,Goals,Primary Assists,Secondary Assists,Total Assists,Points
541,Andrew Cogliano,C,36.3,70,179,71.22440020370483,11.866442462915556,6.12903457411823,4.5575767416826904,4.414584900405922,8.972161642088611,15.10119621620684
542,Jake Neighbours,L,21.5,72,201,49.366011962890624,13.537865964226425,7.154892251872768,4.508299445734383,3.4367855189049763,7.945084964639359,15.099977216512126
543,Trevor van Riemsdyk,D,32.2,75,191,57.35845048522949,17.828159419998528,3.5118213668897775,5.2392406115970855,6.315645584936216,11.554886196533301,15.06670756342308
544,Alex Goligoski,D,38.2,71,173,59.934174423217776,17.114468020670582,2.6217025935573828,6.012367550590501,6.415803382436306,12.428170933026808,15.04987352658419
545,Michael Eyssimont,C,27.1,72,180,38.7490560798645,11.868882220000026,6.477487944846003,5.117617700780641,3.444362127202186,8.561979827982826,15.039467772828829
546,Dmitry Kulikov,D,32.9,73,201,60.15564418029785,17.503857020786032,2.5976004835876796,6.16830690967553,6.189103281794453,12.357410191469983,14.955010675057663
547,Mathieu Olivier,R,26.6,73,217,49.3529502658844,11.135855192953606,6.144934062906995,5.308984867175835,3.4198309934518645,8.7288158606277,14.873749923534696
548,MacKenzie Entwistle,R,24.2,75,184,64.48530614471436,12.735165933445094,6.875217605060716,3.767413441108329,4.222103476911086,7.989516918019415,14.86473452308013
549,Derek Forbort,D,31.6,76,208,64.78647999572753,17.358685909938064,3.469342091493672,5.124139058896432,6.213864199890968,11.3380032587874,14.807345350281071
550,Marc-Edouard Vlasic,D,36.5,73,205,64.98685342025757,15.864275269087404,1.8161308617594243,5.189398768922696,7.735871250553127,12.925270019475823,14.741400881235247
551,Chris Tierney,C,29.3,73,191,48.29887026596069,11.748917156770357,5.499623979410322,5.1012442788549155,4.126290925616433,9.227535204471348,14.727159183881671
552,Ty Smith,D,23.5,71,180,43.39612020111084,17.622775494351984,4.250146596128233,5.114385303711543,5.3573979483239755,10.471783252035518,14.72192984816375
553,Nick Foligno,L,35.9,72,210,39.48278727722168,11.902129521768542,4.582959377403462,6.1553821986372155,3.9759860719436313,10.131368270580847,14.714327647984309
554,Shane Wright,C,19.7,72,192,46.12284604358673,11.997035802446305,6.529600641333177,3.7245467614525674,4.373598022809028,8.098144784261596,14.627745425594773
555,Matt Martin,L,34.4,75,220,69.58732151794433,10.158667577571702,5.365596767295944,4.754366760934184,4.378092150176028,9.132458911110213,14.498055678406157
556,Brad Hunt,D,35.1,69,177,48.95899321937561,14.788126743376253,4.647607914954955,4.716856369819645,5.132851501506061,9.849707871325705,14.49731578628066
557,Austin Watson,L,31.7,76,204,60.46508944511414,10.357275129887276,7.303760324013076,3.4605956260805137,3.705073589056043,7.165669215136557,14.469429539149633
558,Jaycob Megna,D,30.8,78,220,57.07642050552368,18.797704737615767,1.7415869999868723,6.450194696940416,6.244393686866222,12.69458838380664,14.436175383793511
559,Dylan Guenther,R,20.5,74,175,34.88488012623787,15.481679713055492,5.229716173408668,4.825875334537,4.376896514309539,9.202771848846538,14.432488022255207
560,Nick Holden,D,36.4,76,210,52.03703332710266,18.469391730150615,2.174058502968904,6.040159322029749,6.212275463497568,12.252434785527317,14.426493288496221
561,Elmer Soderblom,L,22.2,80,246,43.53456259059906,12.320348990291356,7.41180995899486,3.523760492433566,3.4700708153462014,6.993831307779768,14.405641266774628
562,Hudson Fasching,R,28.2,75,204,39.527337055206296,12.159747034277768,7.0675251378686825,4.519675555216529,2.6624596638628284,7.182135219079358,14.249660356948041
563,William Eklund,L,21.0,71,181,47.32013126945496,14.44456613702327,6.616881845951117,4.559828748253095,3.0581514180302922,7.617980166283386,14.234862012234505
564,Nick Perbix,D,25.3,74,191,49.46280658149719,14.682437017828224,3.468266592857914,5.504476781982526,5.175604971232879,10.680081753215404,14.148348346073318
565,Carson Soucy,D,29.2,77,208,56.58432751464844,15.317281563408672,3.3643321339691896,4.6398905510145685,6.139899662268569,10.779790213283137,14.144122347252328
566,Curtis Lazar,C,28.7,72,203,61.65126851272583,11.843483709817754,6.597784122961882,4.069858370882468,3.4510472640927023,7.52090563497517,14.118689757937052
567,Brendan Lemieux,L,27.5,73,215,51.9958544216156,9.521758069308738,5.199103273294757,5.440102705798576,3.4713285526973854,8.911431258495961,14.110534531790718
568,Mark Kastelic,C,24.6,75,233,55.99620839691162,9.296085810067131,7.729909670630842,3.6574681869631425,2.68145857754066,6.338926764503802,14.068836435134644
569,Chris Tanev,D,33.8,74,193,50.28433117675781,18.264311501476854,1.8743706875458204,6.037206001991252,6.113923746336758,12.15112974832801,14.02550043587383
570,Tomas Nosek,L,31.1,75,205,48.18677535820007,11.939459725677501,5.214826218965749,4.362213150259081,4.435959334933257,8.798172485192339,14.012998704158088
571,Joel Edmundson,D,30.3,77,221,59.00041568374634,18.24601784830913,3.255012981387514,4.5385794180740655,6.177201716676875,10.71578113475094,13.970794116138455
572,Jujhar Khaira,L,29.1,76,212,43.19078938102722,12.908554731026292,6.024349687839116,4.440297088579722,3.462990518474187,7.90328760705391,13.927637294893026
573,Alec Martinez,D,36.2,73,210,53.02073089981079,16.952934867955744,3.3775237931022097,4.510723742024435,6.00323203828943,10.513955780313864,13.891479573416074
574,Colin White,C,26.7,73,194,47.32542973136902,9.836274494629354,6.011528347158092,4.984286625709764,2.864771470170439,7.849058095880203,13.860586443038294
575,Adam Ruzicka,C,24.4,76,215,39.95697768688202,11.444096149013376,5.19162030429856,5.185565327629969,3.4344822301397278,8.620047557769697,13.811667862068257
576,Nicholas Robertson,L,22.1,69,183,40.51501892566681,11.786737220351585,5.759502636011644,3.653871281989119,4.355511407532917,8.009382689522035,13.768885325533677
577,Karson Kuhlman,C,28.0,70,184,52.640212339401245,11.450735515875742,6.116458759895835,3.6013393700287875,4.025407395407029,7.626746765435817,13.743205525331652
578,Jesse Ylonen,R,24.0,73,188,36.402252010822295,12.883062546424568,5.253656681602276,4.67593931092477,3.7821095407686354,8.458048851693405,13.711705533295682
579,Julien Gauthier,R,26.0,76,224,52.23128464508056,8.823590763799382,7.220357291488948,3.6259143960744984,2.766687394948675,6.392601791023173,13.61295908251212
580,Trevor Lewis,C,36.7,73,201,61.2675764503479,10.702571045093238,4.78210352251241,5.262006277078299,3.435029557462378,8.697035834540678,13.47913935705309
581,Nick Blankenburg,D,25.4,69,177,44.14309335708618,18.041718472212555,3.8936009422965516,5.214604750587205,4.320449082128115,9.53505383271532,13.428654775011871
582,Nikita Alexandrov,C,23.0,73,177,37.78828085899353,11.526743902370333,6.0822314338938535,4.586035132058966,2.7544190686182066,7.340454200677173,13.422685634571026
583,Mark Jankowski,C,29.0,76,212,45.39375771903992,12.265291517316363,6.2240004541208895,4.202258024552305,2.8847932595539043,7.087051284106209,13.3110517382271
584,Michael Pezzetta,L,25.6,73,210,50.09893671417236,8.890671644358896,5.990593074040319,5.106247918865948,2.1910771591330334,7.297325077998982,13.287918152039301
585,Justin Danforth,R,30.5,69,190,33.078350422859195,12.570923576414586,7.864670440737758,3.7852047918337433,1.6182950108385041,5.403499802672247,13.268170243410005
586,Josh Leivo,L,30.4,74,192,36.97111685562134,11.02151514582941,5.12303277443888,5.12217036811701,2.9474928494565997,8.06966321757361,13.192695992012489
587,Patric Hornqvist,R,36.7,71,189,38.52741185855866,10.353902122691274,5.127008779230778,4.564509674795761,3.4615476253770883,8.026057300172848,13.153066079403626
588,Josh Archibald,R,31.0,70,176,42.52846312618256,10.50306773811765,6.257222007658519,3.7835844228819973,3.0836265044804096,6.867210927362407,13.124432935020927
589,Cole Guttman,C,24.5,69,167,35.40918865776062,12.666821827337143,6.523072995478106,4.462119889806095,2.0846346247636665,6.546754514569761,13.069827510047867
590,Jon Merrill,D,31.7,75,204,64.74960706710816,15.206924167102203,1.799818454975114,5.131903975803086,5.949161406331884,11.08106538213497,12.880883837110083
591,Marc Staal,D,36.7,76,208,63.771282047271725,17.05807393502444,2.173111728780528,4.543622699400189,6.148903165783183,10.692525865183374,12.865637593963902
592,Luke Schenn,D,33.9,74,225,42.877636651039126,16.699534551441673,2.610064726345284,5.15859427577763,4.99942868103108,10.158022956808711,12.768087683153995
593,Cal Clutterbuck,R,35.9,72,212,56.132923328399656,12.111820249520242,5.19796811846429,3.5819169450582833,3.7733150040897394,7.355231949148022,12.553200067612313
594,Gavin Bayreuther,D,29.4,73,196,50.11548971748352,15.635584618115796,1.7051553066781322,4.558437452648861,6.217916108586619,10.77635356123548,12.481508867913611
595,Josh Manson,D,32.0,75,218,45.39668578147888,17.08479547464411,2.9076061572289302,5.134668107571713,4.421695084634924,9.556363192206636,12.463969349435565
596,Jake Muzzin,D,34.6,75,227,45.39712045192719,16.567999229961075,2.62830737693833,6.031843406819133,3.7959908223943994,9.827834229213533,12.456141606151863
597,Zack MacEwen,C,27.2,75,205,63.92555263519287,10.574574282232673,5.201371929471948,3.4640503462745187,3.7497430042583204,7.213793350532839,12.415165280004787
598,Nicolas Deslauriers,L,32.6,73,220,61.85214640617371,9.789541398003815,5.983607206811574,2.8376450101768262,3.5000697560593728,6.337714766236199,12.321321973047773
599,Patrick Brown,C,31.3,73,210,60.77273931503296,10.879771529077551,4.370857219493567,5.079558812775847,2.7999303097688264,7.8794891225446735,12.250346342038242
600,Tyler Angle,C,23.0,70,171,33.32541684627533,11.58542387646623,7.827081655172853,2.8456452740695566,1.5525595041150053,4.398204778184562,12.225286433357414
601,Simon Benoit,D,25.0,75,203,56.25074188613892,18.121428474364105,2.7202458367391316,3.2843867338434554,6.055174501150269,9.339561234993724,12.059807071732855
602,Damien Giroux,C,23.6,70,179,31.878544403553008,11.04696204360144,2.6591111038159254,2.2633504845989423,7.086330081658214,9.349680566257156,12.008791670073082
603,Drew O'Connor,L,25.3,75,200,38.19342596244812,9.927872498048236,5.5503307901712615,3.673083828020677,2.7633682207872474,6.436452048807924,11.986782838979185
604,Jordan Oesterle,D,31.3,72,187,49.716048078536986,15.021154186530445,2.216365258492137,4.451755248441487,5.107870929963557,9.559626178405043,11.775991436897181
605,Ilya Lyubushkin,D,29.5,74,200,64.93547120285034,15.100018259910865,1.3057092448690417,4.472786995410859,5.937101955850281,10.40988895126114,11.71559819613018
606,Nick Seeler,D,30.3,74,201,63.52920724105835,14.400230995454823,2.7229375557314013,4.253175610800157,4.674085844573767,8.927261455373923,11.650199011105325
607,Joel Kiviranta,L,27.5,71,185,49.29618372154236,11.736707761606201,6.073163033543197,2.8079773868198927,2.7671953497969164,5.575172736616809,11.648335770160006
608,Chris Wideman,D,33.7,70,181,52.121877784729,15.320359095461667,1.4330094685603452,4.9225873411820285,5.276202534821988,10.198789876004017,11.631799344564362
609,Calle Rosen,D,29.7,73,188,36.32770684146881,16.15988011199469,3.480289773773596,3.702173266459302,4.42984834553549,8.13202161199479,11.612311385768386
610,Egor Sokolov,L,23.3,75,222,33.96673906993866,10.229480951942504,5.112440722157937,5.024042642007285,1.4709296606590834,6.494972302666369,11.607413024824307
611,Sean Farrell,C,21.9,69,175,42.776803886413575,12.066474588066342,5.980297150445999,3.294357059059778,2.2999117035536236,5.594268762613401,11.5745659130594
612,Mason Shaw,C,24.9,70,184,35.9817094039917,11.773918329189765,5.16185822354403,3.645981070871256,2.745403411798958,6.3913844826702135,11.553242706214244
613,Danil Gushchin,L,21.6,68,165,43.33487030220032,13.547061738200487,5.201587775080712,3.552326461266258,2.7969547368638032,6.349281198130061,11.550868973210772
614,Jansen Harkins,C,26.4,73,182,40.34342290878296,10.983740342556036,5.441156233703242,3.3291137476933494,2.762956287363846,6.092070035057196,11.533226268760437
615,Jack Drury,C,23.7,71,174,35.23164571380615,11.502754175394772,4.942557804169155,3.7664296824430994,2.765991657812681,6.53242134025578,11.474979144424935
616,Devin Shore,C,29.2,73,206,47.63237311935425,8.850521083522123,3.4100068768401823,4.9510738681113615,3.0048767699614936,7.955950638072855,11.365957514913037
617,Parker Kelly,L,24.4,72,190,48.29240935516357,11.134150919421606,5.921433450584792,2.8150878493590095,2.6279963251225946,5.443084174481604,11.364517625066396
618,Nikita Zaitsev,D,31.9,74,192,53.94751768875122,16.6633343599597,1.2727248562179814,5.16099812252705,4.907154073459987,10.068152195987036,11.340877052205018
619,Derek Stepan,C,33.3,71,196,43.29490742778778,9.809439252823939,5.128988587464765,3.4254359601930355,2.7751293208937757,6.200565281086812,11.329553868551578
620,Marco Rossi,C,22.0,69,182,45.56099290466309,13.041314913675187,4.0056525824582705,4.4297167193757,2.7788241684399746,7.2085408878156745,11.214193470273944
621,Brendan Smith,D,34.6,74,200,56.41330228996277,15.349270902457912,2.5841165002128528,3.3658320052517725,5.210844682992867,8.576676688244639,11.160793188457491
622,Tyler Pitlick,C,31.9,74,200,40.74426384830475,10.033177527018587,4.694481898082385,3.7146363635904667,2.735140236255897,6.449776599846364,11.14425849792875
623,Riley Stillman,D,25.6,73,196,47.409383541107175,15.79429139162507,1.6197248734771696,4.408924344297716,5.083138086430161,9.492062430727877,11.111787304205047
624,Connor McMichael,C,22.7,72,180,39.08694431018829,11.173029549790547,5.109724372191789,3.756721797288027,2.2071167354220695,5.9638385327100965,11.073562904901886
625,Dylan Holloway,L,22.0,73,203,42.93472635936737,10.242285172493197,4.476142497463493,3.5159783368506123,2.973524179287372,6.489502516137984,10.965645013601478
626,Axel Jonsson-Fjallby,L,25.6,73,189,34.69728529596329,11.405707378080114,4.86610458062028,3.302370668377492,2.7478279305966247,6.0501985989741165,10.916303179594397
627,Jakob Pelletier,L,22.6,69,170,36.02981926965713,13.129133563008157,4.5278846692236305,3.6871163229928765,2.6779199566904084,6.3650362796832844,10.892920948906916
628,Pierre-Edouard Bellemare,L,38.6,71,198,58.0509620513916,9.981983776311855,4.44096834334592,3.649851216705799,2.7390024359892875,6.3888536526950865,10.829821996041007
629,Phillip Di Giuseppe,L,30.0,72,193,33.82106716823578,12.46186427549273,4.74851512140849,3.2908660094444877,2.7577983425292536,6.048664351973741,10.797179473382231
630,Simon Holmstrom,R,22.4,74,205,39.73973550415039,10.649826925683298,5.062338875897833,2.97522224844018,2.7517855836347827,5.727007832074962,10.789346707972795
631,Chad Ruhwedel,D,33.4,71,191,52.98298707771301,14.594518954748636,1.4950106084069839,3.3259137969086083,5.9636210642790095,9.289534861187619,10.784545469594603
632,Kurtis MacDermid,D,29.5,77,233,47.17166533088684,14.535489504398864,2.7133246885770888,3.7057429494450282,4.293599918193696,7.999342867638724,10.712667556215813
633,Michael Carcone,L,27.4,69,170,31.16603244972229,11.847664649270476,5.111489796355997,2.807469088903034,2.7602809798634476,5.567750068766482,10.67923986512248
634,Sam Carrick,C,31.7,72,200,50.506206209182736,10.106102268144488,4.501139898348804,3.325933380833532,2.773571541238868,6.0995049220724,10.600644820421204
635,Kevin Bahl,D,23.3,78,230,41.47740404891968,15.77146260569943,2.105236269693699,3.7949312253751777,4.699901606249575,8.494832831624752,10.60006910131845
636,Jaret Anderson-Dolan,C,24.1,71,200,37.50630285453797,11.122552628209814,5.103278250795619,3.321825476626922,2.172822497859853,5.4946479744867744,10.597926225282393
637,Conor Timmins,D,25.0,74,202,38.67834843826294,14.784697527483107,1.6752841802160034,4.437776409205366,4.4454550421824015,8.883231451387768,10.558515631603772
638,Aleksi Heponiemi,C,24.7,70,155,30.98467235660553,11.742007130727172,4.402961006463973,3.333098233802706,2.81345013376673,6.146548367569436,10.54950937403341
639,Niko Mikkola,D,27.4,76,209,57.96029610061645,16.437252314828335,2.6215147099325917,3.071279481991162,4.827633934036045,7.898913416027207,10.520428125959798
640,Alexander Holtz,R,21.7,72,195,41.33591023731232,12.459470689132809,4.292730021131807,4.007186445152701,2.189655424028058,6.196841869180759,10.489571890312567
641,Cal Foote,D,24.8,77,224,49.91144541358948,15.477722844127566,3.22239969679717,2.833755043188067,4.432771261374037,7.266526304562104,10.488926001359275
642,Marco Kasper,C,19.5,73,183,39.79802974700928,13.212531578198075,4.3788850745279415,3.3456932088284286,2.7458829455233156,6.091576154351744,10.470461228879685
643,Lane Pederson,C,26.2,72,192,38.67621648788453,11.535402096278967,4.540660098704932,3.7699512286216486,2.1325847692342568,5.902535997855905,10.443196096560836
644,Brett Leason,R,24.4,77,218,39.55052374649048,10.774033238546924,5.266845426625591,3.0091366662280836,2.1017347440958383,5.110871410323922,10.377716836949514
645,Vitali Kravtsov,R,23.8,75,186,37.32477466058731,12.026604122772813,4.535396296178853,3.0650801865755946,2.7762766304290283,5.841356817004623,10.376753113183476
646,Jakub Lauko,C,23.5,72,196,32.78980797004699,10.582520788196126,5.033490204113499,3.722830405627077,1.6081563039712454,5.3309867095983225,10.364476913711822
647,Jacob MacDonald,D,30.6,72,204,44.57074146270752,13.384496537677945,2.6209879466017068,3.3991093513331525,4.339933423054091,7.739042774387244,10.36003072098895
648,Jordan Spence,D,22.6,70,180,44.76311328029632,16.58915915107727,1.7284662869519578,5.203096815887331,3.3812481331611415,8.584344949048473,10.312811236000432
649,Brett Ritchie,R,30.3,76,215,47.17996964454651,9.735963693019004,6.209407287768198,1.9627977713934035,2.110001850146705,4.072799621540108,10.282206909308307
650,Matthew Knies,L,21.0,74,210,33.15681835126877,12.252545003935694,3.4565311532926235,5.115543524947552,1.7010934610628734,6.816636986010425,10.27316813930305
651,Kiefer Sherwood,L,28.5,72,194,31.192853262424467,11.267919797657056,4.661607236601275,3.394953511224808,2.1920367014836524,5.586990212708461,10.248597449309734
652,Jack Studnicka,C,24.6,73,187,37.22175991821289,11.15145439201966,4.44455284661273,3.0101795218104863,2.7732183287524803,5.783397850562967,10.227950697175697
653,Mike Reilly,D,30.2,73,196,42.73349980354309,16.555159167855976,1.6208941421895982,3.459910983009742,5.0857477885635145,8.545658771573256,10.166552913762855
654,Lucas Condotta,C,26.3,73,223,25.42762247347832,10.043013126751408,7.788257081898347,1.2840979358950495,0.9412397561293374,2.225337692024387,10.013594773922733
655,Justin Richards,C,25.5,71,190,31.21536286497116,10.393881488217971,2.611366538171483,2.267149816190836,5.108832656493797,7.375982472684633,9.987349010856116
656,Joey Anderson,R,25.3,72,207,35.32816482162475,11.296333523273002,5.122357183117572,3.3287950808036832,1.5250278233822196,4.853822904185903,9.976180087303476
657,Nikita Nesterenko,C,22.1,74,183,34.639989170074465,12.259353279680013,4.901767319530713,3.067631962444097,1.979257176472649,5.046889138916746,9.94865645844746
658,Walker Duehr,R,25.9,74,210,31.16983990573883,10.17747628125455,5.136922820316779,3.4329824269614035,1.3761297521134792,4.809112179074883,9.946034999391662
659,Jeremy Lauzon,D,26.4,73,204,46.432216913223264,16.562152395532465,2.4034570319123767,2.9690438140269055,4.547383593776091,7.516427407802997,9.919884439715373
660,Liam O'Brien,C,29.2,73,213,45.53721435165405,11.403517326991306,3.5270534980646486,3.5690646401713284,2.753392672358673,6.322457312530002,9.849510810594651
661,Erik Johnson,D,35.5,76,225,50.74500719642639,15.517922696491238,1.4799193061080747,3.7457215695700117,4.5834954676483175,8.32921703721833,9.809136343326404
662,Samuel Fagemo,L,23.5,72,200,34.303956659317016,10.113015926754102,5.103655828431752,3.3041327756627403,1.4008663453343784,4.704999120997119,9.80865494942887
663,Justin Barron,D,21.9,74,201,39.00481197166443,16.836905897468323,1.909771252052864,3.6163298313983887,4.260235206820629,7.8765650382190175,9.786336290271882
664,Martin Kaut,R,24.0,74,190,38.55960865688324,10.113040810808542,3.9253208663135375,3.0626580234925163,2.765694864486248,5.828352887978764,9.7536737542923
665,Lukas Rousek,R,24.4,71,171,22.592759011745454,10.639588610835373,4.832464644188487,1.434266920679327,3.483394500316807,4.917661420996135,9.750126065184622
666,A.J. Greer,L,26.8,75,208,36.00352005577087,9.58223104787129,4.361820410171812,3.148407055886908,2.2189889922039874,5.367396048090896,9.729216458262709
667,Dryden Hunt,L,27.9,72,193,39.40846967029572,10.677902812611311,4.554086865807398,3.034874028630692,2.1247169135978927,5.159590942228585,9.713677808035982
668,Calvin de Haan,D,32.4,73,195,43.91123573875427,13.841657664311644,2.0305065876920754,3.2202445868131857,4.431064779842942,7.651309366656128,9.681815954348203
669,Logan Brown,C,25.6,78,218,38.62166854763031,10.11740784246102,3.688667869457871,3.2831430747042343,2.7093911837943585,5.992534258498592,9.681202127956464
670,Nathan Walker,L,29.6,69,187,45.42136657524109,10.290388448573452,3.461242979094754,3.5589873769026936,2.647834084531966,6.206821461434659,9.668064440529413
671,Nolan Foote,L,22.8,75,196,34.04959636020661,10.854248665545136,5.298550864557758,2.7947568675424423,1.5607978755985623,4.355554743141004,9.654105607698764
672,Dylan Gambrell,C,27.1,71,185,41.09460160732269,12.649822685964404,3.8810724694313667,3.0461394817313057,2.718041075552416,5.764180557283721,9.645253026715087
673,Dylan Samberg,D,24.7,76,219,51.1674373588562,15.109288676561786,1.8851077725384864,3.3195679739450705,4.386537657930251,7.706105631875322,9.591213404413809
674,Ben Hutton,D,30.4,75,201,40.12770182800293,14.8124565403834,2.9616380963934215,3.0547151149109877,3.5461330604183914,6.600848175329379,9.5624862717228
675,Ryan Reaves,R,36.7,74,225,48.21744932746887,9.179963202531452,3.46441653986132,2.9938477362019102,2.9640601344486965,5.957907870650606,9.422324410511926
676,Victor Soderstrom,D,22.6,71,184,40.05603971672058,16.01660517191887,1.4123505920136776,3.3622871830001877,4.642870046167155,8.005157229167342,9.417507821181019
677,Saku Maenalanen,R,29.3,76,214,44.15601011276245,9.77654544676561,4.5347937862039664,2.7224510209415866,2.153674220732856,4.876125241674442,9.410919027878409
678,Hunter McKown,C,21.1,73,205,32.48187659835816,12.700820850592105,3.1780168373578013,3.4577965639739436,2.7515720685501885,6.209368632524132,9.387385469881934
679,Alex Belzile,R,32.1,72,196,30.827691617012025,10.807056342422962,3.487606724054071,3.060071224152452,2.781133284552856,5.841204508705308,9.32881123275938
680,Pontus Holmberg,R,24.6,72,202,29.704932232856752,10.529791868530214,3.4743683689330735,3.776175978348997,2.0736259220740862,5.849801900423083,9.324170269356156
681,Grigori Denisenko,L,23.3,71,186,35.75721546840668,10.9031069512181,2.847762002446892,3.9377070121382416,2.513398369524029,6.451105381662271,9.298867384109162
682,Wyatt Kaiser,D,21.2,72,173,37.746297191619874,17.135342186942697,1.3173300285020848,2.8369681369684643,5.143506965547069,7.980475102515534,9.297805131017618
683,Nick Abruzzese,C,24.3,71,183,26.735233721256257,10.872946454167366,2.2754229449538506,5.82631817148914,1.1892560979635451,7.015574269452685,9.290997214406536
684,Austin Czarnik,C,30.8,69,170,41.379809096336366,10.658623561397194,4.168591822510821,3.4638991458387145,1.6548635654896022,5.1187627113283165,9.287354533839139
685,Michael McCarron,R,28.6,78,232,40.183475948333744,10.04379236305668,4.060943446710122,3.0234100865721296,2.1951120973958695,5.218522183967999,9.279465630678121
686,Ondrej Kase,R,27.9,72,187,33.13952338123322,12.58875353963673,4.003997733613812,3.0235358519551583,2.167616104516774,5.191151956471932,9.195149690085746
687,Arber Xhekaj,D,22.7,76,238,37.39612128257752,16.243849971979856,2.1748948390678122,3.6189908448548715,3.3392080404837503,6.958198885338621,9.133093724406434
688,Michael Kesselring,D,23.7,76,190,36.3096192677021,16.364657680019736,1.1220697501799974,5.259258759973941,2.744253953175089,8.00351271314903,9.125582463329028
689,Thomas Harley,D,22.1,75,205,36.591688659667966,15.864514289401471,1.5175816831458653,3.5277164462626933,4.065699131425186,7.593415577687879,9.110997260833745
690,Mikael Pyyhtia,L,21.8,72,166,34.619995978355405,13.637232776135207,4.030446629425069,2.9798292943773133,2.0986318730428946,5.078461167420208,9.108907796845276
691,Gustav Lindstrom,D,24.9,74,186,39.97186045074463,14.859455168347806,1.3030009123660309,3.384870517900738,4.3733725138115025,7.75824303171224,9.06124394407827
692,Mark Friedman,D,27.8,71,185,32.66020955181122,15.760084204781334,2.724917338869289,2.8447097723469477,3.480422722332725,6.325132494679673,9.050049833548963
693,Michael Stone,D,33.3,75,210,35.054491355896,13.910588140755895,2.9206986051553603,2.656427652010699,3.453889837179722,6.110317489190422,9.031016094345782
694,Kieffer Bellows,L,25.3,73,195,33.96718859767914,11.088712586143055,4.543874244070924,2.777121195942556,1.7017308962998163,4.478852092242373,9.022726336313298
695,Jan Rutta,D,33.2,75,204,42.08565932750702,15.914884871880759,2.1744959309664535,2.218329427672642,4.598379895823492,6.816709323496134,8.991205254462589
696,Reese Johnson,C,25.2,73,193,37.52592107009888,11.100498799802505,4.3388934377201505,2.816903998653903,1.7051801144685443,4.522084113122448,8.860977550842598
697,Aatu Raty,C,20.9,74,190,31.8511247549057,11.151672338549051,4.346736630610153,2.9669401413352863,1.538561950378717,4.505502091714003,8.852238722324156
698,Marco Scandella,D,33.6,75,212,42.46880589675904,16.644936085344526,2.7004049992205115,2.7983067134783792,3.328960959145873,6.127267672624252,8.827672671844763
699,Alex Nylander,L,25.6,73,192,28.28184477210045,11.593947902411221,3.465448914416959,2.8108601953368244,2.542807314340477,5.353667509677301,8.81911642409426
700,Oskar Steen,C,25.6,70,193,28.62921017837525,11.098726298592984,5.259041966531586,2.203301711549615,1.3396221551543948,3.54292386670401,8.801965833235595
701,Vincent Iorio,D,20.9,76,200,34.027824442386624,16.49850898113195,0.9184681869761586,5.060294391339459,2.7496163969822907,7.80991078832175,8.728378975297908
702,Connor Mackey,D,27.1,74,197,36.09297307014465,14.414191950545527,2.622628757894319,2.624678544067146,3.4761175817889063,6.100796125856052,8.72342488375037
703,Trey Fix-Wolansky,R,24.4,67,191,32.74759262752533,12.15720289714262,4.082564649336465,2.8635379123161524,1.6801704178953323,4.5437083302114845,8.626272979547949
704,Kyle Burroughs,D,28.2,72,193,46.32190198898316,16.425202518960578,1.806086645093574,3.4082864457833053,3.3798969706706052,6.7881834164539105,8.594270061547485
705,Elliot Desnoyers,L,21.7,71,183,39.36663888072968,11.954260675039142,3.596878013675016,2.976964934952496,1.878258551819211,4.855223486771707,8.452101500446723
706,Jack Johnson,D,36.7,73,227,68.19528591537475,16.41337322750996,1.516539009786626,2.465357744589394,4.411461129276832,6.876818873866226,8.393357883652852
707,Robert Bortuzzo,D,34.5,76,216,53.27174211883545,15.165075997153412,2.116609222937839,2.805365714601281,3.4474084520900594,6.25277416669134,8.36938338962918
708,Zach Bogosian,D,33.2,74,222,48.19853942775726,14.516658255250428,1.7763340338993585,3.031358975125906,3.5071824104777836,6.53854138560369,8.314875419503048
709,Patrik Nemeth,D,31.6,76,230,58.2773143825531,16.639945150008426,0.8406009254188385,3.0239168277997046,4.436299789705128,7.460216617504832,8.30081754292367
710,Dysin Mayo,D,27.1,74,183,47.34047982025147,15.37415171727608,1.7415462613668393,3.059008644000603,3.4804016632572368,6.53941030725784,8.28095656862468
711,Simon Edvinsson,D,20.7,78,209,40.61185253047943,17.31879908519983,3.5291986663706925,1.811302390832879,2.930295379230845,4.7415977700637235,8.270796436434416
712,Buddy Robinson,R,32.0,78,232,35.56232139015198,9.602057036936284,2.907206549779887,3.0128394428901797,2.346461923743637,5.359301366633817,8.266507916413705
713,Zack Kassian,R,32.7,75,211,55.45276210021973,9.131016713540289,3.0215240750649444,2.9631044299857296,2.2750745097895675,5.238178939775297,8.259703014840241
714,Kristian Reichel,C,25.3,72,168,24.200738438010216,11.272726395167409,2.6256045839938484,1.6994732421984915,3.8644814236214797,5.5639546658199714,8.18955924981382
715,Nick Cicek,D,23.3,75,201,39.39776139640808,15.41515022230521,0.9232036298055899,2.798461908987182,4.415450664120741,7.213912573107923,8.137116202913514
716,Pavol Regenda,L,23.8,76,212,30.91980143880844,10.196702266439795,3.478889068171041,2.8041956634011105,1.8524912657676527,4.656686929168763,8.135575997339803
717,Jayson Megna,C,33.7,73,195,45.162218797683714,9.470705852641723,2.6837628937704343,2.831367237876731,2.6026928770883617,5.434060114965092,8.117823008735527
