,Player,Position,Age,Height,Weight,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,GP,EV ATOI,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60,GOALS,PRIMARY ASSISTS,SECONDARY ASSISTS,POINTS
838,Jake Bean,D,24.3,73,196,0.171959697989289,0.1696907365096501,0.03983885937677962,0.08346250822236365,0.038495918696280024,0.029245341437267203,2.0386600378680115,0.4799040543706547,0.21869148004479338,0.09067809094860292,0.05278892142840876,,0.04150690928718321,2.2194846528729273,2.1776683054623227,2.323070045357794,3.881366487281543
839,Connor Murphy,D,29.5,76,212,0.0086825983605082,0.1623544195983162,0.03715645834026286,0.0937171992105281,0.2751744428664628,0.05346515218403383,1.8594496067385098,0.5858353664399827,0.23915003814413746,0.07695925621692555,0.07306226720940612,,0.0741785286847353,2.138245826187358,2.197060588126312,2.379710642394621,3.8810041461755502
840,Daniil Miromanov,D,25.2,76,200,0.0264071282667748,0.1416095545975691,0.0261358559073067,,0.0436696115417517,0.023376027229621375,2.1929717645241125,0.6062842082819709,,0.02545107329982569,0.025138540573572253,,0.05806542479395529,2.23752116346907,2.233698766134987,2.2438722191313527,3.8769670711258826
841,Oliver Bjorkstrand,R,27.5,72,175,0.24383726728246152,0.0577638548655645,0.08157672026189848,0.1372822375935614,0.09324889507881737,0.044486626381457124,1.672654832892907,0.5013626771593009,0.4208463246129705,0.13830245178894549,0.03375940734576588,0.27736395681631837,0.033340244203208996,2.329042845319072,2.280658876499779,2.093519548069442,3.874102423070158
842,Alex Ovechkin,L,37.0,75,238,0.22346566037543508,0.0367402728901827,0.10322485630922652,0.17799313893444557,0.1105579566008643,0.05155801908201622,1.4133917043763902,0.36093362153630243,0.110357316004169,0.07439804999361241,0.03692083782439913,0.2391119595385809,0.0663860096167725,2.700037498116777,1.8556310008549175,2.0545715855331967,3.8671479545849965
843,Alex Formenton,L,23.1,75,195,0.2424346419152701,0.2111852080254055,0.053484666953361196,0.1676492974589455,0.2461689336421228,0.05594370971484634,1.9800941492767454,0.3079754164333256,0.16343676353419254,0.08707734228898424,0.040854823009899836,0.14055719459992855,0.07915316560839597,2.3215651011127445,2.2271956151897307,2.136516557577562,3.861964244763028
844,Ryan Lomberg,L,28.1,69,187,0.025339215929896127,0.3343632989324522,0.04560233572547631,0.1561753262087313,0.1454951961149714,0.05579698566821229,2.130648434162709,0.25833403483360967,0.14058029166509187,0.07326410955167181,0.040104781383883674,0.19759398210170762,0.025408891949520344,2.240768058656804,2.242606692356949,2.194611592961806,3.8557290248749476
845,Jordan Staal,C,34.1,76,220,0.1900933649485759,0.2097851567167017,0.03422644167702653,0.1691206281773923,0.06536415979749238,0.13514943360068687,1.772618684319896,0.3767858109270824,0.14712141909806586,0.06975652974297791,0.03005149035740474,0.18275354196607937,0.02418085234576327,1.955282846662959,2.71333965712624,1.9139501457815753,3.853381406755067
846,Reilly Smith,R,31.5,73,185,0.22748268220470796,0.1065920659760824,0.058175814809160564,0.13648207604889992,0.6046537569153208,0.10768105532266721,1.5647272573838542,0.18303340287209724,0.3011696251879398,0.18447811996882035,0.039232208569302214,0.2788123181562814,0.03363948921480442,2.262949666574018,2.4813548992394847,1.879855471330885,3.848625718684517
847,Owen Tippett,R,23.6,73,207,0.369158962866016,0.1020476200121936,0.05339274926989496,0.20898619726282294,0.08263974632688653,0.07242032562445998,1.571773838693085,1.0633943760834415,0.13966866704642733,0.2374434047584123,0.03987218279845461,0.2349568649769853,0.006827953934904503,2.3898713676890235,2.2258522763720645,2.016934259577606,3.8384798185985516
848,Andrew Mangiapane,L,26.5,70,184,0.2536714194674227,0.1870025934863564,0.06837917932698848,0.5723816924881022,0.3804711014244334,0.05466545396449959,1.4365409113561638,0.38077999996088263,0.7429223352245181,0.4408045578166668,0.05023854695710456,0.2341159881768847,0.021613103382873512,2.3451362765666857,2.4052029224013736,1.8399506365330964,3.8301545136555144
849,Joel Armia,R,29.3,75,216,0.10504030989654387,0.2513719510678346,0.04465642760044646,0.14578453998350155,0.1773461806502057,0.04913172384144053,2.0994604926028027,0.23035661947646702,0.1560874958002105,0.18697475962261145,0.02739972877069432,0.16336600418218725,0.015326233812566136,2.244951025827424,2.2345288266559287,2.1470147259473875,3.826564571381863
850,Jamie Oleksiak,D,29.8,79,257,0.0185773616362792,0.4477483279465395,0.05520549200683065,0.20520489263428104,0.05100427994862565,0.020841788347468682,1.9572641620384312,0.41633253141870297,0.2770483265663824,0.05511484717577417,0.07213229617682754,,0.06583939642605015,2.2203618508055003,2.0087129749006407,2.379059735867328,3.8242463036357544
851,Brandon Saad,L,29.9,73,215,0.15823891500414042,0.1237909008922074,0.06942197931355591,0.6239610369363326,0.2713566122083164,0.054185764636224286,1.5172201554158182,0.281633599044575,0.33028867644706383,0.20758765174434685,0.11451762509325791,0.37693107313986934,0.019556846966279507,2.2809074561320086,1.8830644292215102,2.4225803449532743,3.8232664039786513
852,Scott Perunovich,D,24.1,70,175,0.2469865222791965,0.2434310746946681,0.0199194265446673,0.1490372142769379,0.0347333459858102,0.028339366446337735,2.115519082873043,0.3787958932644211,0.15979467254272448,0.10634797885814998,0.02561784953646287,,0.07879379746307873,2.186752446645898,2.2513155919344476,2.1740805470645608,3.817975167876752
853,Christian Jaros,D,26.5,75,222,0.0108976961406482,0.185599550420172,0.0207978430243402,0.1238096376884142,0.0129164660823733,0.023902957544728633,2.1555078195172466,0.45013166897069107,0.16424034452009773,0.027949439442722285,0.03274925149997936,,0.056520270962337985,2.185920541159697,2.1971309288126397,2.2263450965963414,3.816051024258922
854,Patrik Nemeth,D,30.6,76,230,0.0301464491826466,0.6024714513323801,0.0385394705888327,0.1495219027052142,0.0116295215786162,0.053045330460973636,1.975545909362777,0.5281390448996477,0.20125869814904276,0.050637642271072425,0.06236085748690363,,0.04574747701032267,2.0945049175685613,2.20510236149617,2.2856771327202163,3.804437833561613
855,Connor Brown,R,28.7,72,181,0.11052469667352341,0.1483928422321976,0.057671325026141265,0.19302091868923038,0.11429861716981717,0.03573377633892987,1.9254599736166937,0.2558777052647883,0.1424246660184161,0.13686038933309438,0.026394997784698022,0.2155432853516001,0.05881775668364211,2.310844028622123,2.157123860048509,2.1093289205502184,3.800322613578833
856,Matthew Peca,C,29.4,68,181,0.05991480923452148,0.2117304807479017,0.04592421935157873,,0.10820191882222176,0.06128966464964702,2.0752804027407956,0.4553011225648424,,0.08067124188646928,0.043308542748557124,,0.09535770595734987,2.1772035509314414,2.237989039004293,2.164800444530652,3.799364579180569
857,Nino Niederreiter,R,30.1,74,218,0.43259097989297407,0.0188244844563536,0.10149905818111964,0.29210792376651096,0.08734924553079679,0.12034582844139563,1.2469861907815984,0.3243780310392323,0.1156938788633834,0.1622388528299473,0.028583853578476353,0.2225373789797859,0.01898561168771923,2.3983424267375546,2.367471421975825,1.7423379535159644,3.793772380365461
858,Brett Howden,C,24.5,74,203,0.17211073813826963,0.1218641696876877,0.046582645517375135,0.1465318880403708,0.19071861963337353,0.0460884503648529,2.0555502888521118,0.5550994321916622,0.1304379345727855,0.1621350457809971,0.029604461264772824,0.22274381422747183,0.038028573997337764,2.2220523679379505,2.1935733755038473,2.1303754134019437,3.779918025778535
859,Jansen Harkins,C,25.4,73,182,0.03733398463715732,0.1245387220566659,0.06272842662582691,0.13714258101886836,0.11232662472221908,0.05279844345387463,2.0076933904359,0.868978851495896,0.14729858661205347,0.07998605475950893,0.0305520434631319,0.1810700323644139,0.05938501411785556,2.283795615177565,2.1631712008575987,2.078290018407107,3.770188517399971
860,Alexander Edler,D,36.4,76,210,0.2010341119218514,0.2935318175734169,0.02765551785828683,0.1431558163078031,0.05098559236751197,0.04501632451915322,2.021908296634643,0.9329199354488702,0.2203617427251828,0.03738930372023223,0.031000497545975468,,0.0865270703610749,2.1049192140883988,2.24266976312301,2.155205227280998,3.7556839771157633
861,Jesper Bratt,L,24.2,70,175,0.11830499960206942,0.1537369412787085,0.04713729529194557,0.31802756025172035,0.11367827371644768,0.04997481710930704,1.6801722411705293,0.1769660933260324,0.2766189311585531,0.1928339389262324,0.03155047612354484,0.4073162266089303,0.12759778935813884,2.183617990884961,2.1240706916478014,2.187517010612768,3.750345918039277
862,Tyler Ennis,R,33.0,69,160,0.1753893067088994,0.035764220334959,0.07451424735994545,0.17023404976447576,0.13964249493786776,0.07669313081198549,1.9377330337278138,0.33666502277291427,0.20520247798841854,0.2946979877266318,0.056094892769452835,0.18452084583686754,0.09304408487777108,2.182898376387981,2.2085819782981155,2.101555298668899,3.74958855741051
863,Evgeni Malkin,C,36.2,75,195,0.32498915574424203,0.0411260613928734,0.07197688767739888,0.18357205007453695,0.13948127512843905,0.06427626658371322,1.3907102358147794,0.33653580048077764,0.21302850835412127,0.0648373060257469,0.06186597801889159,0.2205869765941418,0.12318664120000673,2.169071498591717,2.21183710683904,2.103329551913838,3.744474563559897
864,Andreas Johnsson,L,27.9,70,195,0.20695325606262044,0.0751431859433515,0.04157688939353193,0.22019414187275418,0.13347443021398886,0.052165211951194425,1.9590591491836071,0.2918214556529165,0.20473475258092777,0.07828440353373031,0.03959104174957171,0.36870461605773364,0.00416604511470678,2.136915763682761,2.1846865046789805,2.155198112965061,3.739537807126771
865,Jonathan Marchessault,"C, R",31.8,69,183,0.10898519415607764,0.0389845471329654,0.0707616442433074,0.4879258113265757,0.11471191339349511,0.115908234492184,0.9889826894339454,0.16437207047659136,0.4504025230701686,0.11273493747706322,0.04143476544665143,0.23882532054490915,0.08880508629190974,2.170415572647538,2.676937581168209,1.448755825312351,3.738394309437959
866,Erik Haula,L,31.5,71,191,0.1498819294810763,0.3909068666611498,0.02564153839505189,0.10296667796731294,0.13511576444593376,0.047605414359350326,2.0127512414603053,0.350258229233642,0.21775644030287467,0.08716763380315293,0.02670844907051408,0.2541718050413307,0.07303122931440681,2.1265578171543416,2.208259970580703,2.136054278608186,3.736494095877801
867,Mikael Granlund,C,30.6,70,185,0.11245152855909492,0.1618299639180977,0.023465992164649944,0.3465082725827875,0.09835959884351204,0.03744197858575474,1.6618189401977574,0.3105001603159077,0.32351105290662824,0.23317950014610306,0.030490649254908703,0.3588986628536053,0.0032460081331336316,2.096045097082902,2.199097986146709,2.173180525105173,3.7352577683978083
868,Dominik Kubalik,L,27.1,74,190,0.2586928134967821,0.0371271788953106,0.05659812408831893,0.23414632128244273,0.0946852832299696,0.06595947741790695,1.7324468130364066,0.2194581164667353,0.20444120482782027,0.21551034888859427,0.05498224257200914,0.20062341787562846,0.02042879064521207,2.16627278802379,2.1807839767236232,2.1201801359285337,3.7341291292686707
869,Juuso Valimaki,D,24.0,74,205,0.1085163880389519,0.2774762450880614,0.0282090222154615,0.1529290595770061,0.0240419184710039,0.03558664280247726,2.0848542850760574,0.3593148803948165,0.23449344614118497,0.04716032595785104,0.023793885299893142,,0.05859328409730222,2.1468117593834357,2.180389586547615,2.1392627243996265,3.73354315407737
870,Jakob Silfverberg,R,32.0,73,207,0.1102407514256392,0.2896284305934566,0.07997114596568419,0.19081258729071848,0.13922365936123265,0.05168491712756344,1.8879144154330723,0.770505315417041,0.25427019974128445,0.09270254440233254,0.04325482209003894,0.23411217516966407,0.003269871447680242,2.2710450675829845,2.1418750939806577,2.0453573591388663,3.7321255798527426
871,Esa Lindell,D,28.4,75,220,0.2287984025110536,0.3698376084658825,0.07972032368182302,0.12599280876167246,0.023974076113531785,0.026590436192455602,1.7446257449665235,0.9110962645074371,0.16635218687149292,0.057026065523075535,0.024071613590193403,,0.12294482540061427,2.5171581069456677,1.9421474980626054,1.9508376546338484,3.730119219854833
872,Ryan Pulock,D,28.0,74,216,0.1486481957433121,0.1081190441181385,0.05591048207265942,0.09480464117286432,0.021573136300255702,0.02480310860995224,1.9604026525181006,0.19086510220758549,0.19258583492251047,0.07254173247157096,0.03090453460470573,,0.09625853111026117,2.290069486937591,2.070036373586798,2.0883532985254076,3.7270213767078033
873,Keegan Kolesar,R,25.5,74,217,0.2666693206911682,0.3204591874024641,0.05087542457023729,0.16820606037538782,0.09966609956139041,0.04358176671190355,1.3388123991060132,0.35153539234767167,0.19280819478197925,0.18735485724416795,0.18873737111645134,0.12782905595726624,0.029581090639817523,1.6005233042466178,1.5478345324240799,2.9886911855891607,3.7268943626053215
874,Dominik Simon,C,28.1,71,190,0.1253840069612644,0.0507210534043557,0.05705450958112591,0.18468558494382392,0.10118257679006049,0.0536272684088722,1.999579983396513,0.4901716433141236,0.15701718386269825,0.0932970184854153,0.04334665341909915,0.20095837962253613,0.036821373028547225,2.181581435697634,2.1640020729842706,2.1081532121939204,3.72646112263959
875,Gabriel Carlsson,D,25.7,77,195,0.0687316493277296,0.1874311246866097,0.0188967606435706,0.1352412633418879,0.1241706330106262,0.03403473572801788,2.079941006374941,0.5336593912670096,0.18185904469120434,0.10043490999046191,0.031109367218898693,,0.07480458042307495,2.111171576327694,2.1669985759949886,2.152008894534408,3.7126904712369266
876,Austin Watson,L,30.7,76,204,0.0680278667502517,0.2614267821918536,0.055033650537615414,0.1942686395519359,0.29935091450980983,0.0391142115851246,1.9618975992645489,0.8941530401261949,0.18748014960475268,0.19212990879560504,0.03418134765979245,0.18694692811375746,0.03513887533245762,2.2795774089215515,2.1053218214720304,2.0372395482051626,3.7120342282908676
877,Calle Jarnkrok,C,31.0,72,192,0.2461346147815203,0.2688223254227813,0.15658280676365205,0.28145463415169436,0.08722414954892144,0.03919763825386563,1.4677856621455325,0.40113748698498136,0.2635250278806068,0.3534951211198811,0.04547172663113126,0.1900766910274958,0.033351230592886895,2.7324869912301804,1.7788875185484263,1.7421692576280063,3.6967661114971366
878,Tyson Jost,C,24.6,71,187,0.29780554202034865,0.1131729618773825,0.05245425072635248,0.1588064375547955,0.1716421571184307,0.04426559250809326,1.7594062748552428,0.3143617958059632,0.13144738346393214,0.20362989330387357,0.12195920582482106,0.2539594457691123,0.037245033438657336,1.9659995045094874,1.9381835998200707,2.455477671771308,3.6947368397370983
879,Cale Fleury,D,23.9,73,204,0.0248809090332547,0.3493837347452825,0.015994389911125,0.1464489326583198,0.0163391117438464,0.03774420915901668,2.0524992058463742,0.5152438528762532,0.17633747584161757,0.045362779097387736,0.04117489313007755,,0.033368434679354096,2.072430365708406,2.1510451412187153,2.1738242956454656,3.6942488937007782
880,Vladimir Tarasenko,R,30.8,73,228,0.17361669383802408,0.0394028841300874,0.12152522739940425,0.4399985489333532,0.12368050430902676,0.06219677582476077,1.3919609872406633,0.4281718984837456,0.10544341156748159,0.10580146851165878,0.056581829853342896,0.18261225095349323,0.04512052836669827,2.6567192890868747,1.82958998297036,1.7929866643067178,3.6905769284995915
881,Andre Burakovsky,L,27.6,75,209,0.19221704207429074,0.1269432170399328,0.0797383626328569,0.0817292011719234,0.09923206524158472,0.06067431019855784,1.700134756423737,0.1435374687582646,0.11187824483706796,0.15776931638978653,0.04450906609603882,0.1843173712809235,0.10853712990767911,2.2671659251242,2.099446975327711,2.0150892535944958,3.688943430605702
882,Markus Niemelainen,D,24.3,78,190,0.0665468499866792,0.2096515347426913,0.0190386149971551,0.1417231484412832,0.1108606016653577,0.04576011037770346,2.0279567648251278,0.44511292923315005,0.1962102217060569,0.059687175409143804,0.03452394303424292,,0.06164632159453959,2.064222689084041,2.1850614237662844,2.121292614088741,3.679047579244979
883,Nicholas Paul,L,27.5,75,223,0.20861079379655148,0.1392060230555908,0.05291174429210886,0.1791771156224874,0.09976085847471865,0.03484406013667593,1.937302547358053,0.1447850623412096,0.1626657104212687,0.12870970409095175,0.024923743813537316,0.21020487640787272,0.017402258413698284,2.2328217365168084,2.0704769406570467,2.042487951426614,3.6666230649710077
884,Dmitri Samorukov,D,23.3,75,188,0.0758135513211265,0.2193630340281298,0.0138621851260037,,,0.028820208515683954,2.0626705602204143,0.35374961314072334,,,0.02626563757570134,,,2.082958317092281,2.140099869330375,2.1252113202098486,3.6654148410514034
885,Pierre-Edouard Bellemare,L,37.6,71,198,0.025194864688178022,0.1298762069540854,0.08008109229122576,0.15802022432391016,0.14869471709826743,0.037860390990321756,1.887287089978629,0.3447847763726793,0.16946861377943118,0.13780384494422315,0.09804378631899936,0.22615682189122752,0.043610897777205886,2.1291371883334693,1.9892576824040522,2.20224578046595,3.6524317613513566
886,Conor Timmins,D,24.0,74,202,0.1511013485809772,0.2017522357841916,0.0210291893062452,0.1466723959700447,0.0155972025147171,0.04086893415534261,2.0122520990174166,0.5865645071477221,0.1884619942428992,0.05807511142718593,0.03846042898240959,,0.038849971316885286,2.051385491782917,2.141027347809366,2.129810977990579,3.6507910570086364
887,Brock Boeser,R,25.6,73,208,0.0919891977555301,0.0238210418089952,0.13306468314882244,0.13486546966767782,0.0957198094542429,0.04247430279277707,0.9871531745377715,0.5262567970316452,0.07804134619429932,0.09712531016784597,0.08458310384820868,0.2544003923032154,0.1269729216242729,2.668790367498036,1.4086402869650831,2.047292408329284,3.6466581535584184
888,Dillon Dube,C,24.2,71,185,0.21343959183528707,0.1794518595846465,0.05787828869437677,0.5207642544273452,0.27711102422649664,0.024585007971015687,1.7071939432882253,0.3556599068348203,0.1114961148331779,0.2043788273620972,0.09585267230873741,0.2739603409685374,0.008227164320799842,2.1528650525448856,1.8362864440050546,2.290963193500421,3.640781261333818
889,Andrew Ladd,L,36.8,75,205,0.22323466622410487,0.3047364674809531,0.062377156589162215,0.24811885817840224,0.09504245575711907,0.03858048465267051,1.9481643051857815,0.46039747128033737,0.17261502131876444,0.09113291012149213,0.028789385876366765,0.17748722217119484,0.12103592873611574,2.1908184793322474,2.0603312717995843,2.0518337729931653,3.640696690323752
890,Eric Robinson,L,27.3,74,205,0.027937978386552945,0.1864840510964963,0.04712101512699813,0.1643221382693122,0.21165170762396657,0.1147548694948019,1.7740769543624662,0.303741261594352,0.1747212632919175,0.2143128959110404,0.02754019442692849,0.161259411935565,0.0014918535544632692,1.9943727566683465,2.432044302474386,1.8288597258278814,3.6382811983812156
891,Darren Helm,C,35.7,72,192,0.01400305912421995,0.0925631210504247,0.05053403966069547,0.1806622012114439,0.1001676980357686,0.0363448706188424,2.0367465699001435,0.40622301414544576,0.1425964412630974,0.09399945401814837,0.025431605844057525,0.27409293182328714,0.05030704104791993,2.1355313600055745,2.098404353425985,2.0643153814010304,3.636645846646779
892,Jakub Voracek,R,33.1,74,216,0.12981083220440878,0.0198143354448136,0.06741802047422556,0.24196608822458043,0.11517649259369432,0.08825248235318688,1.5240751818726006,0.24506631092879821,0.21285645360066294,0.14271879516109484,0.049732026084446025,0.18167590924396074,0.026931365812180058,2.0599081232404997,2.310749663588905,1.9051121330162992,3.6348641959960966
893,Filip Forsberg,L,28.1,73,205,0.10184730222293643,0.1808186215583792,0.06476127599272684,0.3578825647861909,0.16131572157852722,0.0477138224091142,1.580224955504753,0.2640852076659429,0.20834813218073603,0.1619833565302905,0.033846027197417194,0.21571271308801443,0.008442938371248845,2.399950940630693,1.9797754063543658,1.8761511039349341,3.633072823635113
894,Jacob Middleton,D,26.7,75,219,0.0535347125847323,0.2064086000735686,0.029586078842937572,0.19116500418342144,0.05641697792408955,0.028735840797749438,1.9873496823659393,0.3957624211558576,0.19124156197737424,0.04107132247736372,0.03822328913483427,,0.059804991067669074,2.075579356753249,2.081026201515179,2.1339890942413757,3.632163153261986
895,Nate Schmidt,D,31.2,72,195,0.1988280596752383,0.1455294849122332,0.02467626639330933,0.3820908131594606,0.010682585030631877,0.0745430451004329,1.7129646814806208,0.561648674297296,0.426939969230877,0.1548611815348299,0.059394745518200405,,0.1051060566612292,1.9060924203641405,2.314546189094927,2.0468802857188764,3.6304312802321523
896,Alex Tuch,R,26.4,76,219,0.29429547755349666,0.0731013670446729,0.05279493187565161,0.15397886795036966,0.24223562669457505,0.04363665976744224,1.6167601058907917,0.22182239870026502,0.1981987181636013,0.07385656577401521,0.041276933785945796,0.2919822416087093,0.018066209404194192,2.130249328637588,2.018135710039061,2.1374097559608707,3.6303380574228163
897,Alexander Barabanov,L,28.3,70,195,0.3931491978853228,0.0700545597711983,0.04907668090970979,0.1405635483975982,0.13467346052112183,0.06742049039480022,1.6848047334928757,0.1652257884957546,0.15659403092754384,0.11330378480421724,0.03489658463194435,0.2159455879551906,0.006575412983073723,2.006719239382747,2.1749769137171833,2.1008920655469128,3.629213985422955
898,Yegor Chinakhov,R,21.7,73,204,0.15010110730238987,0.0849051466284695,0.05159453465471826,0.18548299853852726,0.14200264004426288,0.06732526994974881,1.8885304630849882,0.2888841308257065,0.25893194447790185,0.306453066721365,0.03799953655748053,0.15557637702215296,0.08852315781008442,2.0880600675919445,2.1831703186056854,1.9986306628776855,3.622257861128584
899,Anthony Duclair,L,27.1,71,197,0.23355324239119452,0.171082199209216,0.08785907768073227,0.13622135797579163,0.621551368935384,0.08774085548287536,1.5353295769964181,0.22899766674192917,0.18011308720105115,0.2345715428129187,0.03438649265724789,0.2436744693951017,0.0247711051011821,2.2310180060736937,2.1765370250008127,1.8318765252085667,3.6153182941802844
900,Casey Mittelstadt,C,23.9,73,195,0.15176772306597244,0.1363495605326088,0.05219895746401117,0.13880877703476557,0.09295478933471063,0.044134095855686936,1.880261949835714,0.23211760695843306,0.15157852279977074,0.12941969890244542,0.03178313979536752,0.23279037406273556,0.019518346439520502,2.113540460858235,2.0739116512533573,2.069512907406682,3.612623214620108
901,Tyler Seguin,C,30.7,73,205,0.06837701984056091,0.2783409295079686,0.03573584610109008,0.40611528149769155,0.12372302606877326,0.0756211559733231,1.0670065615967503,0.37501700459818094,0.27738062412207665,0.07091334161766769,0.1353869170918268,0.2195890523459436,0.0015655465849196643,1.6956061390359678,1.8623288563999967,2.5796706968391905,3.605280828485817
902,Dryden Hunt,L,26.9,72,193,0.33653136516499377,0.1430761630732649,0.05198319846160681,0.13687785316582907,0.1069712104889593,0.042794104430025376,1.900557736560507,0.3450733093687779,0.17304823105731293,0.11903574480236932,0.029014711069922292,0.1960010202353871,0.00944816510822069,2.134845691510585,2.0586260529986724,2.048272153329115,3.604292741544406
903,Josh Anderson,R,28.4,75,218,0.1649069853880944,0.4197408064867762,0.04543393719958643,0.18897735879731403,0.4597374081849451,0.027333443861038274,1.858684061372455,0.23453805094379104,0.3272495846101589,0.11811096779921622,0.030171932260441552,0.13421473008261903,0.07612379268605822,2.231852254508825,2.0407538053571805,1.9603285810987678,3.6039878920313604
904,Shayne Gostisbehere,D,29.4,71,180,0.1145597463964012,0.2226968387693912,0.035691970145122535,0.2254159840202896,0.042326014293056165,0.03356952926847051,1.8738353075977625,0.2962949046322621,0.18658281505249633,0.04022005694186511,0.03354613982059241,,0.11340909970617011,2.1436113134637704,2.081556029360931,2.0105754460994487,3.601438405836856
905,Ilya Mikheyev,R,28.0,74,192,0.16315974663192614,0.0747889016815165,0.0666803110164975,0.17836588922040678,0.426478280958046,0.03998321488906211,1.7952923856575564,0.5193172047470848,0.14858775178318956,0.09135247202446599,0.033268885356996736,0.12480788662372604,0.00900834736724399,2.3039195125791174,1.980073763290803,1.9340231373747792,3.601275152555881
906,Dean Kukan,D,29.2,74,190,0.2150105867633358,0.1884518754936748,0.0176068749545056,0.0824329607883133,0.0425752349990684,0.0362630183141997,1.9849445609386671,0.3982328832013963,0.31298644979736207,0.06035446474314786,0.026956070725075557,,0.10409623366132356,2.0219384552224855,2.1364779637960365,2.062689439507879,3.5926954964693123
907,Nick Leddy,D,31.5,72,205,0.4378479654099836,0.3952554768560313,0.0149344525401201,0.086903096626458,0.0197587556533173,0.09549444043859485,1.464610542089603,0.25593649709948174,0.1633303538048161,0.03832689261862465,0.029525945781580406,,0.0509404692052809,1.5596416757396663,2.779387952836717,1.630313926925618,3.579860758382306
908,Chad Ruhwedel,D,32.4,71,191,0.043797045953556,0.1864598719044016,0.0219982902174783,0.2338660630850692,0.0626251571487457,0.02563417259510437,1.9890456480433023,0.7087912739016913,0.15485610669916086,0.014983589841139535,0.035170773037164,,0.07093794032296989,2.0367956928809337,2.0571127613811124,2.1018197579031543,3.5774146953194315
909,Jake McCabe,D,29.0,73,204,0.0306090160391411,0.1143805359300166,0.0243610409066833,0.1716306390957348,0.0103372709662657,0.0780213241661911,1.407561707350694,0.24547411460408639,0.21241712777860466,0.030039522690798674,0.08724816384496703,,0.037772903307820294,1.5114745940894052,2.1778742194287006,2.3898914278863885,3.5692117619041244
910,Cam Atkinson,R,33.3,68,176,0.19355148651153561,0.0705334346201366,0.06370686461767446,0.14632500803320872,0.5090405780409158,0.056840001916211726,1.6280004422603815,0.3598746228324632,0.14654885998496125,0.13649613439975578,0.0373196327374406,0.20476334471230495,0.01891873897621586,2.2790876087937963,1.99753831108767,1.881820241839629,3.5673024900361012
911,Michael Raffl,L,33.8,73,205,0.0649893711047707,0.1638166704641682,0.05179312869879343,0.14164060595962918,0.0974637075026065,0.04889805155540799,1.9276278167737682,0.3474245597218052,0.15939770805797684,0.24770621645162713,0.0381569983946071,0.1595264199359086,0.007555111249612591,2.0696381446986813,2.0857002023859064,2.0045695744972223,3.556943429860023
912,Brandon Hagel,L,24.1,74,179,0.4043956723120684,0.2271729158859862,0.1166195018006382,0.16453594830745588,0.20927796067511367,0.05181729244489889,1.0997007592977286,0.29942765538038724,0.14929803241340625,0.15789080056062407,0.05170879779073471,0.22165652579720693,0.05449100669360884,2.573892587207831,1.656764551052969,1.8053863306088522,3.5537602100955636
913,Alexander Radulov,R,36.2,73,200,0.1773244681445618,0.1795552325823101,0.0743206614975647,0.2767796463605576,0.11363593826374539,0.06164007903898109,1.7437990595249206,0.49502717933499985,0.16850218112963367,0.060389382550747904,0.0324829462479013,0.2227180286562312,0.03053277118447131,2.1465642426341556,2.032107426533483,1.9278127790733433,3.528974461778743
914,Kristians Rubins,D,24.8,77,227,0.0211870299251098,0.218732357430431,0.0246663936858937,,0.0084606422727532,0.015605663192889318,1.982643818238666,0.352029007418901,,0.035648661749180716,0.02209288632203582,,0.06885466342438322,2.03826639136054,2.009612261259997,2.0320578257719935,3.5103176964539315
915,Yegor Sharangovich,C,24.3,74,196,0.3589383043606935,0.3860569261325146,0.09451687789607958,0.163266377495967,0.17881943151381205,0.09106693395430232,1.299141932199866,0.7069043386012551,0.18727200650717865,0.23020299649179432,0.035098348980746694,0.28114361428011886,0.006595755792613795,2.2758330828307245,2.113978564448198,1.615302860309846,3.5010748238760097
916,Matthew Highmore,C,26.6,71,188,0.248404839876299,0.1356024357636115,0.04005910559890953,0.15059082720725067,0.12366483452193441,0.053318247459760645,1.9062011856045007,0.3386992917975267,0.13562117785036934,0.12508864921325252,0.031644373902925536,0.19830248159732383,0.07194247950010078,2.023357236876304,2.045614001467119,1.9893915045136263,3.498026544960604
917,Casey Cizikas,C,31.6,71,190,0.02033108122615223,0.0602008708271929,0.14225769786972778,0.12614902653561724,0.2180659766706268,0.05670047280756981,1.509242627942902,0.47852617921103224,0.16275223432908412,0.09786270875388262,0.030054364938682375,0.24453264086417262,0.13653377040049064,2.574486009030124,1.7255878247853993,1.6148887994099015,3.4947814504198993
918,Hunter Drew,D,23.9,74,191,0.0347338108825334,0.2674881493659253,0.0191322458525155,,,0.020597660094836042,1.967620845081695,0.30004721559816594,,,0.02421090251554407,,,2.00340630236249,2.0128359492960737,2.0270807723228574,3.489154887454182
919,Robin Salo,D,24.0,74,190,0.3300744478689097,0.1010163941276756,0.0154846675463182,0.1392254687251765,0.0503871303211554,0.026146581378175313,1.9139191832467748,0.28313451533322537,0.1895422678190981,0.025034465200618576,0.025888570657405463,,0.06659594765306875,1.9701097904728355,2.0781179035907393,1.9761265874626943,3.4792215936065705
