,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y5 dGP
Mike Brown 2010,Mike Brown,2010,R,24.272,71,205,,,19.0,48,75,41.5
Mike Brown 2011,Mike Brown,2011,R,25.271,71,205,,19.0,48.0,75,50,2.6666666666666643
Mike Brown 2012,Mike Brown,2012,R,26.27,71,205,19.0,48.0,75.0,50,50,2.0
Mike Brown 2014,Mike Brown,2014,R,28.272,71,205,75.0,50.0,50.0,39,56,2.5
Mike Brown 2016,Mike Brown,2016,R,30.271,71,205,50.0,39.0,56.0,12,58,18.75
Mike Santorelli 2011,Mike Santorelli,2011,C,24.797,72,189,,,7.0,25,82,66.0
Mike Santorelli 2012,Mike Santorelli,2012,C,25.797,72,189,,7.0,25.0,82,60,22.0
Mike Santorelli 2015,Mike Santorelli,2015,C,28.798,72,189,82.0,60.0,34.0,49,79,22.75
Mike Santorelli 2016,Mike Santorelli,2016,C,29.797,72,189,60.0,34.0,49.0,79,70,14.5
Steve Downie 2010,Steve Downie,2010,R,22.498,71,191,,,32.0,29,79,48.5
Steve Downie 2011,Steve Downie,2011,R,23.497,71,191,,32.0,29.0,79,57,10.333333333333336
Steve Downie 2012,Steve Downie,2012,R,24.496,71,191,32.0,29.0,79.0,57,75,25.75
Steve Downie 2014,Steve Downie,2014,R,26.498,71,191,79.0,57.0,75.0,2,62,8.75
Steve Downie 2015,Steve Downie,2015,R,27.497,71,191,57.0,75.0,2.0,62,72,23.0
Rich Clune 2014,Rich Clune,2014,L,26.437,70,207,14.0,,,47,58,27.5
Joe Vitale 2012,Joe Vitale,2012,C,26.114,71,205,,,,9,68,59.0
Joe Vitale 2014,Joe Vitale,2014,C,28.116,71,205,,9.0,68.0,33,53,16.333333333333336
Joe Vitale 2015,Joe Vitale,2015,C,29.115,71,205,9.0,68.0,33.0,53,70,29.25
Colin Greening 2012,Colin Greening,2012,C,25.564,74,210,,,,24,82,58.0
Colin Greening 2014,Colin Greening,2014,C,27.565,74,210,,24.0,82.0,47,76,25.0
Jiri Tlusty 2011,Jiri Tlusty,2011,L,22.544,72,205,,58.0,14.0,20,57,26.333333333333332
Jiri Tlusty 2012,Jiri Tlusty,2012,L,23.543,72,205,58.0,14.0,20.0,57,79,41.75
Jiri Tlusty 2014,Jiri Tlusty,2014,L,25.545,72,205,20.0,57.0,79.0,48,68,17.0
Jiri Tlusty 2015,Jiri Tlusty,2015,L,26.544,72,205,57.0,79.0,48.0,68,72,9.0
Ryan Carter 2011,Ryan Carter,2011,L,27.163,73,205,,34.0,48.0,38,62,22.0
Ryan Carter 2012,Ryan Carter,2012,L,28.162,73,205,34.0,48.0,38.0,62,72,26.5
Ryan Carter 2014,Ryan Carter,2014,L,30.164,73,205,38.0,62.0,72.0,44,62,8.0
Ryan Carter 2015,Ryan Carter,2015,L,31.163,73,205,62.0,72.0,44.0,62,53,-7.0
Ryan Carter 2016,Ryan Carter,2016,L,32.162,73,205,72.0,44.0,62.0,53,60,2.25
John Scott 2010,John Scott,2010,L,27.015,80,260,,,,20,51,31.0
John Scott 2014,John Scott,2014,L,31.015,80,260,51.0,40.0,35.0,34,56,16.0
Rob Klinkhammer 2014,Rob Klinkhammer,2014,L,27.138,75,214,,1.0,15.0,22,72,59.333333333333336
Rob Klinkhammer 2015,Rob Klinkhammer,2015,L,28.138,75,214,1.0,15.0,22.0,72,69,41.5
Matt Halischuk 2012,Matt Halischuk,2012,R,23.333,72,180,,1.0,20.0,27,73,57.0
Nick Spaling 2011,Nick Spaling,2011,C,22.032,73,198,,,,28,74,46.0
Nick Spaling 2012,Nick Spaling,2012,C,23.031,73,198,,,28.0,74,77,26.0
Nick Spaling 2014,Nick Spaling,2014,C,25.033,73,198,28.0,74.0,77.0,47,71,14.5
Nick Spaling 2015,Nick Spaling,2015,C,26.032,73,198,74.0,77.0,47.0,71,82,14.75
Nick Spaling 2016,Nick Spaling,2016,C,27.032,73,198,77.0,47.0,71.0,82,58,-11.25
Joakim Andersson 2014,Joakim Andersson,2014,C,24.652,74,211,,,5.0,38,65,43.5
Joakim Andersson 2015,Joakim Andersson,2015,C,25.652,74,211,,5.0,38.0,65,68,32.0
Cody Hodgson 2012,Cody Hodgson,2012,C,21.616,72,191,,,,8,83,75.0
Cody Hodgson 2014,Cody Hodgson,2014,C,23.617,72,191,,8.0,83.0,48,72,25.666666666666664
Cody Hodgson 2015,Cody Hodgson,2015,C,24.617,72,191,8.0,83.0,48.0,72,78,25.25
Zach Sill 2015,Zach Sill,2015,C,26.355,72,214,,,,20,63,43.0
Michael Latta 2015,Michael Latta,2015,C,23.355,72,188,,,,17,53,36.0
Craig Cunningham 2015,Craig Cunningham,2015,L,24.05,70,184,,,,2,51,49.0
Brandon Bollig 2014,Brandon Bollig,2014,L,26.667,74,220,,,18.0,25,82,60.5
Brandon Bollig 2015,Brandon Bollig,2015,L,27.667,74,220,,18.0,25.0,82,62,20.333333333333336
Brandon Bollig 2016,Brandon Bollig,2016,L,28.666,74,220,18.0,25.0,82.0,62,54,7.25
Tye McGinn 2015,Tye McGinn,2015,L,24.176,75,218,,,18.0,18,51,33.0
Mark Arcobello 2015,Mark Arcobello,2015,R,26.136,68,174,,,1.0,41,77,56.0
Justin Fontaine 2015,Justin Fontaine,2015,R,26.903,70,174,,,,66,71,5.0
Justin Fontaine 2016,Justin Fontaine,2016,R,27.902,70,174,,,66.0,71,60,-8.5
Daniel Briere 2010,Daniel Briere,2010,C,31.987,69,174,,,79.0,29,75,21.0
Daniel Briere 2011,Daniel Briere,2011,C,32.987,69,174,,79.0,29.0,75,77,16.0
Daniel Briere 2012,Daniel Briere,2012,C,33.986,69,174,79.0,29.0,75.0,77,70,5.0
Daniel Briere 2014,Daniel Briere,2014,C,35.987,69,174,75.0,77.0,70.0,34,69,5.0
Daniel Briere 2015,Daniel Briere,2015,C,36.987,69,174,77.0,70.0,34.0,69,57,-5.5
Craig Adams 2010,Craig Adams,2010,R,32.433,72,200,,,75.0,45,82,22.0
Craig Adams 2011,Craig Adams,2011,R,33.433,72,200,,75.0,45.0,82,80,12.666666666666671
Craig Adams 2012,Craig Adams,2012,R,34.432,72,200,75.0,45.0,82.0,80,82,11.5
Craig Adams 2014,Craig Adams,2014,R,36.434,72,200,82.0,80.0,82.0,48,82,9.0
Craig Adams 2015,Craig Adams,2015,R,37.433,72,200,80.0,82.0,48.0,82,70,-3.0
Matt Cooke 2009,Matt Cooke,2009,L,30.068,71,216,,,,78,76,-2.0
Matt Cooke 2010,Matt Cooke,2010,L,31.067,71,216,,,78.0,76,79,2.0
Matt Cooke 2011,Matt Cooke,2011,L,32.067,71,216,,78.0,76.0,79,67,-10.666666666666671
Matt Cooke 2012,Matt Cooke,2012,L,33.066,71,216,78.0,76.0,79.0,67,82,7.0
Matt Cooke 2014,Matt Cooke,2014,L,35.067,71,216,79.0,67.0,82.0,48,82,13.0
Olli Jokinen 2009,Olli Jokinen,2009,C,29.824,74,210,,,,82,76,-6.0
Olli Jokinen 2010,Olli Jokinen,2010,C,30.824,74,210,,,82.0,76,82,3.0
Olli Jokinen 2011,Olli Jokinen,2011,C,31.823,74,210,,82.0,76.0,82,79,-1.0
Olli Jokinen 2012,Olli Jokinen,2012,C,32.822,74,210,82.0,76.0,82.0,79,82,2.25
Olli Jokinen 2014,Olli Jokinen,2014,C,34.824,74,210,82.0,79.0,82.0,45,82,10.0
Olli Jokinen 2015,Olli Jokinen,2015,C,35.823,74,210,79.0,82.0,45.0,82,62,-10.0
Daniel Cleary 2009,Daniel Cleary,2009,R,29.789,73,205,,,,63,74,11.0
Daniel Cleary 2010,Daniel Cleary,2010,R,30.788,73,205,,,63.0,74,64,-4.5
Daniel Cleary 2011,Daniel Cleary,2011,R,31.787,73,205,,63.0,74.0,64,68,1.0
Daniel Cleary 2012,Daniel Cleary,2012,R,32.787,73,205,63.0,74.0,64.0,68,75,7.75
Daniel Cleary 2014,Daniel Cleary,2014,R,34.788,73,205,64.0,68.0,75.0,48,52,-11.75
Brenden Morrow 2010,Brenden Morrow,2010,L,30.709,71,212,,,82.0,18,76,26.0
Brenden Morrow 2011,Brenden Morrow,2011,L,31.708,71,212,,82.0,18.0,76,82,23.333333333333336
Brenden Morrow 2012,Brenden Morrow,2012,L,32.707,71,212,82.0,18.0,76.0,82,57,-7.5
Brenden Morrow 2014,Brenden Morrow,2014,L,34.709,71,212,76.0,82.0,57.0,44,71,6.25
Brenden Morrow 2015,Brenden Morrow,2015,L,35.708,71,212,82.0,57.0,44.0,71,70,6.5
Martin St. Louis 2009,Martin St. Louis,2009,R,33.29,68,180,,,,82,82,0.0
Martin St. Louis 2010,Martin St. Louis,2010,R,34.29,68,180,,,82.0,82,82,0.0
Martin St. Louis 2011,Martin St. Louis,2011,R,35.289,68,180,,82.0,82.0,82,82,0.0
Martin St. Louis 2012,Martin St. Louis,2012,R,36.288,68,180,82.0,82.0,82.0,82,77,-5.0
Martin St. Louis 2014,Martin St. Louis,2014,R,38.29,68,180,82.0,82.0,77.0,48,81,8.75
Martin St. Louis 2015,Martin St. Louis,2015,R,39.289,68,180,82.0,77.0,48.0,81,74,2.0
Manny Malhotra 2009,Manny Malhotra,2009,C,28.373,74,207,,,,71,77,6.0
Manny Malhotra 2010,Manny Malhotra,2010,C,29.372,74,207,,,71.0,77,71,-3.0
Manny Malhotra 2011,Manny Malhotra,2011,C,30.372,74,207,,71.0,77.0,71,72,-1.0
Manny Malhotra 2012,Manny Malhotra,2012,C,31.371,74,207,71.0,77.0,71.0,72,78,5.25
Manny Malhotra 2014,Manny Malhotra,2014,C,33.373,74,207,71.0,72.0,78.0,9,69,11.5
Manny Malhotra 2015,Manny Malhotra,2015,C,34.372,74,207,72.0,78.0,9.0,69,58,1.0
Simon Gagne 2009,Simon Gagne,2009,L,28.589,73,195,,,,25,79,54.0
Simon Gagne 2010,Simon Gagne,2010,L,29.589,73,195,,,25.0,79,58,6.0
Simon Gagne 2011,Simon Gagne,2011,L,30.588,73,195,,25.0,79.0,58,63,9.0
Erik Cole 2009,Erik Cole,2009,L,29.904,74,205,,,,73,80,7.0
Erik Cole 2011,Erik Cole,2011,L,31.902,74,205,,73.0,80.0,40,82,17.66666666666667
Erik Cole 2012,Erik Cole,2012,L,32.902,74,205,73.0,80.0,40.0,82,82,13.25
Erik Cole 2014,Erik Cole,2014,L,34.903,74,205,40.0,82.0,82.0,47,75,12.25
Erik Cole 2015,Erik Cole,2015,L,35.902,74,205,82.0,82.0,47.0,75,68,-3.5
Michael Ryder 2009,Michael Ryder,2009,R,28.505,73,200,,,,70,74,4.0
Michael Ryder 2010,Michael Ryder,2010,R,29.504,73,200,,,70.0,74,82,10.0
Michael Ryder 2011,Michael Ryder,2011,R,30.503,73,200,,70.0,74.0,82,79,3.6666666666666714
Michael Ryder 2012,Michael Ryder,2012,R,31.503,73,200,70.0,74.0,82.0,79,82,5.75
Michael Ryder 2014,Michael Ryder,2014,R,33.504,73,200,82.0,79.0,82.0,46,82,9.75
Brian McGrattan 2014,Brian McGrattan,2014,R,32.08,76,235,34.0,,30.0,21,76,47.66666666666667
Ryan Malone 2009,Ryan Malone,2009,L,28.836,76,224,,,,77,70,-7.0
Ryan Malone 2010,Ryan Malone,2010,L,29.835,76,224,,,77.0,70,69,-4.5
Ryan Malone 2011,Ryan Malone,2011,L,30.835,76,224,,77.0,70.0,69,54,-18.0
Ryan Malone 2012,Ryan Malone,2012,L,31.834,76,224,77.0,70.0,69.0,54,68,0.5
Ryan Malone 2014,Ryan Malone,2014,L,33.835,76,224,69.0,54.0,68.0,24,57,3.25
Martin Erat 2009,Martin Erat,2009,R,27.092,72,196,,,,76,71,-5.0
Martin Erat 2010,Martin Erat,2010,R,28.091,72,196,,,76.0,71,74,0.5
Martin Erat 2011,Martin Erat,2011,R,29.09,72,196,,76.0,71.0,74,64,-9.666666666666671
Martin Erat 2012,Martin Erat,2012,R,30.09,72,196,76.0,71.0,74.0,64,71,-0.25
Martin Erat 2014,Martin Erat,2014,R,32.091,72,196,74.0,64.0,71.0,45,70,6.5
Martin Erat 2015,Martin Erat,2015,R,33.091,72,196,64.0,71.0,45.0,70,79,16.5
Dany Heatley 2009,Dany Heatley,2009,L,27.694,75,212,,,,71,82,11.0
Dany Heatley 2010,Dany Heatley,2010,L,28.693,75,212,,,71.0,82,82,5.5
Dany Heatley 2011,Dany Heatley,2011,L,29.693,75,212,,71.0,82.0,82,80,1.6666666666666714
Dany Heatley 2012,Dany Heatley,2012,L,30.692,75,212,71.0,82.0,82.0,80,82,3.25
Dany Heatley 2014,Dany Heatley,2014,L,32.694,75,212,82.0,80.0,82.0,36,76,6.0
Tomas Kopecky 2009,Tomas Kopecky,2009,R,26.654,75,210,,,,77,79,2.0
Tomas Kopecky 2010,Tomas Kopecky,2010,R,27.653,75,210,,,77.0,79,74,-4.0
Tomas Kopecky 2011,Tomas Kopecky,2011,R,28.652,75,210,,77.0,79.0,74,81,4.333333333333329
Tomas Kopecky 2012,Tomas Kopecky,2012,R,29.652,75,210,77.0,79.0,74.0,81,80,2.25
Tomas Kopecky 2015,Tomas Kopecky,2015,R,32.653,75,210,81.0,80.0,47.0,49,64,-0.25
Colton Orr 2009,Colton Orr,2009,R,26.583,75,222,,,,74,82,8.0
Colton Orr 2010,Colton Orr,2010,R,27.582,75,222,,,74.0,82,82,4.0
Colton Orr 2014,Colton Orr,2014,R,31.582,75,222,82.0,46.0,5.0,44,54,9.75
Stephen Weiss 2009,Stephen Weiss,2009,C,25.498,71,190,,,,74,78,4.0
Stephen Weiss 2010,Stephen Weiss,2010,C,26.498,71,190,,,74.0,78,80,4.0
Stephen Weiss 2011,Stephen Weiss,2011,C,27.497,71,190,,74.0,78.0,80,76,-1.3333333333333286
Stephen Weiss 2012,Stephen Weiss,2012,C,28.496,71,190,74.0,78.0,80.0,76,80,3.0
Stephen Weiss 2015,Stephen Weiss,2015,C,31.497,71,190,76.0,80.0,17.0,26,52,2.25
Marcel Goc 2009,Marcel Goc,2009,C,25.107,73,197,,,,51,55,4.0
Marcel Goc 2010,Marcel Goc,2010,C,26.106,73,197,,,51.0,55,73,20.0
Marcel Goc 2011,Marcel Goc,2011,C,27.105,73,197,,51.0,55.0,73,51,-8.666666666666664
Marcel Goc 2012,Marcel Goc,2012,C,28.105,73,197,51.0,55.0,73.0,51,57,-0.5
Marcel Goc 2014,Marcel Goc,2014,C,30.106,73,197,73.0,51.0,57.0,42,74,18.25
Marcel Goc 2015,Marcel Goc,2015,C,31.106,73,197,51.0,57.0,42.0,74,74,18.0
Derek Roy 2009,Derek Roy,2009,C,25.413,69,184,,,,78,82,4.0
Derek Roy 2010,Derek Roy,2010,C,26.413,69,184,,,78.0,82,80,0.0
Derek Roy 2012,Derek Roy,2012,C,28.411,69,184,78.0,82.0,80.0,35,80,11.25
Derek Roy 2014,Derek Roy,2014,C,30.413,69,184,80.0,35.0,80.0,42,75,15.75
Derek Roy 2015,Derek Roy,2015,C,31.412,69,184,35.0,80.0,42.0,75,72,14.0
Stephane Veilleux 2009,Stephane Veilleux,2009,L,26.875,73,200,,,,77,81,4.0
Stephane Veilleux 2010,Stephane Veilleux,2010,L,27.875,73,200,,,77.0,81,77,-2.0
Cody McCormick 2009,Cody McCormick,2009,C,25.457,74,222,,,,40,55,15.0
Cody McCormick 2012,Cody McCormick,2012,C,28.455,74,222,40.0,55.0,,81,50,-8.666666666666664
Ryane Clowe 2009,Ryane Clowe,2009,L,26.005,75,188,,,,15,71,56.0
Ryane Clowe 2010,Ryane Clowe,2010,L,27.004,75,188,,,15.0,71,82,39.0
Ryane Clowe 2011,Ryane Clowe,2011,L,28.004,75,188,,15.0,71.0,82,75,19.0
Ryane Clowe 2012,Ryane Clowe,2012,L,29.003,75,188,15.0,71.0,82.0,75,76,15.25
David Moss 2009,David Moss,2009,R,26.76,76,210,,,,41,81,40.0
David Moss 2010,David Moss,2010,R,27.76,76,210,,,41.0,81,64,3.0
David Moss 2011,David Moss,2011,R,28.759,76,210,,41.0,81.0,64,58,-4.0
David Moss 2014,David Moss,2014,R,31.76,76,210,64.0,58.0,32.0,45,79,29.25
David Moss 2015,David Moss,2015,R,32.759,76,210,58.0,32.0,45.0,79,60,6.5
Matt Ellis 2010,Matt Ellis,2010,L,28.086,72,208,,,54.0,45,72,22.5
Matt Ellis 2012,Matt Ellis,2012,L,30.084,72,208,54.0,45.0,72.0,14,60,13.75
Matt Ellis 2014,Matt Ellis,2014,L,32.086,72,208,72.0,14.0,60.0,6,50,12.0
Adam Burish 2009,Adam Burish,2009,R,25.737,73,195,,,,81,66,-15.0
Adam Burish 2011,Adam Burish,2011,R,27.735,73,195,,81.0,66.0,13,63,9.666666666666664
Adam Burish 2012,Adam Burish,2012,R,28.735,73,195,81.0,66.0,13.0,63,65,9.25
Ryan Craig 2009,Ryan Craig,2009,C,26.736,74,213,,,,7,54,47.0
Sean Bergenheim 2009,Sean Bergenheim,2009,L,24.647,71,201,,,,78,59,-19.0
Sean Bergenheim 2010,Sean Bergenheim,2010,L,25.646,71,201,,,78.0,59,63,-5.5
Sean Bergenheim 2011,Sean Bergenheim,2011,L,26.645,71,201,,78.0,59.0,63,80,13.333333333333329
Sean Bergenheim 2012,Sean Bergenheim,2012,L,27.645,71,201,78.0,59.0,63.0,80,62,-8.0
Sean Bergenheim 2015,Sean Bergenheim,2015,L,30.646,71,201,80.0,62.0,,62,56,-12.0
Jim Slater 2009,Jim Slater,2009,C,25.813,72,195,,,,69,60,-9.0
Jim Slater 2010,Jim Slater,2010,C,26.813,72,195,,,69.0,60,61,-3.5
Jim Slater 2012,Jim Slater,2012,C,28.811,72,195,69.0,60.0,61.0,36,78,21.5
Jim Slater 2015,Jim Slater,2015,C,31.812,72,195,36.0,78.0,26.0,27,82,40.25
Patrick Dwyer 2010,Patrick Dwyer,2010,R,26.279,71,175,,,,13,58,45.0
Patrick Dwyer 2011,Patrick Dwyer,2011,R,27.278,71,175,,,13.0,58,80,44.5
Patrick Dwyer 2012,Patrick Dwyer,2012,R,28.277,71,175,,13.0,58.0,80,73,22.666666666666664
Patrick Dwyer 2014,Patrick Dwyer,2014,R,30.279,71,175,58.0,80.0,73.0,46,75,10.75
Patrick Dwyer 2015,Patrick Dwyer,2015,R,31.278,71,175,80.0,73.0,46.0,75,71,2.5
B.J. Crombeen 2009,B.J. Crombeen,2009,R,23.229,74,209,,,,8,81,73.0
B.J. Crombeen 2010,B.J. Crombeen,2010,R,24.228,74,209,,,8.0,81,79,34.5
B.J. Crombeen 2011,B.J. Crombeen,2011,R,25.227,74,209,,8.0,81.0,79,80,24.0
B.J. Crombeen 2014,B.J. Crombeen,2014,R,28.228,74,209,79.0,80.0,40.0,44,55,-5.75
B.J. Crombeen 2015,B.J. Crombeen,2015,R,29.227,74,209,80.0,40.0,44.0,55,58,3.25
Maxim Lapierre 2009,Maxim Lapierre,2009,C,23.511,74,215,,,,53,79,26.0
Maxim Lapierre 2010,Maxim Lapierre,2010,C,24.51,74,215,,,53.0,79,76,10.0
Maxim Lapierre 2011,Maxim Lapierre,2011,C,25.509,74,215,,53.0,79.0,76,78,8.666666666666671
Maxim Lapierre 2012,Maxim Lapierre,2012,C,26.509,74,215,53.0,79.0,76.0,78,82,10.5
Maxim Lapierre 2014,Maxim Lapierre,2014,C,28.51,74,215,76.0,78.0,82.0,48,71,0.0
Maxim Lapierre 2015,Maxim Lapierre,2015,C,29.509,74,215,78.0,82.0,48.0,71,80,10.25
Colin Fraser 2009,Colin Fraser,2009,C,23.675,73,190,,,,5,81,76.0
Colin Fraser 2010,Colin Fraser,2010,C,24.674,73,190,,,5.0,81,70,27.0
Colin Fraser 2011,Colin Fraser,2011,C,25.674,73,190,,5.0,81.0,70,67,15.0
Colin Fraser 2012,Colin Fraser,2012,C,26.673,73,190,5.0,81.0,70.0,67,67,11.25
Daniel Carcillo 2009,Daniel Carcillo,2009,L,23.675,72,200,,,,57,74,17.0
Daniel Carcillo 2010,Daniel Carcillo,2010,L,24.674,72,200,,,57.0,74,76,10.5
Daniel Carcillo 2011,Daniel Carcillo,2011,L,25.674,72,200,,57.0,74.0,76,57,-12.0
Daniel Carcillo 2014,Daniel Carcillo,2014,L,28.674,72,200,76.0,57.0,28.0,23,57,11.0
Troy Bodie 2011,Troy Bodie,2011,R,25.682,77,226,,,4.0,44,59,35.0
Curtis Glencross 2009,Curtis Glencross,2009,L,25.761,73,197,,,,62,74,12.0
Curtis Glencross 2010,Curtis Glencross,2010,L,26.76,73,197,,,62.0,74,67,-1.0
Curtis Glencross 2011,Curtis Glencross,2011,L,27.76,73,197,,62.0,74.0,67,79,11.333333333333329
Curtis Glencross 2012,Curtis Glencross,2012,L,28.759,73,197,62.0,74.0,67.0,79,67,-3.5
Curtis Glencross 2015,Curtis Glencross,2015,L,31.76,73,197,79.0,67.0,40.0,38,71,15.0
Peter Regin 2010,Peter Regin,2010,C,23.461,74,190,,,,11,75,64.0
Peter Regin 2011,Peter Regin,2011,C,24.461,74,190,,,11.0,75,55,12.0
Peter Regin 2014,Peter Regin,2014,C,27.461,74,190,75.0,55.0,10.0,27,61,19.25
Patrick Bordeleau 2014,Patrick Bordeleau,2014,L,27.527,78,225,,,,46,82,36.0
Patrick Kaleta 2009,Patrick Kaleta,2009,R,22.317,73,198,,,,40,51,11.0
Patrick Kaleta 2010,Patrick Kaleta,2010,R,23.316,73,198,,,40.0,51,55,9.5
Patrick Kaleta 2011,Patrick Kaleta,2011,R,24.316,73,198,,40.0,51.0,55,51,2.3333333333333357
Patrick Kaleta 2012,Patrick Kaleta,2012,R,25.315,73,198,40.0,51.0,55.0,51,63,13.75
Marc-Andre Cliche 2015,Marc-Andre Cliche,2015,C,27.527,72,202,,,,76,74,-2.0
Chris Conner 2011,Chris Conner,2011,R,26.774,67,181,,22.0,38.0,8,60,37.33333333333333
James Sheppard 2009,James Sheppard,2009,C,20.436,73,215,,,,78,82,4.0
James Sheppard 2010,James Sheppard,2010,C,21.435,73,215,,,78.0,82,64,-16.0
James Sheppard 2014,James Sheppard,2014,C,25.435,73,215,64.0,,,32,67,19.0
James Sheppard 2015,James Sheppard,2015,C,26.435,73,215,,,32.0,67,71,21.5
Andrew Ebbett 2010,Andrew Ebbett,2010,C,26.747,69,174,,,3.0,48,61,35.5
TJ Galiardi 2010,TJ Galiardi,2010,L,21.443,74,185,,,,11,70,59.0
TJ Galiardi 2012,TJ Galiardi,2012,L,23.442,74,185,,11.0,70.0,35,69,30.333333333333336
TJ Galiardi 2014,TJ Galiardi,2014,L,25.444,74,185,70.0,35.0,69.0,36,62,9.5
Drayson Bowman 2014,Drayson Bowman,2014,L,24.567,73,195,9.0,23.0,37.0,37,70,43.5
Matt Frattin 2012,Matt Frattin,2012,R,23.743,72,205,,,,1,56,55.0
Luke Adam 2012,Luke Adam,2012,C,21.287,74,188,,,,19,52,33.0
Brandon McMillan 2015,Brandon McMillan,2015,L,24.529,71,190,60.0,25.0,6.0,22,58,29.75
Matt Fraser 2015,Matt Fraser,2015,R,24.368,75,188,,1.0,12.0,14,60,51.0
Damien Brunner 2014,Damien Brunner,2014,R,27.565,71,185,,,,44,60,16.0
Teemu Selanne 2009,Teemu Selanne,2009,R,38.249,72,209,,,,26,65,39.0
Teemu Selanne 2010,Teemu Selanne,2010,R,39.248,72,209,,,26.0,65,54,8.5
Teemu Selanne 2011,Teemu Selanne,2011,R,40.248,72,209,,26.0,65.0,54,73,24.666666666666664
Teemu Selanne 2012,Teemu Selanne,2012,R,41.247,72,209,26.0,65.0,54.0,73,82,27.5
Teemu Selanne 2014,Teemu Selanne,2014,R,43.248,72,209,54.0,73.0,82.0,46,64,0.25
Ray Whitney 2009,Ray Whitney,2009,L,36.401,70,180,,,,66,82,16.0
Ray Whitney 2010,Ray Whitney,2010,L,37.4,70,180,,,66.0,82,80,6.0
Ray Whitney 2011,Ray Whitney,2011,L,38.399,70,180,,66.0,82.0,80,75,-1.0
Ray Whitney 2012,Ray Whitney,2012,L,39.399,70,180,66.0,82.0,80.0,75,82,6.25
Ray Whitney 2014,Ray Whitney,2014,L,41.4,70,180,80.0,75.0,82.0,32,69,1.75
Saku Koivu 2009,Saku Koivu,2009,C,33.857,70,181,,,,77,65,-12.0
Saku Koivu 2010,Saku Koivu,2010,C,34.857,70,181,,,77.0,65,71,0.0
Saku Koivu 2011,Saku Koivu,2011,C,35.856,70,181,,77.0,65.0,71,75,4.0
Saku Koivu 2012,Saku Koivu,2012,C,36.855,70,181,77.0,65.0,71.0,75,74,2.0
Saku Koivu 2014,Saku Koivu,2014,C,38.857,70,181,71.0,75.0,74.0,47,65,-1.75
Todd Bertuzzi 2009,Todd Bertuzzi,2009,R,33.663,75,229,,,,68,66,-2.0
Todd Bertuzzi 2010,Todd Bertuzzi,2010,R,34.662,75,229,,,68.0,66,82,15.0
Todd Bertuzzi 2011,Todd Bertuzzi,2011,R,35.661,75,229,,68.0,66.0,82,81,9.0
Todd Bertuzzi 2012,Todd Bertuzzi,2012,R,36.661,75,229,68.0,66.0,82.0,81,71,-3.25
Todd Bertuzzi 2014,Todd Bertuzzi,2014,R,38.662,75,229,82.0,81.0,71.0,7,59,-1.25
Ryan Smyth 2009,Ryan Smyth,2009,L,32.611,74,191,,,,55,77,22.0
Ryan Smyth 2010,Ryan Smyth,2010,L,33.611,74,191,,,55.0,77,67,1.0
Ryan Smyth 2011,Ryan Smyth,2011,L,34.61,74,191,,55.0,77.0,67,82,15.666666666666671
Ryan Smyth 2012,Ryan Smyth,2012,L,35.609,74,191,55.0,77.0,67.0,82,82,11.75
Ryan Smyth 2014,Ryan Smyth,2014,L,37.611,74,191,67.0,82.0,82.0,47,72,2.5
Daniel Alfredsson 2009,Daniel Alfredsson,2009,R,35.807,71,203,,,,70,79,9.0
Daniel Alfredsson 2010,Daniel Alfredsson,2010,R,36.806,71,203,,,70.0,79,70,-4.5
Daniel Alfredsson 2011,Daniel Alfredsson,2011,R,37.805,71,203,,70.0,79.0,70,54,-19.0
Daniel Alfredsson 2012,Daniel Alfredsson,2012,R,38.805,71,203,70.0,79.0,70.0,54,75,6.75
Daniel Alfredsson 2014,Daniel Alfredsson,2014,R,40.806,71,203,70.0,54.0,75.0,47,68,6.5
Radek Dvorak 2009,Radek Dvorak,2009,R,31.566,74,195,,,,67,81,14.0
Radek Dvorak 2010,Radek Dvorak,2010,R,32.565,74,195,,,67.0,81,76,2.0
Radek Dvorak 2011,Radek Dvorak,2011,R,33.564,74,195,,67.0,81.0,76,66,-8.666666666666671
Radek Dvorak 2012,Radek Dvorak,2012,R,34.564,74,195,67.0,81.0,76.0,66,73,0.5
Radek Dvorak 2014,Radek Dvorak,2014,R,36.565,74,195,76.0,66.0,73.0,9,60,4.0
Michal Handzus 2009,Michal Handzus,2009,C,31.56,77,215,,,,82,82,0.0
Michal Handzus 2010,Michal Handzus,2010,C,32.559,77,215,,,82.0,82,81,-1.0
Michal Handzus 2011,Michal Handzus,2011,C,33.559,77,215,,82.0,82.0,81,82,0.3333333333333286
Michal Handzus 2012,Michal Handzus,2012,C,34.558,77,215,82.0,82.0,81.0,82,67,-14.75
Michal Handzus 2014,Michal Handzus,2014,C,36.56,77,215,81.0,82.0,67.0,39,59,-8.25
Arron Asham 2009,Arron Asham,2009,R,30.47,71,210,,,,77,78,1.0
Arron Asham 2010,Arron Asham,2010,R,31.47,71,210,,,77.0,78,72,-5.5
Arron Asham 2012,Arron Asham,2012,R,33.468,71,210,77.0,78.0,72.0,44,64,-3.75
Mike Rupp 2009,Mike Rupp,2009,L,28.718,77,235,,,,64,72,8.0
Mike Rupp 2010,Mike Rupp,2010,L,29.717,77,235,,,64.0,72,81,13.0
