,Player,Position,Age,Height,Weight,PP ATOI,PK ATOI,EV G/60,PP G/60,PK G/60,EV A1/60,GP,EV ATOI,PP A1/60,PK A1/60,EV A2/60,PP A2/60,PK A2/60,GOALS,PRIMARY ASSISTS,SECONDARY ASSISTS,POINTS
463,Jason Spezza,C,39.3,75,219,1.12497451,0.2606943,0.6193198775204993,1.2723683179747698,0.29854803532262286,0.6624983632503977,71.55109999999999,8.941492610000003,1.9298347170090264,0.3393876813294254,0.447557738112587,1.798357941756486,0.026584723796975518,9.20347892489052,10.490667396590778,7.172649954308778,26.866796275790076
464,Jayden Halbgewachs,L,25.5,68,160,0.22966190000000006,0.1125260899999999,0.7698774333867312,1.16734197230349,0.0,0.6009705916506701,70.68,12.091812600000008,1.0660191913863168,0.0,0.35841508354694923,1.3423784403376484,0.0,11.979887565108973,9.867349783122593,5.0,26.847237348231566
465,John Leonard,L,24.2,71,196,1.01993947,0.2343074299999999,0.7027230380836863,1.1937814185993731,0.37827449114940376,0.6625780238001471,63.83700000000001,11.181486839999998,1.0984784103271814,0.49482403727253743,0.4743173757092219,1.319483960848446,0.0014080992074068691,9.749724694128805,9.714716198717543,7.288038833176554,26.7524797260229
466,Cole Schwindt,C,21.4,74,182,0.56546731,0.3008101099999999,0.758017730063095,1.3806598112938633,0.0,0.5100964063196397,69.18599999999998,11.932966399999998,1.0871553207970415,0.0,0.42954637702045023,1.5142520017837107,0.0,11.33049677299751,8.0,7.415471343114325,26.745968116111833
467,Tyler Motte,"C, L",27.6,70,192,0.4756440700000001,1.8615185800000011,0.749187531464127,1.301479875413869,0.4331065394771076,0.6606227245283285,64.14310000000002,11.539646240000001,0.9676495486755875,0.1329357934489608,0.39298636174328455,1.2721407064609727,0.02572867170906292,11.11672210194155,9.455654109569151,6.0636291797620245,26.636005391272725
468,Adam Beckman,L,21.4,74,182,0.7401654300000001,0.3075983399999999,0.7501970110122145,1.3185461248286723,0.2936128975340149,0.5558700146126587,69.26749999999998,11.098454280000006,0.9675499115199353,0.3629665959854793,0.4299454042236803,1.506258650428337,0.13967161423730642,11.55011100331002,8.0,7.0,26.550111003310022
469,Mathieu Perreault,C,34.7,70,189,1.2018769300000003,0.12842837,0.7508608592289997,1.4907646691800975,0.4359783662228849,0.5795069306495194,67.96790000000001,10.611157699999993,1.2058429703246183,0.6532043524990763,0.37142656784622186,1.4193080138841028,0.012873940135280534,11.118654257606675,9.420201579914412,6.0,26.538855837521087
470,Lias Andersson,C,24.0,73,185,0.7025381500000003,0.3103980400000001,0.6921695926519881,1.4721716359459025,0.2948278475852264,0.5765989170911271,69.50959999999999,11.643732219999999,1.15909918034642,0.27841022406266325,0.37806151156289136,1.2995152190125727,0.011355883135251972,10.641002362213367,9.465348866676393,6.41258474004791,26.51893596893767
471,Jimmy Vesey,L,29.4,75,202,0.23570314000000006,1.7295976900000003,0.6537496241731512,1.3274904877010447,0.46050218398031884,0.506586178716888,75.01320000000004,12.152114789999995,0.9690239975535875,0.20841116219760283,0.37228130602923604,1.6995723606825262,0.049858824071236284,11.319263923380541,8.780511052643742,6.414572931978265,26.51434790800255
472,Joe Thornton,C,43.3,76,220,1.3051580399999994,0.07928858,0.5414243933532039,1.0051816680912276,0.4084734462972774,0.6672866935368242,64.12319999999998,10.177859939999998,1.6810992299502443,0.4495455840778006,0.47683172955138137,1.8880121142294266,0.01636480143585522,7.7761502853028714,10.0,8.728286070904252,26.504436356207123
473,Jack Studnicka,C,23.6,73,187,0.56733356,1.3032140400000003,0.6316630613291445,1.2474709532677943,0.3656717642528295,0.6065293996330354,68.9811,11.972365459999999,0.8778401550898779,0.3423129354452026,0.37404920795524066,1.5031472699436412,0.03493057393333152,10.96765448980231,9.0,6.536657769588202,26.504312259390513
474,Jake Evans,C,26.3,72,186,0.25172876,2.3859520300000003,0.394515014958948,1.4614869120992868,0.2709071361546055,0.8819202988595595,66.25000000000001,12.029948990000012,0.9093059615186424,0.4079597709809158,0.38406117584323723,1.3245597635086797,0.23611529184714736,6.360292852972723,14.13896371191064,6.0,26.49925656488336
475,Cole Sillinger,C,19.4,73,201,1.2103583,0.8078876100000005,0.4729683055939223,1.3374697809259912,0.36261480872106344,0.4853297282859774,69.19650000000001,12.69781302000001,1.1726966596430055,0.4778482594809501,0.34351979784066167,1.4371569484219244,0.095052998396965,9.130977278201264,9.81340433283237,7.472925827613114,26.41730743864675
476,Joe Snively,C,26.8,69,176,0.38990404,0.0985764899999999,0.7098668754865802,1.285640280467247,0.6808931500785627,0.6788206163098242,70.5243,10.953470810000006,0.9528903461941913,0.3889041727938319,0.4134696775553904,1.3786771708626249,0.02235204322180193,10.415109267209054,9.524706891000648,6.455084326232349,26.39490048444205
477,Jesse Ylonen,R,23.0,73,188,1.2028084400000005,0.1726757199999999,0.7392541348498785,1.3935789244069139,0.0,0.5638305726277548,65.75569999999999,10.907719889999994,0.9147495427217893,0.0,0.34828536234462254,1.4215309921226982,0.0,11.643294314914629,8.443403797293449,6.295566919125941,26.382265031334015
478,Christian Fischer,R,25.5,74,212,0.8409305700000003,1.7514574199999986,0.726132416539389,1.2124112897212742,0.6014178950075759,0.5614736676605654,70.71019999999999,11.60244185999999,0.9114563917002151,0.33423009739817156,0.2617684777686155,1.2061828688603626,0.038712591423512535,12.371716684422507,9.0,5.0,26.37171668442251
479,Adam Larsson,D,29.9,75,209,0.1435587799999998,2.58279688,0.21733114683215418,0.7266558082396058,0.14003398817525298,0.3452214342111474,75.21019999999996,19.349340310000013,1.2815567447750973,0.03195180098381366,0.3795424009769009,0.0,0.14079233826858914,6.045014715033336,9.687945463512245,10.594145408825424,26.327105587371005
480,Nolan Foote,L,21.8,75,196,0.7783707499999999,0.16308154,0.7673971716398504,1.4586302511912175,0.520371493714519,0.5715498407783333,66.4641,10.99282063,1.1357865964168028,0.5816278716089608,0.4184916294257558,1.4390289425053533,0.1260446316788931,11.387422037980041,8.614035238384242,6.296670033333431,26.298127309697716
481,Emil Bemstrom,R,23.3,72,195,1.3262788399999996,0.0304255099999999,0.8656657993435591,1.3391138620469616,0.30217662193546013,0.6078161481714389,59.559300000000015,10.921868190000003,1.0244198296058002,0.18679816641856065,0.4097988874350833,1.3911387188109325,0.0020830538977982026,11.722507068883536,8.548548773949008,6.0,26.271055842832546
482,Jordan Martinook,L,30.2,72,196,0.09477958999999986,1.2593479400000018,0.6207358523640883,1.3223717875810586,0.5359087832466817,0.7448165489012601,68.55900000000003,11.760917899999999,0.9035420861235068,0.3337264841470185,0.39651976482376694,1.5123943711247563,0.040284732875575165,9.256211007966895,11.0,6.0,26.256211007966897
483,Andrew Ladd,L,36.8,75,205,1.4160927500000002,1.0667871000000004,0.7340231655158761,1.472252452536734,0.2892816188381908,0.4125214184031081,67.09280000000001,10.866900220000007,1.0687790666422947,0.22849076166991655,0.33191240754576606,1.5791961461427741,0.293990164687178,11.595877211719422,7.284458467341874,7.313923885133549,26.194259564194844
484,Kevin Shattenkirk,D,33.7,72,212,1.5779920300000017,1.3566016600000008,0.1428017400000001,0.5353184399999995,0.01266698,0.3995299008988769,74.17670000000003,16.52391718999999,2.2675685602843143,0.020001784584114866,0.40228964533636324,0.0,0.10045939798826842,4.261777110297649,13.420529397353752,8.498652675290941,26.180959182942342
485,Max Jones,L,24.6,75,216,1.0393363700000005,1.160145800000001,0.671118505583059,1.28342201046808,0.44333510303633644,0.3732517186936278,66.4875,12.84670021,1.2002745367721048,0.406499981483968,0.3161405767679737,1.185265978773693,0.0022763510879393223,12.575233692947268,7.475026912161588,6.127710713530632,26.17797131863949
486,David Kampf,C,27.7,74,197,0.09198091999999994,2.394996039999997,0.41525966916032686,1.2745818927205617,0.17293092635475088,0.5334825372678098,76.68889999999998,12.678915710000012,0.9342932806481862,0.36551460075232867,0.4812996812729857,1.4601061096366668,0.16247510635197654,7.408720915352989,10.31828111383043,8.418819428169284,26.145821457352703
487,Brett Seney,L,26.6,69,156,0.3771518499999999,0.0861715,0.9373036591043783,0.0,0.0,0.6039921662893089,69.3852,11.436797180000003,0.0,0.0,0.2998360499999999,0.0,0.0,13.352730353789472,8.510072236149709,4.247254648448898,26.110057238388077
488,Ryan Dzingel,C,30.6,72,190,0.72673266,0.7625512699999996,0.7191291316471293,1.6135505350367165,0.13113731041962687,0.40479516101906576,68.84769999999997,12.272571770000003,1.0618476837077546,0.12409057710566689,0.3076042674249136,1.592509751919916,0.00020649483591010287,12.375445074853308,7.462019950856009,6.249932192521847,26.087397218231164
489,Brett Howden,C,24.5,74,203,0.17186839999999992,0.8605365200000001,0.6806798895097703,1.5200859024771458,0.6738353514683773,0.5972594928993663,69.63990000000001,11.559547179999996,1.0359341500319306,0.483554544946484,0.42313763326268145,1.3895235145419746,0.03196211793542078,10.108772305668811,9.538782491764291,6.421479653929343,26.069034451362445
490,Nick Foligno,L,34.9,72,210,1.04827185,0.4176575800000002,0.6120163420382496,1.2571330794842257,0.12651109090960616,0.7761264489725123,64.8031,10.614614499999991,1.265001856069927,0.33508391544569877,0.327747854282576,1.602651459970625,0.09432207908247138,9.041707398710013,10.575309426252355,6.4442423145338505,26.061259139496222
491,Derek Ryan,C,35.8,70,185,0.13815657999999995,1.4623759600000006,0.8261219772370854,1.1792057378641332,0.78881641653912,0.5608013593389787,74.77040000000001,9.727256489999991,1.4594950478265167,0.4961495476317074,0.3641468,1.7532215100000001,0.08147745,12.326051424398283,8.223689324992133,5.490201994221292,26.039942743611707
492,Nicholas Abruzzese,C,23.3,71,183,1.0141428699999997,0.08291761,0.7549023181277414,1.199361532475051,0.34174892337177526,0.4682247612976311,68.57919999999997,11.717269200000008,0.7486504456099106,0.2933851621915607,0.30822337447377296,1.3721746589511357,0.02163908391330294,12.119444866374156,7.412747871854331,6.3680840434924475,25.900276781720937
493,Johan Larsson,L,30.2,71,206,0.6009761800000001,1.5255195300000006,0.49246336499080406,1.2801969461469065,0.2715509287319554,0.4443778711672378,72.621,12.667664430000004,0.9347100701881751,0.28464784083428274,0.4312031531406059,1.2469847699509389,0.0035928046587861916,9.37593528529758,8.477082229247966,8.0,25.853017514545545
494,Jack Drury,C,22.7,71,174,0.5891251000000004,0.67528535,0.79209985773647,0.0,0.6165307252249838,0.5239976374728017,71.23460000000003,11.788801730000005,0.0,0.6677466638210671,0.33506541999999995,0.0,0.2261323800000001,12.32108217257266,8.330191787356485,5.183009737441249,25.834283697370395
495,Tyce Thompson,R,23.2,73,175,0.5219896700000001,0.58516813,0.6415468703416838,1.182970374377954,0.5962089924804207,0.6195616901678783,70.8706,11.36872037,0.9692507543381802,0.6537046753776069,0.3907417876482052,1.397941173971789,0.14876462534985288,9.756457597106335,9.709248126510483,6.354131654354793,25.81983737797161
496,Ryan McDonagh,D,33.3,73,215,0.3726413300000001,2.970896440000004,0.1448110099999998,0.8414929600000004,0.01112921,0.44741485310574264,71.90009999999997,18.17370074999998,1.4362835403934726,0.018007559675243003,0.4334787137224191,0.0,0.06382156331468578,3.957375392191001,11.720673474740003,10.0,25.678048866931004
497,Sasha Chmelevski,C,23.3,72,188,0.3631620200000002,0.68648225,0.6784070842159209,1.3193457834144682,0.3200109400952138,0.6578595262423442,62.40670000000003,12.08395135,0.9330142145385883,0.23697309120060653,0.41481664281877756,1.4564022018582137,0.017689234936082994,9.592733761418017,9.775246670422902,6.185850319062652,25.553830750903572
498,Brock McGinn,L,28.7,72,187,0.043175500000000026,2.065546530000001,0.7793858036654515,1.4852708927098774,0.7011176066125415,0.40313020019579854,70.95570000000002,11.85038600999999,0.9312875753044301,0.10249255188444778,0.3614671418367483,1.4143101436314454,0.003366738001169187,13.704979354272176,6.718557932932793,5.126548576053384,25.550085863258353
499,Oskar Steen,C,24.6,70,193,0.93767128,0.67666328,0.685627902967733,1.237027878716964,0.4901882600568781,0.5655011560002751,65.27140000000001,11.618174450000001,0.8902787515247995,0.20000928000918422,0.3343896128021237,1.2997480870457465,0.006042960897938746,11.035238629879641,8.340392429874333,6.084565728119266,25.46019678787324
500,Justin Schultz,D,32.2,74,190,1.5983297099999978,0.3865415000000001,0.2502644733340072,0.45913694410714373,0.021790200614773422,0.40129617659619354,67.35399999999997,15.53067236000001,2.004263468699118,0.04977272135276396,0.4413712158345907,0.0,0.11391195967732998,5.196417872972197,11.750823599457519,8.485656643259691,25.432898115689408
501,Dominik Simon,C,28.1,71,190,0.4420192399999997,0.07957345,0.512885895649341,1.0583603464802658,0.2825099495868927,0.5859193130568022,73.78830000000004,11.15606745,1.3140790062101457,0.2965520134499912,0.44354589145021894,1.4456960715438993,0.02876622403444441,8.361503404765058,9.560915927617117,7.449189105610444,25.37160843799262
502,Ryan Pulock,D,28.0,74,216,1.1729960899999992,1.6513072000000018,0.240274354684947,0.7865076134682224,0.01582147882173053,0.3636677773927575,72.16120000000001,18.069862309999987,1.3052426888916173,0.06855356731438433,0.4119491651713748,0.0,0.10972628278506723,6.362718777340759,10.0,9.0,25.36271877734076
503,Maxim Mamin,C,27.7,74,206,0.20285699000000001,0.1216601699999999,0.9270240367022526,1.291786712889601,0.13676180323630233,0.6152613922766318,70.22630000000001,10.9133476,1.0062500355414021,0.41273778852281645,0.4059922734947505,1.3194289812410314,0.0011076376902612456,12.16743445793393,8.180267659688072,5.0,25.347702117622003
504,Loui Eriksson,L,37.2,74,179,0.2911480099999999,0.98029755,0.3730128726989515,1.1160363762407512,0.25647819288373097,0.6075175128354885,76.08269999999999,11.161423020000003,1.2377323586804285,0.40380574542620284,0.536751003456755,2.1116949875456252,0.07858118428046142,6.010167061012434,10.784225831368099,8.540704462987469,25.335097355368
505,P.K. Subban,D,33.4,72,210,0.7010860700000003,1.29046407,0.2588178119676462,0.872365738884816,0.0586818294441123,0.3887218559994809,70.7558,16.52934651,1.3381828799620827,0.011694912687700277,0.442843488669336,0.0,0.15172833044553768,5.958668109915568,9.887462505971559,9.48574136022355,25.331871976110676
506,Timothy Liljegren,D,23.4,73,192,0.7733793999999995,1.4548318599999996,0.2966448953231188,0.45567615296761516,0.2382062567290746,0.45398841740317253,69.29120000000002,16.17323872000002,1.411121146203218,0.030141438540615004,0.3726915145563985,0.0,0.38153516639220736,6.3478468730915285,10.402995696746576,8.577323418648907,25.328165988487015
507,Gabriel Fortier,L,22.7,70,177,0.5904989800000001,0.1172495399999999,0.7463630349287287,0.9681122813382103,0.0,0.5233137713072408,69.28460000000001,11.58916381,0.9298067171807181,0.0,0.3431489461374104,1.3669671663742682,0.0,10.893912078137975,8.422964645866221,6.0,25.316876724004196
508,Kiefer Sherwood,L,27.5,72,194,0.4565957799999997,0.4797948799999998,0.797852853010383,1.3823932903009037,0.0,0.6149253063347769,66.1649,10.523801120000003,0.9622012884661554,0.0,0.43686523903474206,1.3527990674110018,0.0,10.741848949978491,8.290092321240252,6.264692422429304,25.296633693648047
509,Alec Martinez,D,35.2,73,210,0.4142978799999999,1.834072100000001,0.2794054282711254,0.9860260231727237,0.008108028766699502,0.392300829212808,68.41879999999999,17.537261649999994,1.6250488284041642,0.0376280659489866,0.42959548904689077,0.0,0.06285681490342011,6.43922494062339,9.286267383964487,9.511712288512248,25.237204613100126
510,Matt Grzelcyk,D,28.7,70,176,0.7913397699999999,0.3888599400000001,0.22826371564644782,0.5686421737885679,0.08385213396261557,0.4164117781322494,67.67019999999998,16.922294880000017,1.6083113302204814,0.1358161235850608,0.5357658968457267,0.0,0.12759064745781273,5.098699512877121,9.412518337689056,10.707147943306532,25.218365793872707
511,Fabian Zetterlund,L,23.1,71,220,1.2220290399999998,0.32982145,0.7011082357708897,1.2806882109253659,0.0,0.6006465897545151,61.03329999999998,11.500176719999997,0.87788460809752,0.0,0.34886637407543947,1.3495211575602957,0.0,10.163269401027446,8.468170250686029,6.509784453560868,25.141224105274343
512,Zemgus Girgensons,L,28.7,74,200,0.6539471600000003,1.4664845399999984,0.7252555323673171,1.125809332266543,0.18412549968017755,0.3838766033090917,73.12910000000001,11.758754390000002,1.1740237833280596,0.11443028534903747,0.3340186429354269,1.204941155155785,0.008738515655919122,11.620626790769508,7.135426613964303,6.335318571036355,25.091371975770166
513,Scott Mayfield,D,30.0,77,220,0.04866455,2.4623998700000023,0.23529754502652417,0.7046035673172384,0.05679029512011341,0.3748456559863349,77.13830000000002,17.834182019999986,1.3085411159102545,0.0496077398117866,0.38344878431411705,0.0,0.09895833140004175,6.168868755286782,9.316958163651893,9.605031428290996,25.09085834722967
514,Matt Nieto,L,29.9,71,187,0.21794890000000033,1.8134795799999992,0.6198813084280934,1.299322404023355,0.15998524575085846,0.5422200372825405,70.1153,11.534074659999996,0.8941149888925957,0.19406065802475544,0.40699358398090657,1.4070840395706552,0.0077534120411917465,9.73553232116504,8.948032076159228,6.394909489972701,25.07847388729697
515,Gregory Hofmann,C,29.9,72,194,0.8151703999999996,0.41625115,0.6193126700605849,1.2963509752904718,0.34702232698332536,0.5499413313138258,68.64330000000001,11.366193010000009,0.8880551722611288,0.15584853458783085,0.3694280434777919,1.4542387215780952,0.03690164088404673,10.275940468288566,8.459340293623178,6.274732154269055,25.0100129161808
516,Henrik Borgstrom,C,25.2,75,199,0.9580138299999997,0.17955631,0.6538127672219575,1.5536263492207045,0.5183792364853189,0.4256865660171948,71.24550000000002,11.175942010000004,1.2024328593775624,0.4109128706646774,0.3144526315547197,1.3235973192662753,0.05908773818460528,11.274520569052799,7.4558785008887,6.192777712013256,24.923176781954755
517,Ben Chiarot,D,31.4,75,232,0.5569465099999998,2.515928140000003,0.24866026222748436,0.6530682723735278,0.010428489834957424,0.36519809820865384,75.11299999999997,18.11384681999999,1.2695087701816927,0.04923955077475863,0.3607140478109242,0.0,0.08105686757011306,6.427970726857943,9.991961610287058,8.501662214943561,24.92159455208856
518,Jake Neighbours,L,20.5,72,201,0.3503929300000002,0.5953966799999995,0.6479566826765463,1.5971645270578616,0.4294571435717525,0.5376925134173388,66.6681,11.762003099999998,1.0648406812763034,0.4710001605762762,0.40035048539946244,1.4554911708432645,0.09668624724644444,10.11470231789127,8.485803469691636,6.29329775072755,24.893803538310454
519,Esa Lindell,D,28.4,75,220,0.3514461000000001,3.065386119999995,0.2653643915029976,0.7945945748171308,0.02202856957045398,0.31361881988344587,79.88489999999997,17.603909039999998,1.493044447340207,0.05880148539635437,0.3465488510463675,0.0,0.279712261321117,7.201669564993501,8.0,9.666035162223185,24.867704727216687
520,Carson Meyer,R,25.1,71,184,0.24655291,0.14872588,0.7290496681403362,1.2834392107824033,0.32481315194958865,0.5308864224619279,68.70199999999996,12.074574670000006,0.9244792973073083,0.11258577662580749,0.3008328300000001,1.2581523799999992,0.021747400000000004,11.548884918468984,8.0,5.304594080039254,24.85347899850824
521,Nate Schmidt,D,31.2,72,195,1.447476139999999,1.198513000000001,0.24899868391537935,1.1119119200012562,0.005749368313654406,0.34004313789169327,71.02400000000003,16.41472142999999,1.1017945177521595,0.16082485407201857,0.4290298478759666,0.0,0.08599041126338029,7.384660412358107,9.462556550957842,8.0,24.84721696331595
522,Josiah Slavin,L,23.8,75,189,0.27320499,1.3222929400000007,0.6717005729839559,1.3947218031150113,0.40585596668468926,0.533402133934168,68.31959999999998,11.563358290000002,0.9680824601325917,0.1995615786606603,0.37025339495906556,1.5279557702288127,0.05267995797327045,10.666279607482464,8.710537869932322,5.465343366765863,24.842160844180647
523,Jamie Oleksiak,D,29.8,79,257,0.0982130699999998,2.243149140000002,0.4174996730383705,0.7585523553908406,0.051661020924048895,0.3270431189852225,69.565,16.722188669999984,1.3286222428867829,0.050243674241295715,0.4260269040158665,0.0,0.06258410189133357,8.977758745023127,7.666830659523624,8.197531220526809,24.84212062507356
524,Nick Merkley,R,25.4,70,195,0.7761619300000003,0.08718306,0.6376247054976782,1.2288240090019498,0.0,0.5440407403404697,66.47399999999996,11.40721679,1.2087500702811722,0.0,0.3822970575320818,1.1654214144188424,0.0,9.771921884280392,8.759482057027013,6.283618768573954,24.815022709881358
525,Adam Raska,R,21.0,70,178,0.6825975800000004,0.12977312,0.7936067462490383,0.0,0.0,0.5642195105385125,70.15329999999999,11.562082739999996,0.0,0.0,0.3601818,0.0,0.0,10.728482040247844,8.48033444331771,5.56036496671377,24.769181450279326
526,Victor Rask,C,29.6,74,199,0.7285515199999996,0.1023321999999999,0.6527282487112586,1.2840917466963295,0.29955796210297436,0.5469795941361204,69.60550000000002,11.240537999999994,1.2400114818372008,0.09856582262837116,0.3866921237200922,1.4410011138090875,0.0158025774184596,9.632470925365967,8.725008694308457,6.389472092031429,24.74695171170585
527,Nick Leddy,D,31.5,72,205,1.0136304099999998,0.9651254600000008,0.07709637,0.6594565500000001,0.02054655,0.42030880924941416,77.09140000000001,18.812671950000016,1.406656940102737,0.051317754951715464,0.3633377993817824,0.0,0.08012954690883715,2.9408435783353846,12.70559616116823,9.0,24.646439739503613
528,Adam Erne,L,27.4,73,212,0.50990979,1.0333258500000004,0.7836142490346908,1.0721803764216853,0.3209706925607482,0.48260820395963133,66.55879999999998,12.245053150000006,0.876630698123598,0.08470775896402334,0.3446513195670345,1.2123420447989643,0.11118607560569671,12.585645239033731,7.0,5.0,24.58564523903373
529,Connor Dewar,C,23.3,70,183,0.5032026200000005,0.9281393100000002,0.6886571563149042,1.119591874831407,0.43376446409341834,0.6298903907500635,68.04109999999999,11.240331209999995,1.2051059778325275,0.3680887426617988,0.32477103999999996,1.2009700700000003,0.03177626000000002,9.873568697547887,9.337182541025683,5.356668810548381,24.567420049121953
530,Drew O'Connor,L,24.3,75,200,0.99448661,0.2966344399999999,0.7156833324868094,1.4373999230744026,0.45718868349911346,0.5734194062966101,67.20830000000004,9.992906929999993,1.044083495379203,0.372968177407972,0.41285683634646597,1.2502479122662025,0.015160818856993413,10.344905908886457,8.0,6.2174646976112085,24.562370606497666
531,Zach Aston-Reese,C,28.1,73,205,0.08567929000000002,1.1515087000000008,0.7880944215079493,1.3630037605543928,0.24924154224819123,0.5114594696957272,69.51119999999999,10.921136110000015,0.8338386444503095,0.03560876860441236,0.4253484559738358,1.3152369215719155,0.0015523160909957849,11.084761394248593,7.25106706070582,6.2067724889116995,24.542600943866113
532,Jack McBain,C,22.7,75,201,0.5442455100000003,1.1799530500000006,0.7258583021426043,1.3757775657816054,0.4100533057062771,0.4949021262927424,64.3555,11.91098968,0.8987866676069031,0.33778402906214106,0.3908470731010639,1.4599106005797529,0.01675061740548913,11.141231761574296,7.22666359610828,6.144204599763054,24.51209995744563
533,Sean Kuraly,C,29.7,74,213,0.1721285899999999,2.122751430000001,0.6002162397069177,1.0574067135881944,0.34389551741453367,0.4508867480873802,73.0705,12.456245669999992,1.056662769805497,0.3609301861482495,0.2982698399999998,1.1282990099999999,0.009939719999999999,11.002199036810767,8.533420259147173,4.9720284548355975,24.507647750793538
534,Liam Foudy,C,22.7,74,188,0.17024072000000004,0.6120800800000002,0.6665577267671631,0.0,0.3890189280500583,0.6257887819090459,63.2931,12.802600399999996,0.0,0.449324188815092,0.3975077211558733,0.0,0.03858111198804718,9.9544870477304,9.17698300743307,5.334756444211035,24.466226499374503
535,Jordan Greenway,L,25.6,78,231,0.61904859,0.7830064000000001,0.5421016021933914,1.2728823633365407,0.37355940085846856,0.44274182236325693,66.93019999999997,12.861412790000001,1.146654868096609,1.0866473801964132,0.34947688286407874,1.7826030886408524,0.024859885739180018,9.76640761139736,8.696988927468785,6.0,24.463396538866146
536,Nathan Walker,L,28.6,69,187,0.08605177000000004,0.3199513799999998,0.8263628665122998,1.2690620313091667,0.3542427142152358,0.5204661813726895,67.04889999999999,11.952117390000005,0.8676479481582123,0.2475503818517593,0.37698822809883853,1.4937192364713816,0.006152018274254761,12.330826115135773,7.0,5.130709382888999,24.46153549802477
537,Nick Jensen,D,32.0,73,205,0.03985163,2.4644212800000016,0.1730280199999997,0.6453508300000002,0.00654067,0.47529488602359654,75.40720000000002,16.618482440000015,1.288482106215943,0.02294331482179327,0.3933849708765867,0.0,0.21084068472667458,3.666424196151463,10.633302535657293,10.115861026612574,24.41558775842133
538,Alexander True,C,25.2,77,200,0.4845448099999997,0.94264225,0.718090666598736,1.5004714429584587,0.0,0.5878616170980945,67.99120000000005,11.208541069999997,0.9329202856338171,0.0,0.3772860618307903,1.3579657596754673,0.0,9.944613179458036,8.0,6.46296401284268,24.407577192300717
539,Adam Pelech,D,28.1,75,210,0.1374490000000002,2.3009840500000025,0.189380983366627,0.7828654522119124,0.04161530860466215,0.3634874534332656,74.67620000000001,18.69040404,1.1191856016105406,0.02083457041425917,0.3728545313099422,0.0,0.2267871880277959,4.962052391915393,9.728488704332932,9.637734362664713,24.328275458913037
540,Jaret Anderson-Dolan,C,23.1,71,200,1.0987261300000004,0.9934806300000002,0.6808965157847533,1.4033001871753763,0.2965758740362505,0.46666861003752813,64.35259999999998,12.01111943,0.8577690263569049,0.35073079644095145,0.31883499388509945,1.2725949443712168,0.09904720460839549,10.741322355608792,7.561859862230976,6.0,24.30318221783977
541,Dylan Sikura,C,27.3,71,170,0.15440134,0.1871842299999999,0.5920510780426825,1.1872495528065459,0.0,0.6668376305472318,72.64409999999997,11.223362109999997,0.9193987231302914,0.0,0.41088567448368,1.3589604149335845,0.0,8.267039701281906,9.548086405872054,6.415398921911033,24.230525029064992
542,Sammy Blais,L,26.3,74,206,0.5070167500000002,0.2997500900000001,0.634240304900038,1.1614587023881568,0.21702836661438976,0.5640451294934006,65.04990000000002,12.209511679999997,0.8721253758103216,0.15944402788199247,0.4141478539787708,1.216314841063644,0.09333367406006336,9.837468569921318,8.0,6.357281198513187,24.194749768434505
543,Stefan Noesen,R,29.6,73,205,0.9339009900000004,0.17250186,0.7052712509691422,1.3137783100617966,0.0,0.5115804288361661,68.53539999999997,10.675285490000007,0.7286427059543095,0.0,0.3374343529995689,1.3913004103868742,0.0,10.671097358915882,7.508529449578649,6.0,24.179626808494532
544,Blake Comeau,L,36.6,73,200,0.12642783000000002,1.4458979799999994,0.7321664806100953,1.0005635278015663,0.22032208777869722,0.46035787261077366,68.34079999999999,12.828900220000001,1.0973434719749484,0.21287623784941634,0.33889547663766856,1.4947844958204028,0.13234711192874354,11.874421746639925,7.0,5.286581120070622,24.161002866710547
545,Alex Goligoski,D,37.2,71,173,0.8945265499999995,1.1978771900000005,0.12886017,0.57965929,0.06446677,0.3986792994380679,73.04889999999996,16.153509900000003,1.524990273241896,0.14813140506629913,0.4323885165524591,0.0,0.2478421081184417,3.45240365961595,11.095982506014009,9.574355567155544,24.122741732785503
546,Cameron Hillis,C,22.3,69,175,0.5008481100000002,0.1528151899999999,0.6701915893422066,1.0624041258171368,0.0,0.49987446072664093,66.81879999999998,11.709063150000002,0.9915698109435536,0.0,0.36190247114990226,1.4159892750705334,0.0,10.27499526887988,7.438700359735508,6.377411094466066,24.091106723081456
547,Vladimir Tkachev,L,27.0,69,170,0.7797606100000002,0.1350207699999999,0.6162553982886836,1.3466609095018682,0.0,0.4808293254868026,71.0095,10.863539360000006,1.0307766798197178,0.0,0.3262288290317163,1.4732889368278739,0.0,9.980936997987966,7.669169974770273,6.4336588230112275,24.083765795769466
548,Scott Reedy,C,23.5,74,205,1.3229798100000008,0.20200748,0.7597242471994033,1.5611867797116892,0.2764006840165498,0.4150328573081085,63.33370000000001,10.499976549999994,0.9419279262850322,0.30056649313814165,0.36613636050999204,1.5453820502202396,0.03229367176387249,11.344066220057947,6.354791703370093,6.357057662770872,24.055915586198914
549,Martin Kaut,R,23.0,74,190,1.1414786000000001,0.5079265799999997,0.6940390061426543,1.3747790252696304,0.38941605160230824,0.5090866580952108,63.98729999999998,10.740659579999999,0.988630038155046,0.5449120953506742,0.3816743808750409,1.549888666143989,0.03452262415253053,10.558649928017084,7.0,6.474088828471613,24.032738756488698
