,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PK ATOI,Y2 PK ATOI,Y3 PK ATOI,Y4 PK ATOI,Y5 PK ATOI,Y1 PK G/60,Y2 PK G/60,Y3 PK G/60,Y4 PK G/60,Y5 PK G/60,Y5 dPK G/60,Y1 PK ixG/60,Y2 PK ixG/60,Y3 PK ixG/60,Y4 PK ixG/60,Y5 PK ixG/60
Martin Hanzal 2012,Martin Hanzal,2012,C,24.611,78,230,72.0,74.0,81.0,61,64,1.1731,2.7419,2.1062,2.1503,1.5333,0.7103,0.5914,0.0,0.0,0.0,-0.325425,0.2809,0.5373,0.2988,0.5003,0.2572
Martin Hanzal 2013,Martin Hanzal,2013,C,25.613,78,230,74.0,81.0,61.0,64,66,2.7419,2.1062,2.1503,1.5333,0.8056,0.5914,0.0,0.0,0.0,0.0,-0.14785,0.5373,0.2988,0.5003,0.2572,0.4819
Martin Hanzal 2014,Martin Hanzal,2014,C,26.613,78,230,81.0,61.0,64.0,66,65,2.1062,2.1503,1.5333,0.8056,1.2577,0.0,0.0,0.0,0.0,0.0,0.0,0.2988,0.5003,0.2572,0.4819,0.4322
Patrik Berglund 2016,Patrik Berglund,2016,C,27.33,76,215,82.0,82.0,78.0,77,42,1.5419,1.3552,1.534,0.8587,1.2198,0.4746,1.8447,0.0,0.0,0.0,-0.579825,1.1704,1.3513,0.3184,0.41,0.4432
Patrik Berglund 2017,Patrik Berglund,2017,C,28.332,76,215,82.0,78.0,77.0,42,82,1.3552,1.534,0.8587,1.2198,1.249,1.8447,0.0,0.0,0.0,0.0,-0.461175,1.3513,0.3184,0.41,0.4432,0.6581
Patrik Berglund 2018,Patrik Berglund,2018,C,29.331,76,215,78.0,77.0,42.0,82,57,1.534,0.8587,1.2198,1.249,0.9146,0.0,0.0,0.0,0.0,1.1509,1.1509,0.3184,0.41,0.4432,0.6581,0.5058
Erik Condra 2015,Erik Condra,2015,R,28.154,71,185,26.0,81.0,82.0,76,68,1.9955,2.7947,2.1163,2.3952,2.2238,0.0,0.5301,0.0,0.3296,0.3968,0.18187499999999998,0.5402,0.3934,0.2225,0.2831,0.6277
Erik Condra 2016,Erik Condra,2016,R,29.153,71,185,81.0,82.0,76.0,68,54,2.7947,2.1163,2.3952,2.2238,1.1722,0.5301,0.0,0.3296,0.3968,0.0,-0.314125,0.3934,0.2225,0.2831,0.6277,0.1642
Marcus Kruger 2016,Marcus Kruger,2016,C,25.348,72,186,71.0,80.0,81.0,81,41,1.3495,2.5138,2.5566,2.2031,2.3598,0.0,0.0,0.0,0.0,0.0,0.0,0.0121,0.0426,0.071,0.0998,0.104
Marcus Kruger 2017,Marcus Kruger,2017,C,26.35,72,186,80.0,81.0,81.0,41,70,2.5138,2.5566,2.2031,2.3598,2.2145,0.0,0.0,0.0,0.0,0.0,0.0,0.0426,0.071,0.0998,0.104,0.1398
Marcus Kruger 2018,Marcus Kruger,2018,C,27.349,72,186,81.0,81.0,41.0,70,48,2.5566,2.2031,2.3598,2.2145,1.1736,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0998,0.104,0.1398,0.0756
Marcus Kruger 2019,Marcus Kruger,2019,C,28.348,72,186,81.0,41.0,70.0,48,74,2.2031,2.3598,2.2145,1.1736,1.7941,0.0,0.0,0.0,0.0,0.0,0.0,0.0998,0.104,0.1398,0.0756,0.102
Matt Read 2016,Matt Read,2016,R,29.299,70,188,79.0,71.0,75.0,80,79,2.6122,2.0643,3.0662,2.0085,1.6703,0.2907,0.0,1.0436,0.0,0.0,-0.333575,0.5034,0.2282,0.3155,0.171,0.3083
Matt Read 2017,Matt Read,2017,R,30.301,70,188,71.0,75.0,80.0,79,63,2.0643,3.0662,2.0085,1.6703,0.887,0.0,1.0436,0.0,0.0,1.0737,0.8128000000000001,0.2282,0.3155,0.171,0.3083,0.0197
Jason Chimera 2012,Jason Chimera,2012,L,32.417,75,215,81.0,49.0,78.0,81,82,2.2553,1.9493,0.938,0.8348,0.9136,0.3284,0.0,0.0,0.0,1.6018,1.5196999999999998,0.6872,0.3524,0.7572,0.8609,0.8799
Mike Fisher 2012,Mike Fisher,2012,C,31.322,73,216,79.0,78.0,79.0,82,72,2.8762,2.381,2.0709,1.3551,1.2778,0.5281,0.6461,0.0,0.0,0.0,-0.29355,0.5252,0.6115,0.4175,0.5259,0.1431
Mike Fisher 2013,Mike Fisher,2013,C,32.324,73,216,78.0,79.0,82.0,72,64,2.381,2.0709,1.3551,1.2778,1.5482,0.6461,0.0,0.0,0.0,0.0,-0.161525,0.6115,0.4175,0.5259,0.1431,0.4616
Mike Fisher 2014,Mike Fisher,2014,C,33.323,73,216,79.0,82.0,72.0,64,75,2.0709,1.3551,1.2778,1.5482,1.4918,0.0,0.0,0.0,0.0,0.0,0.0,0.4175,0.5259,0.1431,0.4616,0.0221
Mike Fisher 2015,Mike Fisher,2015,C,34.323,73,216,82.0,72.0,64.0,75,59,1.3551,1.2778,1.5482,1.4918,1.6463,0.0,0.0,0.0,0.0,0.6177,0.6177,0.5259,0.1431,0.4616,0.0221,0.5846
Mike Fisher 2016,Mike Fisher,2016,C,35.322,73,216,72.0,64.0,75.0,59,70,1.2778,1.5482,1.4918,1.6463,1.7717,0.0,0.0,0.0,0.6177,0.0,-0.154425,0.1431,0.4616,0.0221,0.5846,0.1859
Mike Fisher 2017,Mike Fisher,2017,C,36.324,73,216,64.0,75.0,59.0,70,72,1.5482,1.4918,1.6463,1.7717,1.7919,0.0,0.0,0.6177,0.0,0.0,-0.154425,0.4616,0.0221,0.5846,0.1859,0.1213
Brian Gionta 2012,Brian Gionta,2012,R,32.702,67,178,82.0,81.0,61.0,82,31,0.7333,1.014,1.9276,1.9642,2.0849,0.9978,2.1916,0.0,0.745,0.0,-0.9836,0.5089,0.3858,0.3624,0.2985,0.1437
Brian Gionta 2013,Brian Gionta,2013,R,33.704,67,178,81.0,61.0,82.0,31,82,1.014,1.9276,1.9642,2.0849,0.725,2.1916,0.0,0.745,0.0,0.0,-0.7341500000000001,0.3858,0.3624,0.2985,0.1437,0.1256
Brian Gionta 2014,Brian Gionta,2014,R,34.703,67,178,61.0,82.0,31.0,82,81,1.9276,1.9642,2.0849,0.725,1.6097,0.0,0.745,0.0,0.0,0.0,-0.18625,0.3624,0.2985,0.1437,0.1256,0.2221
Brian Gionta 2015,Brian Gionta,2015,R,35.703,67,178,82.0,31.0,82.0,81,69,1.9642,2.0849,0.725,1.6097,1.2978,0.745,0.0,0.0,0.0,0.67,0.48375,0.2985,0.1437,0.1256,0.2221,0.4942
Brian Gionta 2016,Brian Gionta,2016,R,36.702,67,178,31.0,82.0,81.0,69,79,2.0849,0.725,1.6097,1.2978,1.4462,0.0,0.0,0.0,0.67,0.0,-0.1675,0.1437,0.1256,0.2221,0.4942,0.4879
Brian Gionta 2017,Brian Gionta,2017,R,37.704,67,178,82.0,81.0,69.0,79,82,0.725,1.6097,1.2978,1.4462,1.8537,0.0,0.0,0.67,0.0,0.3947,0.22719999999999999,0.1256,0.2221,0.4942,0.4879,0.1798
Chris Kelly 2012,Chris Kelly,2012,C,30.887,72,190,75.0,82.0,81.0,81,82,3.7544,3.1047,2.9591,2.528,1.7931,0.2131,0.2357,0.0,0.293,0.8161,0.63065,0.5659,0.2815,0.3814,0.1478,0.2899
Chris Kelly 2013,Chris Kelly,2013,C,31.889,72,190,82.0,81.0,81.0,82,58,3.1047,2.9591,2.528,1.7931,2.326,0.2357,0.0,0.293,0.8161,0.0,-0.3362,0.2815,0.3814,0.1478,0.2899,0.4296
Chris Kelly 2014,Chris Kelly,2014,C,32.888,72,190,81.0,81.0,82.0,58,57,2.9591,2.528,1.7931,2.326,1.8494,0.0,0.293,0.8161,0.0,0.0,-0.277275,0.3814,0.1478,0.2899,0.4296,0.293
Chris Kelly 2015,Chris Kelly,2015,C,33.887,72,190,81.0,82.0,58.0,57,80,2.528,1.7931,2.326,1.8494,1.751,0.293,0.8161,0.0,0.0,0.4283,0.15102500000000002,0.1478,0.2899,0.4296,0.293,0.4278
Joel Ward 2017,Joel Ward,2017,R,35.831,73,225,66.0,82.0,82.0,79,78,1.2684,1.8695,1.6801,1.347,1.3761,1.2129,0.7828,0.0,0.5638,1.118,0.47812500000000013,0.1007,0.2237,0.3172,0.2131,0.2783
Joel Ward 2018,Joel Ward,2018,R,36.831,73,225,82.0,82.0,79.0,78,52,1.8695,1.6801,1.347,1.3761,1.074,0.7828,0.0,0.5638,1.118,0.0,-0.61615,0.2237,0.3172,0.2131,0.2783,0.2971
Antoine Vermette 2012,Antoine Vermette,2012,C,29.2,73,197,81.0,79.0,82.0,82,82,3.6463,3.0241,2.5498,1.4545,1.4016,0.6094,0.2512,0.5739,0.5031,0.522,0.03760000000000002,0.4824,0.5425,0.22,0.0941,0.4588
Antoine Vermette 2013,Antoine Vermette,2013,C,30.202,73,197,79.0,82.0,82.0,82,82,3.0241,2.5498,1.4545,1.4016,1.7594,0.2512,0.5739,0.5031,0.522,0.0,-0.46255,0.5425,0.22,0.0941,0.4588,0.1129
Antoine Vermette 2014,Antoine Vermette,2014,C,31.201,73,197,82.0,82.0,82.0,82,82,2.5498,1.4545,1.4016,1.7594,2.2453,0.5739,0.5031,0.522,0.0,0.9776,0.57785,0.22,0.0941,0.4588,0.1129,0.5332
Antoine Vermette 2015,Antoine Vermette,2015,C,32.201,73,197,82.0,82.0,82.0,82,82,1.4545,1.4016,1.7594,2.2453,1.4396,0.5031,0.522,0.0,0.9776,0.0,-0.500675,0.0941,0.4588,0.1129,0.5332,0.0855
Antoine Vermette 2016,Antoine Vermette,2016,C,33.2,73,197,82.0,82.0,82.0,82,76,1.4016,1.7594,2.2453,1.4396,1.0535,0.522,0.0,0.9776,0.0,0.7494,0.37449999999999994,0.4588,0.1129,0.5332,0.0855,0.2942
Antoine Vermette 2017,Antoine Vermette,2017,C,34.202,73,197,82.0,82.0,82.0,76,72,1.7594,2.2453,1.4396,1.0535,0.9185,0.0,0.9776,0.0,0.7494,0.0,-0.43174999999999997,0.1129,0.5332,0.0855,0.2942,0.0254
Dominic Moore 2012,Dominic Moore,2012,C,31.16,72,192,68.0,81.0,69.0,77,79,1.4593,2.3183,1.3894,2.1009,1.627,0.0,0.3195,1.2517,0.0,0.4668,0.07399999999999995,0.1094,0.523,0.3226,0.4261,0.3166
Dominic Moore 2018,Dominic Moore,2018,C,37.162,72,192,73.0,82.0,80.0,82,50,1.6621,2.1087,2.1606,1.9679,1.2333,0.4945,0.694,0.0,1.1155,0.0,-0.576,0.3355,0.3546,0.2606,0.3801,0.5016
Brooks Laich 2012,Brooks Laich,2012,C,28.275,74,200,82.0,82.0,78.0,82,82,2.5711,2.9439,2.1045,2.2807,2.4748,0.5692,0.2486,0.3655,0.3208,0.2957,-0.08032499999999998,0.1245,0.1376,0.1823,0.2302,0.196
Scottie Upshall 2017,Scottie Upshall,2017,R,32.987,72,200,46.0,76.0,63.0,70,73,1.2346,1.2493,1.2759,1.2502,1.7719,0.0,0.6319,0.0,0.0,0.9277,0.769725,0.108,0.3224,0.2239,0.3292,0.1438
Scottie Upshall 2018,Scottie Upshall,2018,R,33.986,72,200,76.0,63.0,70.0,73,63,1.2493,1.2759,1.2502,1.7719,1.3762,0.6319,0.0,0.0,0.9277,0.0,-0.3899,0.3224,0.2239,0.3292,0.1438,0.1315
Matt Stajan 2012,Matt Stajan,2012,C,27.784,73,195,82.0,76.0,82.0,76,61,2.9902,1.6336,1.315,0.72,1.0145,0.2447,0.4833,0.0,1.0966,0.0,-0.45615,0.2586,0.162,0.2205,0.8578,0.0
Matt Stajan 2013,Matt Stajan,2013,C,28.787,73,195,76.0,82.0,76.0,61,73,1.6336,1.315,0.72,1.0145,1.9946,0.4833,0.0,1.0966,0.0,0.0,-0.394975,0.162,0.2205,0.8578,0.0,0.2275
Matt Stajan 2014,Matt Stajan,2014,C,29.786,73,195,82.0,76.0,61.0,73,63,1.315,0.72,1.0145,1.9946,2.0402,0.0,1.0966,0.0,0.0,0.4668,0.19265,0.2205,0.8578,0.0,0.2275,0.3936
Matt Stajan 2015,Matt Stajan,2015,C,30.785,73,195,76.0,61.0,73.0,63,59,0.72,1.0145,1.9946,2.0402,1.3619,1.0966,0.0,0.0,0.4668,0.0,-0.39085000000000003,0.8578,0.0,0.2275,0.3936,0.0607
Matt Stajan 2016,Matt Stajan,2016,C,31.785,73,195,61.0,73.0,63.0,59,80,1.0145,1.9946,2.0402,1.3619,1.5454,0.0,0.0,0.4668,0.0,0.9706,0.8539,0.0,0.2275,0.3936,0.0607,0.2663
Matt Stajan 2017,Matt Stajan,2017,C,32.787,73,195,73.0,63.0,59.0,80,81,1.9946,2.0402,1.3619,1.5454,1.787,0.0,0.4668,0.0,0.9706,0.0,-0.35935,0.2275,0.3936,0.0607,0.2663,0.3453
Matt Stajan 2018,Matt Stajan,2018,C,33.786,73,195,63.0,59.0,80.0,81,68,2.0402,1.3619,1.5454,1.787,1.5373,0.4668,0.0,0.9706,0.0,0.0,-0.35935,0.3936,0.0607,0.2663,0.3453,0.554
Alexandre Burrows 2012,Alexandre Burrows,2012,R,30.473,73,197,82.0,82.0,82.0,72,80,2.9963,2.9677,2.3687,2.2671,1.8856,0.7326,0.9862,1.5445,0.3676,0.7955,-0.11222500000000002,0.226,0.6206,0.5688,0.6021,0.4086
Alexandre Burrows 2013,Alexandre Burrows,2013,R,31.475,73,197,82.0,82.0,72.0,80,80,2.9677,2.3687,2.2671,1.8856,2.0241,0.9862,1.5445,0.3676,0.7955,0.0,-0.92345,0.6206,0.5688,0.6021,0.4086,0.7996
Alexandre Burrows 2014,Alexandre Burrows,2014,R,32.475,73,197,82.0,72.0,80.0,80,49,2.3687,2.2671,1.8856,2.0241,1.8728,1.5445,0.3676,0.7955,0.0,0.0,-0.6769,0.5688,0.6021,0.4086,0.7996,0.1755
Alexandre Burrows 2015,Alexandre Burrows,2015,R,33.474,73,197,72.0,80.0,80.0,49,70,2.2671,1.8856,2.0241,1.8728,1.2193,0.3676,0.7955,0.0,0.0,0.703,0.41222499999999995,0.6021,0.4086,0.7996,0.1755,0.5464
Alexandre Burrows 2016,Alexandre Burrows,2016,R,34.473,73,197,80.0,80.0,49.0,70,79,1.8856,2.0241,1.8728,1.2193,1.7297,0.7955,0.0,0.0,0.703,0.0,-0.374625,0.4086,0.7996,0.1755,0.5464,0.3331
Alexandre Burrows 2017,Alexandre Burrows,2017,R,35.475,73,197,80.0,49.0,70.0,79,75,2.0241,1.8728,1.2193,1.7297,1.18,0.0,0.0,0.703,0.0,0.0,-0.17575,0.7996,0.1755,0.5464,0.3331,0.1945
Alexandre Burrows 2018,Alexandre Burrows,2018,R,36.475,73,197,49.0,70.0,79.0,75,71,1.8728,1.2193,1.7297,1.18,0.7918,0.0,0.703,0.0,0.0,0.0,-0.17575,0.1755,0.5464,0.3331,0.1945,0.4148
Tanner Glass 2014,Tanner Glass,2014,L,29.841,73,213,67.0,73.0,78.0,82,67,0.7856,1.0628,1.7868,1.2937,1.6423,0.0,0.0,0.0,0.0,0.0,0.0,0.1003,0.0827,0.2084,0.0,0.0788
Tanner Glass 2015,Tanner Glass,2015,L,30.84,73,213,73.0,78.0,82.0,67,66,1.0628,1.7868,1.2937,1.6423,1.0192,0.0,0.0,0.0,0.0,0.0,0.0,0.0827,0.2084,0.0,0.0788,0.1794
Torrey Mitchell 2017,Torrey Mitchell,2017,C,31.67,71,186,76.0,67.0,65.0,71,78,1.2981,1.7632,1.9823,1.6162,1.838,0.0,0.0,0.0,0.5229,0.0,-0.130725,0.7211,0.2852,0.0301,0.2937,0.1853
Torrey Mitchell 2018,Torrey Mitchell,2018,C,32.669,71,186,67.0,65.0,71.0,78,60,1.7632,1.9823,1.6162,1.838,1.5339,0.0,0.0,0.5229,0.0,0.0,-0.130725,0.2852,0.0301,0.2937,0.1853,0.2113
Daniel Winnik 2012,Daniel Winnik,2012,L,26.572,74,210,79.0,49.0,74.0,80,84,2.1392,2.0483,3.0822,2.7356,2.4562,0.0,0.0,0.0,0.5483,0.2908,0.153725,0.1238,0.31,0.1929,0.2083,0.3381
Daniel Winnik 2013,Daniel Winnik,2013,L,27.574,74,210,49.0,74.0,80.0,84,82,2.0483,3.0822,2.7356,2.4562,2.5712,0.0,0.0,0.5483,0.2908,0.0,-0.209775,0.31,0.1929,0.2083,0.3381,0.3608
Daniel Winnik 2014,Daniel Winnik,2014,L,28.573,74,210,74.0,80.0,84.0,82,76,3.0822,2.7356,2.4562,2.5712,2.5555,0.0,0.5483,0.2908,0.0,0.6179,0.408125,0.1929,0.2083,0.3381,0.3608,0.2292
Daniel Winnik 2015,Daniel Winnik,2015,L,29.572,74,210,80.0,84.0,82.0,76,79,2.7356,2.4562,2.5712,2.5555,3.2686,0.5483,0.2908,0.0,0.6179,0.0,-0.36425,0.2083,0.3381,0.3608,0.2292,0.1309
Daniel Winnik 2016,Daniel Winnik,2016,L,30.572,74,210,84.0,82.0,76.0,79,76,2.4562,2.5712,2.5555,3.2686,1.7342,0.2908,0.0,0.6179,0.0,0.0,-0.22717500000000002,0.3381,0.3608,0.2292,0.1309,0.2157
Daniel Winnik 2017,Daniel Winnik,2017,L,31.574,74,210,82.0,76.0,79.0,76,72,2.5712,2.5555,3.2686,1.7342,2.5234,0.0,0.6179,0.0,0.0,0.6605,0.506025,0.3608,0.2292,0.1309,0.2157,0.4695
Daniel Winnik 2018,Daniel Winnik,2018,L,32.573,74,210,76.0,79.0,76.0,72,81,2.5555,3.2686,1.7342,2.5234,1.8088,0.6179,0.0,0.0,0.6605,0.0,-0.3196,0.2292,0.1309,0.2157,0.4695,0.0951
Jannik Hansen 2013,Jannik Hansen,2013,R,26.55,73,198,55.0,47.0,82.0,82,80,1.6952,1.794,2.4205,2.1659,2.1706,0.0,0.7116,0.0,0.3378,0.0,-0.26234999999999997,0.1912,0.6692,0.4788,0.3219,0.6259
Jannik Hansen 2014,Jannik Hansen,2014,R,27.549,73,198,47.0,82.0,82.0,80,71,1.794,2.4205,2.1659,2.1706,0.8298,0.7116,0.0,0.3378,0.0,1.0184,0.75605,0.6692,0.4788,0.3219,0.6259,1.0964
Jannik Hansen 2015,Jannik Hansen,2015,R,28.548,73,198,82.0,82.0,80.0,71,81,2.4205,2.1659,2.1706,0.8298,1.3101,0.0,0.3378,0.0,1.0184,0.5654,0.22635000000000005,0.4788,0.3219,0.6259,1.0964,0.7906
Jannik Hansen 2016,Jannik Hansen,2016,R,29.548,73,198,82.0,80.0,71.0,81,67,2.1659,2.1706,0.8298,1.3101,1.7585,0.3378,0.0,1.0184,0.5654,0.5093,0.02889999999999998,0.3219,0.6259,1.0964,0.7906,0.397
Jannik Hansen 2017,Jannik Hansen,2017,R,30.55,73,198,80.0,71.0,81.0,67,43,2.1706,0.8298,1.3101,1.7585,1.4659,0.0,1.0184,0.5654,0.5093,0.0,-0.5232749999999999,0.6259,1.0964,0.7906,0.397,0.2591
Shawn Matthias 2016,Shawn Matthias,2016,L,27.615,76,231,79.0,82.0,77.0,78,71,1.1253,1.0524,1.716,1.2391,1.0697,0.0,1.1877,0.0,0.0,0.0,-0.296925,0.2408,0.4899,0.3999,0.5605,0.6957
Shawn Matthias 2017,Shawn Matthias,2017,L,28.617,76,231,82.0,77.0,78.0,71,45,1.0524,1.716,1.2391,1.0697,1.4967,1.1877,0.0,0.0,0.0,0.8909,0.593975,0.4899,0.3999,0.5605,0.6957,0.4866
Nikolay Kulemin 2014,Nikolay Kulemin,2014,L,27.218,73,228,78.0,82.0,70.0,82,70,1.2449,0.9211,1.2195,2.2014,2.5926,0.6179,0.7944,0.0,0.0,0.0,-0.353075,0.347,0.3444,0.2285,0.0727,0.026
Nikolay Kulemin 2015,Nikolay Kulemin,2015,L,28.217,73,228,82.0,70.0,82.0,70,82,0.9211,1.2195,2.2014,2.5926,1.7634,0.7944,0.0,0.0,0.0,1.2448,1.0461999999999998,0.3444,0.2285,0.0727,0.026,0.5356
Nikolay Kulemin 2016,Nikolay Kulemin,2016,L,29.216,73,228,70.0,82.0,70.0,82,81,1.2195,2.2014,2.5926,1.7634,2.0455,0.0,0.0,0.0,1.2448,0.0,-0.3112,0.2285,0.0727,0.026,0.5356,0.2819
Nikolay Kulemin 2017,Nikolay Kulemin,2017,L,30.218,73,228,82.0,70.0,82.0,81,72,2.2014,2.5926,1.7634,2.0455,1.8363,0.0,0.0,1.2448,0.0,0.4538,0.1426,0.0727,0.026,0.5356,0.2819,0.5008
Tommy Wingels 2017,Tommy Wingels,2017,"C, R",28.472,72,200,71.0,77.0,75.0,68,73,0.9774,1.2677,1.2822,1.1434,0.7103,1.4616,1.2293,0.6239,0.0,0.0,-0.8287,0.1418,0.4224,0.3431,0.1123,0.0561
Tommy Wingels 2018,Tommy Wingels,2018,"C, R",29.471,72,200,77.0,75.0,68.0,73,75,1.2677,1.2822,1.1434,0.7103,1.2678,1.2293,0.6239,0.0,0.0,1.2621,0.7988,0.4224,0.3431,0.1123,0.0561,0.5969
Marian Hossa 2012,Marian Hossa,2012,R,32.718,73,207,72.0,74.0,57.0,65,81,2.497,1.1081,1.438,1.7385,1.7973,0.6675,0.0,3.66,1.0619,0.8243,-0.52305,0.5583,0.9562,1.0217,0.9829,0.8323
Marian Hossa 2013,Marian Hossa,2013,R,33.72,73,207,74.0,57.0,65.0,81,68,1.1081,1.438,1.7385,1.7973,1.3938,0.0,3.66,1.0619,0.8243,1.0762,-0.3103500000000001,0.9562,1.0217,0.9829,0.8323,0.7244
Marian Hossa 2014,Marian Hossa,2014,R,34.72,73,207,57.0,65.0,81.0,68,72,1.438,1.7385,1.7973,1.3938,1.3382,3.66,1.0619,0.8243,1.0762,1.8682,0.2125999999999999,1.0217,0.9829,0.8323,0.7244,0.7583
Marian Hossa 2015,Marian Hossa,2015,R,35.719,73,207,65.0,81.0,68.0,72,82,1.7385,1.7973,1.3938,1.3382,1.5207,1.0619,0.8243,1.0762,1.8682,0.4812,-0.72645,0.9829,0.8323,0.7244,0.7583,0.381
Marian Hossa 2016,Marian Hossa,2016,R,36.718,73,207,81.0,68.0,72.0,82,64,1.7973,1.3938,1.3382,1.5207,1.5599,0.8243,1.0762,1.8682,0.4812,1.803,0.7405249999999999,0.8323,0.7244,0.7583,0.381,1.0412
Marian Hossa 2017,Marian Hossa,2017,R,37.72,73,207,68.0,72.0,82.0,64,73,1.3938,1.3382,1.5207,1.5599,1.5523,1.0762,1.8682,0.4812,1.803,0.5295,-0.7776500000000001,0.7244,0.7583,0.381,1.0412,0.4036
Steve Ott 2012,Steve Ott,2012,C,29.118,72,193,73.0,64.0,73.0,82,74,2.3655,1.1328,1.3733,2.0695,1.7601,0.3475,0.0,0.5985,0.7071,0.0,-0.413275,0.2257,0.1017,0.3941,0.4035,0.2265
Steve Ott 2013,Steve Ott,2013,C,30.12,72,193,64.0,73.0,82.0,74,82,1.1328,1.3733,2.0695,1.7601,1.9774,0.0,0.5985,0.7071,0.0,0.0,-0.3264,0.1017,0.3941,0.4035,0.2265,0.1887
Steve Ott 2014,Steve Ott,2014,C,31.119,72,193,73.0,82.0,74.0,82,82,1.3733,2.0695,1.7601,1.9774,2.1886,0.5985,0.7071,0.0,0.0,0.0,-0.3264,0.3941,0.4035,0.2265,0.1887,0.0557
Steve Ott 2015,Steve Ott,2015,C,32.119,72,193,82.0,74.0,82.0,82,78,2.0695,1.7601,1.9774,2.1886,1.4669,0.7071,0.0,0.0,0.0,0.0,-0.176775,0.4035,0.2265,0.1887,0.0557,0.0138
Jay McClement 2012,Jay McClement,2012,C,28.584,73,205,81.0,82.0,82.0,80,80,2.4782,3.8472,3.7604,3.0119,3.1094,0.0,0.5706,0.0,0.0,0.2412,0.09855,0.2543,0.2959,0.1626,0.1469,0.183
Jay McClement 2013,Jay McClement,2013,C,29.586,73,205,82.0,82.0,80.0,80,82,3.8472,3.7604,3.0119,3.1094,3.6663,0.5706,0.0,0.0,0.2412,0.0,-0.20295,0.2959,0.1626,0.1469,0.183,0.0758
Jay McClement 2014,Jay McClement,2014,C,30.585,73,205,82.0,80.0,80.0,82,81,3.7604,3.0119,3.1094,3.6663,3.4321,0.0,0.0,0.2412,0.0,0.0,-0.0603,0.1626,0.1469,0.183,0.0758,0.0744
Jay McClement 2015,Jay McClement,2015,C,31.585,73,205,80.0,80.0,82.0,81,82,3.0119,3.1094,3.6663,3.4321,2.1957,0.0,0.2412,0.0,0.0,0.0,-0.0603,0.1469,0.183,0.0758,0.0744,0.0
Jay McClement 2016,Jay McClement,2016,C,32.584,73,205,80.0,82.0,81.0,82,77,3.1094,3.6663,3.4321,2.1957,1.9216,0.2412,0.0,0.0,0.0,0.4055,0.3452,0.183,0.0758,0.0744,0.0,0.1429
Jay McClement 2017,Jay McClement,2017,C,33.586,73,205,82.0,81.0,82.0,77,65,3.6663,3.4321,2.1957,1.9216,1.8621,0.0,0.0,0.0,0.4055,0.4957,0.394325,0.0758,0.0744,0.0,0.1429,0.323
Vernon Fiddler 2012,Vernon Fiddler,2012,"C, L",31.396,71,205,79.0,78.0,76.0,71,82,2.4019,2.7269,3.1057,2.8946,1.9982,0.3162,0.2821,0.7626,0.2919,0.0,-0.4132,0.3202,0.3034,0.4191,0.1308,0.3708
Vernon Fiddler 2013,Vernon Fiddler,2013,"C, L",32.398,71,205,78.0,76.0,71.0,82,78,2.7269,3.1057,2.8946,1.9982,2.3859,0.2821,0.7626,0.2919,0.0,0.0,-0.33415,0.3034,0.4191,0.1308,0.3708,0.2695
Vernon Fiddler 2014,Vernon Fiddler,2014,"C, L",33.397,71,205,76.0,71.0,82.0,78,76,3.1057,2.8946,1.9982,2.3859,2.0061,0.7626,0.2919,0.0,0.0,0.0,-0.263625,0.4191,0.1308,0.3708,0.2695,0.5396
Vernon Fiddler 2015,Vernon Fiddler,2015,"C, L",34.397,71,205,71.0,82.0,78.0,76,80,2.8946,1.9982,2.3859,2.0061,2.1304,0.2919,0.0,0.0,0.0,0.352,0.27902499999999997,0.1308,0.3708,0.2695,0.5396,0.5458
Vernon Fiddler 2016,Vernon Fiddler,2016,"C, L",35.396,71,205,82.0,78.0,76.0,80,82,1.9982,2.3859,2.0061,2.1304,2.1726,0.0,0.0,0.0,0.352,0.6736,0.5856,0.3708,0.2695,0.5396,0.5458,0.4347
Vernon Fiddler 2017,Vernon Fiddler,2017,"C, L",36.398,71,205,78.0,76.0,80.0,82,59,2.3859,2.0061,2.1304,2.1726,1.791,0.0,0.0,0.352,0.6736,0.5678,0.3114,0.2695,0.5396,0.5458,0.4347,0.1628
Boyd Gordon 2012,Boyd Gordon,2012,C,27.951,72,200,67.0,63.0,36.0,60,75,3.9861,3.6497,2.6537,2.2133,2.8847,0.2247,0.2609,0.0,0.4518,0.2773,0.04294999999999999,0.2425,0.233,0.014,0.0975,0.1156
Boyd Gordon 2013,Boyd Gordon,2013,C,28.954,72,200,63.0,36.0,60.0,75,82,3.6497,2.6537,2.2133,2.8847,2.8698,0.2609,0.0,0.4518,0.2773,0.0,-0.2475,0.233,0.014,0.0975,0.1156,0.0356
Boyd Gordon 2014,Boyd Gordon,2014,C,29.953,72,200,36.0,60.0,75.0,82,74,2.6537,2.2133,2.8847,2.8698,2.7838,0.0,0.4518,0.2773,0.0,0.2913,0.10902500000000001,0.014,0.0975,0.1156,0.0356,0.0585
Boyd Gordon 2015,Boyd Gordon,2015,C,30.952,72,200,60.0,75.0,82.0,74,68,2.2133,2.8847,2.8698,2.7838,2.3922,0.4518,0.2773,0.0,0.2913,0.3689,0.11380000000000001,0.0975,0.1156,0.0356,0.0585,0.1619
