,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PK ATOI,Y2 PK ATOI,Y3 PK ATOI,Y4 PK ATOI,Y5 PK ATOI,Y1 PK A1/60,Y2 PK A1/60,Y3 PK A1/60,Y4 PK A1/60,Y5 PK A1/60,Y1 PK A2/60,Y2 PK A2/60,Y3 PK A2/60,Y4 PK A2/60,Y5 PK A2/60
Jay Bouwmeester 2014,Jay Bouwmeester,2014,D,30.013,76,206,82.0,82.0,82.0,80,82,3.7911,3.352,3.3144,2.894,3.2764,0.386,0.0,0.0,0.4411,0.0,0.0,0.0,0.0,0.4411,0.0
Jay Bouwmeester 2015,Jay Bouwmeester,2015,D,31.012,76,206,82.0,82.0,80.0,82,72,3.352,3.3144,2.894,3.2764,2.8245,0.0,0.0,0.4411,0.0,0.0,0.0,0.0,0.4411,0.0,0.0
Jay Bouwmeester 2016,Jay Bouwmeester,2016,D,32.012,76,206,82.0,80.0,82.0,72,72,3.3144,2.894,3.2764,2.8245,3.2164,0.0,0.4411,0.0,0.0,0.0,0.0,0.4411,0.0,0.0,0.0
Jay Bouwmeester 2017,Jay Bouwmeester,2017,D,33.014,76,206,80.0,82.0,72.0,72,81,2.894,3.2764,2.8245,3.2164,2.9763,0.4411,0.0,0.0,0.0,0.0,0.4411,0.0,0.0,0.0,0.0
Jay Bouwmeester 2018,Jay Bouwmeester,2018,D,34.013,76,206,82.0,72.0,72.0,81,35,3.2764,2.8245,3.2164,2.9763,2.1424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay Bouwmeester 2019,Jay Bouwmeester,2019,D,35.013,76,206,72.0,72.0,81.0,35,78,2.8245,3.2164,2.9763,2.1424,2.2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jay Bouwmeester 2020,Jay Bouwmeester,2020,D,36.012,76,206,72.0,81.0,35.0,78,66,3.2164,2.9763,2.1424,2.2011,2.6101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4105
Johnny Boychuk 2012,Johnny Boychuk,2012,D,27.7,74,227,4.0,1.0,51.0,69,77,,0.5667,1.1676,2.213,2.2422,,0.0,0.0,0.0,0.0,,0.0,1.0076,0.0,0.0
Johnny Boychuk 2013,Johnny Boychuk,2013,D,28.702,74,227,1.0,51.0,69.0,77,75,0.5667,1.1676,2.213,2.2422,2.528,0.0,0.0,0.0,0.0,0.0,0.0,1.0076,0.0,0.0,0.0
Johnny Boychuk 2014,Johnny Boychuk,2014,D,29.701,74,227,51.0,69.0,77.0,75,75,1.1676,2.213,2.2422,2.528,2.908,0.0,0.0,0.0,0.0,0.5502,1.0076,0.0,0.0,0.0,0.2751
Johnny Boychuk 2015,Johnny Boychuk,2015,D,30.7,74,227,69.0,77.0,75.0,75,72,2.213,2.2422,2.528,2.908,2.0481,0.0,0.0,0.0,0.5502,0.4069,0.0,0.0,0.0,0.2751,0.0
Johnny Boychuk 2016,Johnny Boychuk,2016,D,31.7,74,227,77.0,75.0,75.0,72,70,2.2422,2.528,2.908,2.0481,2.3529,0.0,0.0,0.5502,0.4069,0.0,0.0,0.0,0.2751,0.0,0.0
Johnny Boychuk 2017,Johnny Boychuk,2017,D,32.702,74,227,75.0,75.0,72.0,70,66,2.528,2.908,2.0481,2.3529,2.0846,0.0,0.5502,0.4069,0.0,0.4361,0.0,0.2751,0.0,0.0,0.0
Johnny Boychuk 2018,Johnny Boychuk,2018,D,33.701,74,227,75.0,72.0,70.0,66,58,2.908,2.0481,2.3529,2.0846,2.5894,0.5502,0.4069,0.0,0.4361,0.0,0.2751,0.0,0.0,0.0,0.0
Johnny Boychuk 2019,Johnny Boychuk,2019,D,34.7,74,227,72.0,70.0,66.0,58,74,2.0481,2.3529,2.0846,2.5894,1.5095,0.4069,0.0,0.4361,0.0,0.5372,0.0,0.0,0.0,0.0,0.0
Johnny Boychuk 2020,Johnny Boychuk,2020,D,35.7,74,227,70.0,66.0,58.0,74,75,2.3529,2.0846,2.5894,1.5095,2.0583,0.0,0.4361,0.0,0.5372,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Ericsson 2012,Jonathan Ericsson,2012,D,27.582,76,218,8.0,19.0,62.0,74,69,1.0583,2.0009,1.9177,1.4331,2.0365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Ericsson 2013,Jonathan Ericsson,2013,D,28.584,76,218,19.0,62.0,74.0,69,76,2.0009,1.9177,1.4331,2.0365,3.1319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Ericsson 2014,Jonathan Ericsson,2014,D,29.583,76,218,62.0,74.0,69.0,76,48,1.9177,1.4331,2.0365,3.1319,2.9885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4183
Jonathan Ericsson 2015,Jonathan Ericsson,2015,D,30.583,76,218,74.0,69.0,76.0,48,82,1.4331,2.0365,3.1319,2.9885,2.6783,0.0,0.0,0.0,0.0,0.2732,0.0,0.0,0.0,0.4183,0.0
Jonathan Ericsson 2016,Jonathan Ericsson,2016,D,31.582,76,218,69.0,76.0,48.0,82,71,2.0365,3.1319,2.9885,2.6783,2.6174,0.0,0.0,0.0,0.2732,0.0,0.0,0.0,0.4183,0.0,0.0
Jonathan Ericsson 2017,Jonathan Ericsson,2017,D,32.584,76,218,76.0,48.0,82.0,71,51,3.1319,2.9885,2.6783,2.6174,2.0418,0.0,0.0,0.2732,0.0,0.0,0.0,0.4183,0.0,0.0,0.0
Jonathan Ericsson 2018,Jonathan Ericsson,2018,D,33.583,76,218,48.0,82.0,71.0,51,81,2.9885,2.6783,2.6174,2.0418,2.6165,0.0,0.2732,0.0,0.0,0.2831,0.4183,0.0,0.0,0.0,0.0
Jonathan Ericsson 2019,Jonathan Ericsson,2019,D,34.583,76,218,82.0,71.0,51.0,81,52,2.6783,2.6174,2.0418,2.6165,2.3167,0.2732,0.0,0.0,0.2831,0.0,0.0,0.0,0.0,0.0,0.0
Brent Seabrook 2010,Brent Seabrook,2010,D,24.45,75,220,,,82.0,82,78,,,3.1244,3.4848,2.9182,,,0.2342,0.0,0.2636,,,0.0,0.0,0.2636
Brent Seabrook 2011,Brent Seabrook,2011,D,25.449,75,220,,82.0,82.0,78,82,,3.1244,3.4848,2.9182,2.7224,,0.2342,0.0,0.2636,0.2688,,0.0,0.0,0.2636,0.2688
Brent Seabrook 2012,Brent Seabrook,2012,D,26.448,75,220,82.0,82.0,78.0,82,78,3.1244,3.4848,2.9182,2.7224,2.4855,0.2342,0.0,0.2636,0.2688,0.3095,0.0,0.0,0.2636,0.2688,0.0
Brent Seabrook 2013,Brent Seabrook,2013,D,27.45,75,220,82.0,78.0,82.0,78,80,3.4848,2.9182,2.7224,2.4855,2.1238,0.0,0.2636,0.2688,0.3095,0.0,0.0,0.2636,0.2688,0.0,0.0
Brent Seabrook 2014,Brent Seabrook,2014,D,28.45,75,220,78.0,82.0,78.0,80,82,2.9182,2.7224,2.4855,2.1238,1.9898,0.2636,0.2688,0.3095,0.0,0.0,0.2636,0.2688,0.0,0.0,0.0
Brent Seabrook 2015,Brent Seabrook,2015,D,29.449,75,220,82.0,78.0,80.0,82,82,2.7224,2.4855,2.1238,1.9898,1.8183,0.2688,0.3095,0.0,0.0,0.0,0.2688,0.0,0.0,0.0,0.4024
Brent Seabrook 2016,Brent Seabrook,2016,D,30.448,75,220,78.0,80.0,82.0,82,81,2.4855,2.1238,1.9898,1.8183,1.7757,0.3095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4024,0.0
Brent Seabrook 2017,Brent Seabrook,2017,D,31.451,75,220,80.0,82.0,82.0,81,79,2.1238,1.9898,1.8183,1.7757,1.8808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4024,0.0,0.0
Brent Seabrook 2018,Brent Seabrook,2018,D,32.45,75,220,82.0,82.0,81.0,79,81,1.9898,1.8183,1.7757,1.8808,2.1302,0.0,0.0,0.0,0.0,0.0,0.0,0.4024,0.0,0.0,0.0
Brent Seabrook 2019,Brent Seabrook,2019,D,33.449,75,220,82.0,81.0,79.0,81,78,1.8183,1.7757,1.8808,2.1302,2.1286,0.0,0.0,0.0,0.0,0.3614,0.4024,0.0,0.0,0.0,0.0
Brent Seabrook 2020,Brent Seabrook,2020,D,34.449,75,220,81.0,79.0,81.0,78,37,1.7757,1.8808,2.1302,2.1286,1.5271,0.0,0.0,0.0,0.3614,0.0,0.0,0.0,0.0,0.0,0.0
Mike Green 2011,Mike Green,2011,D,24.97,73,210,,82.0,68.0,75,49,,0.3652,2.4801,2.1558,2.3507,,0.0,0.0,0.0,0.5209,,0.0,0.0,0.3711,0.0
Roman Polak 2011,Roman Polak,2011,D,24.428,74,240,,6.0,69.0,78,55,,0.4278,2.9732,2.8346,2.2421,,0.0,0.0,0.0,0.0,,0.0,0.5849,0.0,0.0
Roman Polak 2012,Roman Polak,2012,D,25.427,74,240,6.0,69.0,78.0,55,77,0.4278,2.9732,2.8346,2.2421,2.3623,0.0,0.0,0.0,0.0,0.0,0.0,0.5849,0.0,0.0,0.0
Roman Polak 2013,Roman Polak,2013,D,26.429,74,240,69.0,78.0,55.0,77,82,2.9732,2.8346,2.2421,2.3623,1.9712,0.0,0.0,0.0,0.0,0.0,0.5849,0.0,0.0,0.0,0.0
Roman Polak 2014,Roman Polak,2014,D,27.429,74,240,78.0,55.0,77.0,82,72,2.8346,2.2421,2.3623,1.9712,2.3088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roman Polak 2015,Roman Polak,2015,D,28.428,74,240,55.0,77.0,82.0,72,56,2.2421,2.3623,1.9712,2.3088,3.1211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roman Polak 2016,Roman Polak,2016,D,29.427,74,240,77.0,82.0,72.0,56,79,2.3623,1.9712,2.3088,3.1211,2.8696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roman Polak 2017,Roman Polak,2017,D,30.429,74,240,82.0,72.0,56.0,79,75,1.9712,2.3088,3.1211,2.8696,2.9058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roman Polak 2018,Roman Polak,2018,D,31.429,74,240,72.0,56.0,79.0,75,54,2.3088,3.1211,2.8696,2.9058,2.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roman Polak 2019,Roman Polak,2019,D,32.428,74,240,56.0,79.0,75.0,54,77,3.1211,2.8696,2.9058,2.546,2.6377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roman Polak 2020,Roman Polak,2020,D,33.427,74,240,79.0,75.0,54.0,77,48,2.8696,2.9058,2.546,2.6377,2.8061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Niskanen 2015,Matt Niskanen,2015,D,27.82,73,203,63.0,75.0,68.0,81,82,0.4632,0.4951,1.135,0.7224,2.2982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3184
Matt Niskanen 2016,Matt Niskanen,2016,D,28.819,73,203,75.0,68.0,81.0,82,82,0.4951,1.135,0.7224,2.2982,2.8695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3184,0.0
Matt Niskanen 2017,Matt Niskanen,2017,D,29.821,73,203,68.0,81.0,82.0,82,78,1.135,0.7224,2.2982,2.8695,2.6135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3184,0.0,0.2943
Matt Niskanen 2018,Matt Niskanen,2018,D,30.821,73,203,81.0,82.0,82.0,78,68,0.7224,2.2982,2.8695,2.6135,2.7216,0.0,0.0,0.0,0.0,0.3242,0.0,0.3184,0.0,0.2943,0.0
Matt Niskanen 2019,Matt Niskanen,2019,D,31.82,73,203,82.0,82.0,78.0,68,80,2.2982,2.8695,2.6135,2.7216,2.7692,0.0,0.0,0.0,0.3242,0.2708,0.3184,0.0,0.2943,0.0,0.0
Matt Niskanen 2020,Matt Niskanen,2020,D,32.82,73,203,82.0,78.0,68.0,80,80,2.8695,2.6135,2.7216,2.7692,2.6324,0.0,0.0,0.3242,0.2708,0.0,0.0,0.2943,0.0,0.0,0.0
Karl Alzner 2013,Karl Alzner,2013,D,24.02,75,213,30.0,21.0,82.0,82,82,3.1006,1.5437,2.1148,2.737,2.5854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karl Alzner 2014,Karl Alzner,2014,D,25.019,75,213,21.0,82.0,82.0,82,82,1.5437,2.1148,2.737,2.5854,3.59,0.0,0.0,0.0,0.0,0.2038,0.0,0.0,0.0,0.0,0.2038
Karl Alzner 2015,Karl Alzner,2015,D,26.019,75,213,82.0,82.0,82.0,82,82,2.1148,2.737,2.5854,3.59,2.1904,0.0,0.0,0.0,0.2038,0.0,0.0,0.0,0.0,0.2038,0.0
Karl Alzner 2016,Karl Alzner,2016,D,27.018,75,213,82.0,82.0,82.0,82,82,2.737,2.5854,3.59,2.1904,2.8435,0.0,0.0,0.2038,0.0,0.0,0.0,0.0,0.2038,0.0,0.0
Karl Alzner 2017,Karl Alzner,2017,D,28.02,75,213,82.0,82.0,82.0,82,82,2.5854,3.59,2.1904,2.8435,3.0636,0.0,0.2038,0.0,0.0,0.0,0.0,0.2038,0.0,0.0,0.0
Karl Alzner 2018,Karl Alzner,2018,D,29.019,75,213,82.0,82.0,82.0,82,82,3.59,2.1904,2.8435,3.0636,2.853,0.2038,0.0,0.0,0.0,0.0,0.2038,0.0,0.0,0.0,0.2565
Dalton Prout 2016,Dalton Prout,2016,D,25.553,75,215,5.0,47.0,49.0,63,64,0.2233,0.9476,1.5925,2.3386,1.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Manning 2018,Brandon Manning,2018,D,27.327,73,205,,11.0,56.0,65,65,,2.5712,1.1485,1.631,1.2644,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Brandon Manning 2019,Brandon Manning,2019,D,28.327,73,205,11.0,56.0,65.0,65,39,2.5712,1.1485,1.631,1.2644,1.8308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Marincin 2016,Martin Marincin,2016,D,23.617,77,217,,,44.0,41,65,,,2.339,1.7159,2.3579,,,0.0,0.0,0.0,,,0.583,0.0,0.0
Martin Marincin 2017,Martin Marincin,2017,D,24.619,77,217,,44.0,41.0,65,25,,2.339,1.7159,2.3579,2.7747,,0.0,0.0,0.0,0.865,,0.583,0.0,0.0,0.0
Oscar Klefbom 2017,Oscar Klefbom,2017,D,23.201,75,216,,17.0,60.0,30,82,,0.6216,1.7578,2.655,1.6791,,0.0,0.0,0.0,0.4358,,0.0,0.0,0.0,0.0
Oscar Klefbom 2018,Oscar Klefbom,2018,D,24.201,75,216,17.0,60.0,30.0,82,66,0.6216,1.7578,2.655,1.6791,2.2621,0.0,0.0,0.0,0.4358,0.0,0.0,0.0,0.0,0.0,0.0
Oscar Klefbom 2019,Oscar Klefbom,2019,D,25.2,75,216,60.0,30.0,82.0,66,61,1.7578,2.655,1.6791,2.2621,1.8025,0.0,0.0,0.4358,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oscar Klefbom 2020,Oscar Klefbom,2020,D,26.199,75,216,30.0,82.0,66.0,61,73,2.655,1.6791,2.2621,1.8025,2.5747,0.0,0.4358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mirco Mueller 2020,Mirco Mueller,2020,D,24.532,75,210,11.0,4.0,28.0,53,58,0.0682,0.2333,2.0452,1.5591,2.0883,0.0,0.0,1.0477,0.0,0.0,0.0,0.0,1.0477,0.0,0.0
Brooks Orpik 2010,Brooks Orpik,2010,D,29.014,75,217,,,78.0,79,73,,,1.2592,2.4641,2.9119,,,0.0,0.0,0.0,,,0.6109,0.0,0.2823
Brooks Orpik 2011,Brooks Orpik,2011,D,30.013,75,217,,78.0,79.0,73,63,,1.2592,2.4641,2.9119,3.7392,,0.0,0.0,0.0,0.2547,,0.6109,0.0,0.2823,0.5094
Brooks Orpik 2012,Brooks Orpik,2012,D,31.012,75,217,78.0,79.0,73.0,63,73,1.2592,2.4641,2.9119,3.7392,3.3493,0.0,0.0,0.0,0.2547,0.0,0.6109,0.0,0.2823,0.5094,0.2454
Brooks Orpik 2013,Brooks Orpik,2013,D,32.015,75,217,79.0,73.0,63.0,73,78,2.4641,2.9119,3.7392,3.3493,3.2272,0.0,0.0,0.2547,0.0,0.0,0.0,0.2823,0.5094,0.2454,0.0
Brooks Orpik 2014,Brooks Orpik,2014,D,33.014,75,217,73.0,63.0,73.0,78,72,2.9119,3.7392,3.3493,3.2272,2.9613,0.0,0.2547,0.0,0.0,0.0,0.2823,0.5094,0.2454,0.0,0.0
Brooks Orpik 2015,Brooks Orpik,2015,D,34.013,75,217,63.0,73.0,78.0,72,78,3.7392,3.3493,3.2272,2.9613,2.8192,0.2547,0.0,0.0,0.0,0.0,0.5094,0.2454,0.0,0.0,0.0
Brooks Orpik 2016,Brooks Orpik,2016,D,35.013,75,217,73.0,78.0,72.0,78,41,3.3493,3.2272,2.9613,2.8192,2.2415,0.0,0.0,0.0,0.0,0.0,0.2454,0.0,0.0,0.0,0.0
Brooks Orpik 2017,Brooks Orpik,2017,D,36.015,75,217,78.0,72.0,78.0,41,79,3.2272,2.9613,2.8192,2.2415,2.4097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brooks Orpik 2018,Brooks Orpik,2018,D,37.014,75,217,72.0,78.0,41.0,79,81,2.9613,2.8192,2.2415,2.4097,3.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brooks Orpik 2019,Brooks Orpik,2019,D,38.013,75,217,78.0,41.0,79.0,81,53,2.8192,2.2415,2.4097,3.134,2.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niklas Kronwall 2010,Niklas Kronwall,2010,D,28.718,72,194,,,65.0,80,48,,,2.4662,2.5252,2.0118,,,0.0,0.0,1.2427,,,0.0,0.297,1.2427
Niklas Kronwall 2011,Niklas Kronwall,2011,D,29.717,72,194,,65.0,80.0,48,77,,2.4662,2.5252,2.0118,2.9232,,0.0,0.0,1.2427,0.0,,0.0,0.297,1.2427,0.0
Niklas Kronwall 2012,Niklas Kronwall,2012,D,30.717,72,194,65.0,80.0,48.0,77,82,2.4662,2.5252,2.0118,2.9232,2.8839,0.0,0.0,1.2427,0.0,0.2537,0.0,0.297,1.2427,0.0,0.0
Niklas Kronwall 2013,Niklas Kronwall,2013,D,31.719,72,194,80.0,48.0,77.0,82,82,2.5252,2.0118,2.9232,2.8839,2.6292,0.0,1.2427,0.0,0.2537,0.0,0.297,1.2427,0.0,0.0,0.0
Niklas Kronwall 2014,Niklas Kronwall,2014,D,32.718,72,194,48.0,77.0,82.0,82,79,2.0118,2.9232,2.8839,2.6292,3.0705,1.2427,0.0,0.2537,0.0,0.2474,1.2427,0.0,0.0,0.0,0.0
Niklas Kronwall 2015,Niklas Kronwall,2015,D,33.718,72,194,77.0,82.0,82.0,79,80,2.9232,2.8839,2.6292,3.0705,2.8692,0.0,0.2537,0.0,0.2474,0.0,0.0,0.0,0.0,0.0,0.0
Niklas Kronwall 2016,Niklas Kronwall,2016,D,34.717,72,194,82.0,82.0,79.0,80,64,2.8839,2.6292,3.0705,2.8692,2.2336,0.2537,0.0,0.2474,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niklas Kronwall 2017,Niklas Kronwall,2017,D,35.719,72,194,82.0,79.0,80.0,64,57,2.6292,3.0705,2.8692,2.2336,0.9953,0.0,0.2474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dion Phaneuf 2010,Dion Phaneuf,2010,D,24.477,75,222,,,82.0,80,81,,,2.8059,2.7442,1.8617,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Dion Phaneuf 2011,Dion Phaneuf,2011,D,25.476,75,222,,82.0,80.0,81,66,,2.8059,2.7442,1.8617,1.9649,,0.0,0.0,0.0,0.4627,,0.0,0.0,0.0,0.0
Dion Phaneuf 2012,Dion Phaneuf,2012,D,26.476,75,222,82.0,80.0,81.0,66,82,2.8059,2.7442,1.8617,1.9649,2.49,0.0,0.0,0.0,0.4627,0.0,0.0,0.0,0.0,0.0,0.2939
Dion Phaneuf 2013,Dion Phaneuf,2013,D,27.478,75,222,80.0,81.0,66.0,82,82,2.7442,1.8617,1.9649,2.49,3.1438,0.0,0.0,0.4627,0.0,0.0,0.0,0.0,0.0,0.2939,0.0
Dion Phaneuf 2014,Dion Phaneuf,2014,D,28.477,75,222,81.0,66.0,82.0,82,80,1.8617,1.9649,2.49,3.1438,2.8296,0.0,0.4627,0.0,0.0,0.2651,0.0,0.0,0.2939,0.0,0.0
Dion Phaneuf 2015,Dion Phaneuf,2015,D,29.477,75,222,66.0,82.0,82.0,80,70,1.9649,2.49,3.1438,2.8296,2.7914,0.4627,0.0,0.0,0.2651,0.0,0.0,0.2939,0.0,0.0,0.3071
Dion Phaneuf 2016,Dion Phaneuf,2016,D,30.476,75,222,82.0,82.0,80.0,70,71,2.49,3.1438,2.8296,2.7914,1.8387,0.0,0.0,0.2651,0.0,0.9192,0.2939,0.0,0.0,0.3071,0.0
Dion Phaneuf 2017,Dion Phaneuf,2017,D,31.478,75,222,82.0,80.0,70.0,71,81,3.1438,2.8296,2.7914,1.8387,2.4607,0.0,0.2651,0.0,0.9192,0.0,0.0,0.0,0.3071,0.0,0.0
Dion Phaneuf 2018,Dion Phaneuf,2018,D,32.477,75,222,80.0,70.0,71.0,81,79,2.8296,2.7914,1.8387,2.4607,1.5198,0.2651,0.0,0.9192,0.0,0.0,0.0,0.3071,0.0,0.0,0.0
Marc Methot 2011,Marc Methot,2011,D,25.279,76,230,,9.0,66.0,60,74,,0.8815,1.6773,2.9231,2.9534,,0.0,0.0,0.0,0.0,,0.0,0.0,0.3421,0.2745
Marc Methot 2012,Marc Methot,2012,D,26.279,76,230,9.0,66.0,60.0,74,46,0.8815,1.6773,2.9231,2.9534,2.2986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3421,0.2745,0.0
Marc Methot 2013,Marc Methot,2013,D,27.281,76,230,66.0,60.0,74.0,46,80,1.6773,2.9231,2.9534,2.2986,3.1713,0.0,0.0,0.0,0.0,0.0,0.0,0.3421,0.2745,0.0,0.0
Marc Methot 2014,Marc Methot,2014,D,28.28,76,230,60.0,74.0,46.0,80,75,2.9231,2.9534,2.2986,3.1713,2.7127,0.0,0.0,0.0,0.0,0.0,0.3421,0.2745,0.0,0.0,0.0
Marc Methot 2015,Marc Methot,2015,D,29.279,76,230,74.0,46.0,80.0,75,45,2.9534,2.2986,3.1713,2.7127,1.7785,0.0,0.0,0.0,0.0,0.0,0.2745,0.0,0.0,0.0,0.0
Marc Methot 2016,Marc Methot,2016,D,30.279,76,230,46.0,80.0,75.0,45,69,2.2986,3.1713,2.7127,1.7785,2.1908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Methot 2017,Marc Methot,2017,D,31.281,76,230,80.0,75.0,45.0,69,68,3.1713,2.7127,1.7785,2.1908,2.0846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Methot 2018,Marc Methot,2018,D,32.28,76,230,75.0,45.0,69.0,68,36,2.7127,1.7785,2.1908,2.0846,2.1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dustin Byfuglien 2016,Dustin Byfuglien,2016,D,30.514,77,260,66.0,73.0,78.0,69,81,0.4399,0.5535,1.634,1.2208,2.0381,2.0666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7123,0.0
Dustin Byfuglien 2017,Dustin Byfuglien,2017,D,31.516,77,260,73.0,78.0,69.0,81,80,0.5535,1.634,1.2208,2.0381,2.3512,0.0,0.0,0.0,0.0,0.319,0.0,0.0,0.7123,0.0,0.319
Dustin Byfuglien 2018,Dustin Byfuglien,2018,D,32.516,77,260,78.0,69.0,81.0,80,69,1.634,1.2208,2.0381,2.3512,1.2744,0.0,0.0,0.0,0.319,0.6823,0.0,0.7123,0.0,0.319,0.0
Dustin Byfuglien 2019,Dustin Byfuglien,2019,D,33.515,77,260,69.0,81.0,80.0,69,42,1.2208,2.0381,2.3512,1.2744,1.8143,0.0,0.0,0.319,0.6823,0.0,0.7123,0.0,0.319,0.0,0.0
Matt Hunwick 2018,Matt Hunwick,2018,D,32.365,71,194,1.0,55.0,60.0,72,42,1.0167,0.2721,3.7122,2.6634,2.0595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam McQuaid 2016,Adam McQuaid,2016,D,28.97,76,210,72.0,54.0,30.0,63,64,1.0361,0.65,1.825,1.8889,2.451,0.0,2.8846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Adam McQuaid 2017,Adam McQuaid,2017,D,29.972,76,210,54.0,30.0,63.0,64,77,0.65,1.825,1.8889,2.451,2.3844,2.8846,0.0,0.0,0.0,0.3268,0.0,0.0,0.0,0.0,0.0
Adam McQuaid 2018,Adam McQuaid,2018,D,30.971,76,210,30.0,63.0,64.0,77,38,1.825,1.8889,2.451,2.3844,2.1539,0.0,0.0,0.0,0.3268,0.0,0.0,0.0,0.0,0.0,0.0
Adam McQuaid 2019,Adam McQuaid,2019,D,31.971,76,210,63.0,64.0,77.0,38,50,1.8889,2.451,2.3844,2.1539,1.7337,0.0,0.0,0.3268,0.0,0.6922,0.0,0.0,0.0,0.0,0.0
Chris Butler 2011,Chris Butler,2011,D,23.929,73,196,,,47.0,59,49,,,1.1035,1.6466,1.0459,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Chris Butler 2012,Chris Butler,2012,D,24.929,73,196,,47.0,59.0,49,68,,1.1035,1.6466,1.0459,2.2348,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Chris Butler 2013,Chris Butler,2013,D,25.931,73,196,47.0,59.0,49.0,68,75,1.1035,1.6466,1.0459,2.2348,1.9299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Butler 2014,Chris Butler,2014,D,26.93,73,196,59.0,49.0,68.0,75,82,1.6466,1.0459,2.2348,1.9299,2.7012,0.0,0.0,0.0,0.0,0.2709,0.0,0.0,0.0,0.0,0.0
Dan Girardi 2010,Dan Girardi,2010,D,25.424,73,212,,,82.0,82,82,,,2.5465,2.4524,3.5297,,,0.0,0.0,0.0,,,0.2873,0.0,0.0
Dan Girardi 2011,Dan Girardi,2011,D,26.424,73,212,,82.0,82.0,82,80,,2.5465,2.4524,3.5297,3.225,,0.0,0.0,0.0,0.2326,,0.2873,0.0,0.0,0.2326
Dan Girardi 2012,Dan Girardi,2012,D,27.423,73,212,82.0,82.0,82.0,80,82,2.5465,2.4524,3.5297,3.225,3.3108,0.0,0.0,0.0,0.2326,0.0,0.2873,0.0,0.0,0.2326,0.221
Dan Girardi 2013,Dan Girardi,2013,D,28.425,73,212,82.0,82.0,80.0,82,78,2.4524,3.5297,3.225,3.3108,3.0467,0.0,0.0,0.2326,0.0,0.0,0.0,0.0,0.2326,0.221,0.0
Dan Girardi 2014,Dan Girardi,2014,D,29.424,73,212,82.0,80.0,82.0,78,81,3.5297,3.225,3.3108,3.0467,2.8105,0.0,0.2326,0.0,0.0,0.0,0.0,0.2326,0.221,0.0,0.5271
