,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PK ATOI,Y2 PK ATOI,Y3 PK ATOI,Y4 PK ATOI,Y5 PK ATOI,Y1 PK A1/60,Y2 PK A1/60,Y3 PK A1/60,Y4 PK A1/60,Y5 PK A1/60,Y1 PK A2/60,Y2 PK A2/60,Y3 PK A2/60,Y4 PK A2/60,Y5 PK A2/60
Matt Calvert 2020,Matt Calvert,2020,L,29.769,71,186,73.0,65.0,69.0,82,58,2.1084,1.6959,1.5399,2.251,2.181,0.0,0.5443,0.0,0.6501,0.5502,0.0,0.0,0.0,0.0,0.0
Matt Calvert 2021,Matt Calvert,2021,L,30.772,71,186,65.0,69.0,82.0,58,26,1.6959,1.5399,2.251,2.181,2.2861,0.5443,0.0,0.6501,0.5502,0.0,0.0,0.0,0.0,0.0,0.0
Joakim Nordstrom 2020,Joakim Nordstrom,2020,C,27.598,73,194,71.0,82.0,75.0,70,56,1.6592,1.6343,1.7022,1.6471,1.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joakim Nordstrom 2021,Joakim Nordstrom,2021,C,28.6,73,194,82.0,75.0,70.0,56,64,1.6343,1.7022,1.6471,1.933,2.2727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tobias Rieder 2019,Tobias Rieder,2019,L,25.723,71,189,72.0,82.0,80.0,78,67,1.2662,1.9451,2.3883,1.1959,1.3264,0.0,0.3762,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tobias Rieder 2020,Tobias Rieder,2020,L,26.722,71,189,82.0,80.0,78.0,67,64,1.9451,2.3883,1.1959,1.3264,1.6076,0.3762,0.314,0.0,0.0,0.6786,0.0,0.0,0.0,0.0,0.0
Tobias Rieder 2021,Tobias Rieder,2021,L,27.724,71,189,80.0,78.0,67.0,64,64,2.3883,1.1959,1.3264,1.6076,1.6629,0.314,0.0,0.0,0.6786,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Steen 2012,Alexander Steen,2012,L,27.585,72,211,76.0,81.0,68.0,72,43,2.9511,2.1305,1.123,0.9588,1.7066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Steen 2013,Alexander Steen,2013,L,28.587,72,211,81.0,68.0,72.0,43,68,2.1305,1.123,0.9588,1.7066,1.6238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Steen 2014,Alexander Steen,2014,L,29.586,72,211,68.0,72.0,43.0,68,68,1.123,0.9588,1.7066,1.6238,1.9032,0.0,0.0,0.0,0.0,0.9272,0.0,0.0,0.0,0.0,0.0
Alexander Steen 2015,Alexander Steen,2015,L,30.585,72,211,72.0,43.0,68.0,68,74,0.9588,1.7066,1.6238,1.9032,1.7466,0.0,0.0,0.0,0.9272,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Steen 2016,Alexander Steen,2016,L,31.585,72,211,43.0,68.0,68.0,74,67,1.7066,1.6238,1.9032,1.7466,1.7828,0.0,0.0,0.9272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Steen 2017,Alexander Steen,2017,L,32.587,72,211,68.0,68.0,74.0,67,76,1.6238,1.9032,1.7466,1.7828,1.8544,0.0,0.9272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Steen 2018,Alexander Steen,2018,L,33.586,72,211,68.0,74.0,67.0,76,76,1.9032,1.7466,1.7828,1.8544,1.2425,0.9272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alexander Steen 2019,Alexander Steen,2019,L,34.585,72,211,74.0,67.0,76.0,76,65,1.7466,1.7828,1.8544,1.2425,1.9551,0.0,0.0,0.0,0.0,0.4721,0.0,0.0,0.0,0.0,0.0
Alexander Steen 2020,Alexander Steen,2020,L,35.585,72,211,67.0,76.0,76.0,65,64,1.7828,1.8544,1.2425,1.9551,2.3264,0.0,0.0,0.0,0.4721,0.0,0.0,0.0,0.0,0.0,0.0
Troy Brouwer 2016,Troy Brouwer,2016,R,30.123,75,213,82.0,80.0,82.0,82,82,1.5215,1.5372,2.147,2.1341,1.4843,0.4809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Troy Brouwer 2017,Troy Brouwer,2017,R,31.125,75,213,80.0,82.0,82.0,82,74,1.5372,2.147,2.1341,1.4843,1.5536,0.0,0.0,0.0,0.0,0.5219,0.0,0.0,0.0,0.0,0.0
Troy Brouwer 2018,Troy Brouwer,2018,R,32.124,75,213,82.0,82.0,82.0,74,76,2.147,2.1341,1.4843,1.5536,2.0669,0.0,0.0,0.0,0.5219,0.0,0.0,0.0,0.0,0.0,0.382
Troy Brouwer 2019,Troy Brouwer,2019,R,33.123,75,213,82.0,82.0,74.0,76,75,2.1341,1.4843,1.5536,2.0669,1.6713,0.0,0.0,0.5219,0.0,0.0,0.0,0.0,0.0,0.382,0.0
Justin Abdelkader 2019,Justin Abdelkader,2019,L,31.598,74,213,71.0,82.0,64.0,75,71,0.9469,1.6065,1.2172,1.3856,1.8725,0.0,0.0,0.7702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justin Abdelkader 2020,Justin Abdelkader,2020,L,32.598,74,213,82.0,64.0,75.0,71,57,1.6065,1.2172,1.3856,1.8725,1.1429,0.0,0.7702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Little 2015,Bryan Little,2015,C,26.886,72,191,76.0,74.0,82.0,82,70,1.716,1.5221,1.5625,2.2628,2.0448,0.4601,0.5327,0.8,0.6467,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Little 2016,Bryan Little,2016,C,27.886,72,191,74.0,82.0,82.0,70,57,1.5221,1.5625,2.2628,2.0448,2.0371,0.5327,0.8,0.6467,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Little 2017,Bryan Little,2017,C,28.888,72,191,82.0,82.0,70.0,57,59,1.5625,2.2628,2.0448,2.0371,1.1551,0.8,0.6467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Little 2018,Bryan Little,2018,C,29.887,72,191,82.0,70.0,57.0,59,82,2.2628,2.0448,2.0371,1.1551,1.0352,0.6467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bryan Little 2019,Bryan Little,2019,C,30.887,72,191,70.0,57.0,59.0,82,82,2.0448,2.0371,1.1551,1.0352,1.2087,0.0,0.0,0.0,0.0,1.2107,0.0,0.0,0.0,0.0,0.0
Michael Grabner 2020,Michael Grabner,2020,"L, R",31.99,73,188,80.0,76.0,80.0,41,54,3.1067,1.6798,2.036,2.3577,2.287,0.0,0.47,0.0,1.2414,0.0,0.0,0.47,0.3684,0.6207,0.0
Mark Letestu 2017,Mark Letestu,2017,C,31.656,70,195,78.0,82.0,54.0,82,78,2.225,2.2789,2.7204,2.4673,2.1363,0.0,0.6422,0.0,0.2966,0.3601,0.0,0.0,0.0,0.0,0.0
Mark Letestu 2018,Mark Letestu,2018,C,32.655,70,195,82.0,54.0,82.0,78,80,2.2789,2.7204,2.4673,2.1363,1.8419,0.6422,0.0,0.2966,0.3601,0.0,0.0,0.0,0.0,0.0,0.4072
Mark Letestu 2019,Mark Letestu,2019,C,33.655,70,195,54.0,82.0,78.0,80,2,2.7204,2.4673,2.1363,1.8419,,0.0,0.2966,0.3601,0.0,,0.0,0.0,0.0,0.4072,
Zack Smith 2020,Zack Smith,2020,C,31.489,74,208,81.0,74.0,68.0,70,58,1.3208,1.9655,1.4341,1.8395,1.2527,0.0,0.0,0.6153,0.9319,0.958,0.5608,0.0,0.0,0.0,0.0
Melker Karlsson 2020,Melker Karlsson,2020,C,29.205,72,180,65.0,67.0,71.0,79,71,1.2036,1.5908,1.3941,1.473,2.1077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Cullen 2013,Matt Cullen,2013,C,35.913,73,202,69.0,81.0,78.0,73,71,1.5715,2.2541,2.0139,1.7884,1.3635,1.66,0.3286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Derek MacKenzie 2015,Derek MacKenzie,2015,C,33.307,71,177,63.0,66.0,73.0,71,82,1.6825,1.7912,1.4713,1.8573,2.3953,0.0,0.5075,0.0,0.455,0.0,0.566,0.0,0.0,0.0,0.0
Derek MacKenzie 2016,Derek MacKenzie,2016,C,34.306,71,177,66.0,73.0,71.0,82,64,1.7912,1.4713,1.8573,2.3953,2.6326,0.5075,0.0,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.3561
Derek MacKenzie 2017,Derek MacKenzie,2017,C,35.308,71,177,73.0,71.0,82.0,64,82,1.4713,1.8573,2.3953,2.6326,2.2541,0.0,0.455,0.0,0.0,0.9739,0.0,0.0,0.0,0.3561,0.0
Derek MacKenzie 2018,Derek MacKenzie,2018,C,36.308,71,177,71.0,82.0,64.0,82,75,1.8573,2.3953,2.6326,2.2541,2.3227,0.455,0.0,0.0,0.9739,0.6889,0.0,0.0,0.3561,0.0,0.3444
Derek MacKenzie 2019,Derek MacKenzie,2019,C,37.307,71,177,82.0,64.0,82.0,75,1,2.3953,2.6326,2.2541,2.3227,,0.0,0.0,0.9739,0.6889,,0.0,0.3561,0.0,0.3444,
Matt Hendricks 2014,Matt Hendricks,2014,C,32.291,72,211,56.0,77.0,78.0,82,77,1.2324,1.2089,1.2182,1.7604,2.5833,0.0,0.0,0.0,0.0,0.0,0.8694,0.0,0.6315,0.0,0.0
Matt Hendricks 2015,Matt Hendricks,2015,C,33.29,72,211,77.0,78.0,82.0,77,71,1.2089,1.2182,1.7604,2.5833,2.1746,0.0,0.0,0.0,0.0,0.0,0.0,0.6315,0.0,0.0,0.0
Matt Hendricks 2016,Matt Hendricks,2016,C,34.29,72,211,78.0,82.0,77.0,71,68,1.2182,1.7604,2.5833,2.1746,2.2321,0.0,0.0,0.0,0.0,0.3953,0.6315,0.0,0.0,0.0,0.0
Matt Hendricks 2017,Matt Hendricks,2017,C,35.292,72,211,82.0,77.0,71.0,68,42,1.7604,2.5833,2.1746,2.2321,1.5127,0.0,0.0,0.0,0.3953,0.0,0.0,0.0,0.0,0.0,0.0
Matt Hendricks 2018,Matt Hendricks,2018,C,36.291,72,211,77.0,71.0,68.0,42,60,2.5833,2.1746,2.2321,1.5127,1.9906,0.0,0.0,0.3953,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Pominville 2012,Jason Pominville,2012,R,28.836,72,180,82.0,82.0,82.0,73,82,2.7163,2.4417,1.7433,1.9651,2.2179,0.5388,0.0,0.0,0.0,0.3299,0.0,0.0,0.0,0.0,0.0
Jason Pominville 2013,Jason Pominville,2013,R,29.838,72,180,82.0,82.0,73.0,82,80,2.4417,1.7433,1.9651,2.2179,1.7638,0.0,0.0,0.0,0.3299,0.0,0.0,0.0,0.0,0.0,0.0
Tomas Plekanec 2012,Tomas Plekanec,2012,C,28.918,71,190,81.0,80.0,82.0,77,81,1.5488,1.585,2.7415,2.8273,3.2218,0.4783,0.0,0.0,0.2756,0.4598,0.0,0.0,0.0,0.0,0.2299
Tomas Plekanec 2013,Tomas Plekanec,2013,C,29.92,71,190,80.0,82.0,77.0,81,80,1.585,2.7415,2.8273,3.2218,2.116,0.0,0.0,0.2756,0.4598,0.0,0.0,0.0,0.0,0.2299,0.0
Tomas Plekanec 2014,Tomas Plekanec,2014,C,30.919,71,190,82.0,77.0,81.0,80,81,2.7415,2.8273,3.2218,2.116,2.9541,0.0,0.2756,0.4598,0.0,0.0,0.0,0.0,0.2299,0.0,0.0
Tomas Plekanec 2015,Tomas Plekanec,2015,C,31.919,71,190,77.0,81.0,80.0,81,82,2.8273,3.2218,2.116,2.9541,1.9183,0.2756,0.4598,0.0,0.0,0.3814,0.0,0.2299,0.0,0.0,0.0
Tomas Plekanec 2016,Tomas Plekanec,2016,C,32.918,71,190,81.0,80.0,81.0,82,82,3.2218,2.116,2.9541,1.9183,1.6226,0.4598,0.0,0.0,0.3814,0.0,0.2299,0.0,0.0,0.0,0.0
Tomas Plekanec 2017,Tomas Plekanec,2017,C,33.92,71,190,80.0,81.0,82.0,82,78,2.116,2.9541,1.9183,1.6226,1.9769,0.0,0.0,0.3814,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tomas Plekanec 2018,Tomas Plekanec,2018,C,34.92,71,190,81.0,82.0,82.0,78,77,2.9541,1.9183,1.6226,1.9769,1.9736,0.0,0.3814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eric Fehr 2017,Eric Fehr,2017,C,31.067,76,209,70.0,73.0,75.0,55,53,0.7378,1.0196,1.4022,2.4655,1.7915,0.0,0.0,0.0,0.0,0.0,0.0,0.8061,0.0,0.0,0.0
Ryan Kesler 2012,Ryan Kesler,2012,C,27.084,74,206,80.0,82.0,82.0,82,77,3.31,3.3555,2.6778,2.5732,2.0359,0.0,0.4361,0.5465,0.2844,0.3827,0.0,0.0,0.0,0.0,0.0
Ryan Kesler 2013,Ryan Kesler,2013,C,28.086,74,206,82.0,82.0,82.0,77,29,3.3555,2.6778,2.5732,2.0359,1.852,0.4361,0.5465,0.2844,0.3827,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Kesler 2014,Ryan Kesler,2014,C,29.085,74,206,82.0,82.0,77.0,29,77,2.6778,2.5732,2.0359,1.852,2.2171,0.5465,0.2844,0.3827,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Kesler 2015,Ryan Kesler,2015,C,30.084,74,206,82.0,77.0,29.0,77,81,2.5732,2.0359,1.852,2.2171,2.2187,0.2844,0.3827,0.0,0.0,0.6677,0.0,0.0,0.0,0.0,0.0
Ryan Kesler 2016,Ryan Kesler,2016,C,31.084,74,206,77.0,29.0,77.0,81,79,2.0359,1.852,2.2171,2.2187,2.7549,0.3827,0.0,0.0,0.6677,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Kesler 2017,Ryan Kesler,2017,C,32.086,74,206,29.0,77.0,81.0,79,82,1.852,2.2171,2.2187,2.7549,2.7207,0.0,0.0,0.6677,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Kesler 2018,Ryan Kesler,2018,C,33.085,74,206,77.0,81.0,79.0,82,44,2.2171,2.2187,2.7549,2.7207,2.2182,0.0,0.6677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Kesler 2019,Ryan Kesler,2019,C,34.084,74,206,81.0,79.0,82.0,44,60,2.2187,2.7549,2.7207,2.2182,2.2494,0.6677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Brodziak 2012,Kyle Brodziak,2012,C,27.352,74,205,80.0,79.0,82.0,80,82,2.5092,2.6797,2.2325,1.705,2.4278,0.2989,0.2834,0.0,1.3196,0.0,0.2989,0.0,0.0,0.0,0.0
Kyle Brodziak 2013,Kyle Brodziak,2013,C,28.354,74,205,79.0,82.0,80.0,82,82,2.6797,2.2325,1.705,2.4278,1.9201,0.2834,0.0,1.3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Brodziak 2014,Kyle Brodziak,2014,C,29.353,74,205,82.0,80.0,82.0,82,81,2.2325,1.705,2.4278,1.9201,2.6228,0.0,1.3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Brodziak 2015,Kyle Brodziak,2015,C,30.353,74,205,80.0,82.0,82.0,81,73,1.705,2.4278,1.9201,2.6228,2.3774,1.3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Brodziak 2016,Kyle Brodziak,2016,C,31.352,74,205,82.0,82.0,81.0,73,76,2.4278,1.9201,2.6228,2.3774,1.7496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Brodziak 2017,Kyle Brodziak,2017,C,32.354,74,205,82.0,81.0,73.0,76,69,1.9201,2.6228,2.3774,1.7496,2.0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Brodziak 2018,Kyle Brodziak,2018,C,33.353,74,205,81.0,73.0,76.0,69,81,2.6228,2.3774,1.7496,2.0215,1.7621,0.0,0.0,0.0,0.0,0.8407,0.0,0.0,0.0,0.0,0.0
Kyle Brodziak 2019,Kyle Brodziak,2019,C,34.353,74,205,73.0,76.0,69.0,81,70,2.3774,1.7496,2.0215,1.7621,1.6826,0.0,0.0,0.0,0.8407,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Dubinsky 2013,Brandon Dubinsky,2013,C,26.426,74,208,82.0,69.0,77.0,77,49,1.0132,2.3043,2.1078,1.2684,2.4971,0.7222,0.0,0.3697,0.6143,0.8285,0.0,0.0,0.3697,0.6143,0.0
Brandon Dubinsky 2014,Brandon Dubinsky,2014,C,27.426,74,208,69.0,77.0,77.0,49,76,2.3043,2.1078,1.2684,2.4971,2.1522,0.0,0.3697,0.6143,0.8285,0.7336,0.0,0.3697,0.6143,0.0,0.0
Brandon Dubinsky 2015,Brandon Dubinsky,2015,C,28.425,74,208,77.0,77.0,49.0,76,47,2.1078,1.2684,2.4971,2.1522,2.4089,0.3697,0.6143,0.8285,0.7336,0.0,0.3697,0.6143,0.0,0.0,0.0
Brandon Dubinsky 2016,Brandon Dubinsky,2016,C,29.424,74,208,77.0,49.0,76.0,47,75,1.2684,2.4971,2.1522,2.4089,1.9511,0.6143,0.8285,0.7336,0.0,0.0,0.6143,0.0,0.0,0.0,0.0
Brandon Dubinsky 2017,Brandon Dubinsky,2017,C,30.427,74,208,49.0,76.0,47.0,75,80,2.4971,2.1522,2.4089,1.9511,1.7256,0.8285,0.7336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Dubinsky 2018,Brandon Dubinsky,2018,C,31.426,74,208,76.0,47.0,75.0,80,62,2.1522,2.4089,1.9511,1.7256,1.6013,0.7336,0.0,0.0,0.0,0.6043,0.0,0.0,0.0,0.0,0.0
Brandon Dubinsky 2019,Brandon Dubinsky,2019,C,32.425,74,208,47.0,75.0,80.0,62,61,2.4089,1.9511,1.7256,1.6013,1.2948,0.0,0.0,0.0,0.6043,0.7597,0.0,0.0,0.0,0.0,0.0
Ryan Callahan 2012,Ryan Callahan,2012,R,26.531,70,187,52.0,81.0,77.0,60,76,1.0833,1.8366,2.7442,2.2481,1.8373,0.0,0.0,0.284,0.4448,0.8594,0.0,0.0,0.0,0.4448,0.0
Ryan Callahan 2013,Ryan Callahan,2013,R,27.533,70,187,81.0,77.0,60.0,76,76,1.8366,2.7442,2.2481,1.8373,2.5807,0.0,0.284,0.4448,0.8594,0.5166,0.0,0.0,0.4448,0.0,0.0
Ryan Callahan 2014,Ryan Callahan,2014,R,28.532,70,187,77.0,60.0,76.0,76,65,2.7442,2.2481,1.8373,2.5807,1.411,0.284,0.4448,0.8594,0.5166,0.0,0.0,0.4448,0.0,0.0,0.0
Martin Hanzal 2012,Martin Hanzal,2012,C,24.611,78,230,72.0,74.0,81.0,61,64,1.1731,2.7419,2.1062,2.1503,1.5333,0.0,0.0,0.0,0.0,0.0,0.0,0.2957,0.0,0.0,0.0
Martin Hanzal 2013,Martin Hanzal,2013,C,25.613,78,230,74.0,81.0,61.0,64,66,2.7419,2.1062,2.1503,1.5333,0.8056,0.0,0.0,0.0,0.0,1.9098,0.2957,0.0,0.0,0.0,0.0
Martin Hanzal 2014,Martin Hanzal,2014,C,26.613,78,230,81.0,61.0,64.0,66,65,2.1062,2.1503,1.5333,0.8056,1.2577,0.0,0.0,0.0,1.9098,0.0,0.0,0.0,0.0,0.0,0.0
Patrik Berglund 2016,Patrik Berglund,2016,C,27.33,76,215,82.0,82.0,78.0,77,42,1.5419,1.3552,1.534,0.8587,1.2198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrik Berglund 2017,Patrik Berglund,2017,C,28.332,76,215,82.0,78.0,77.0,42,82,1.3552,1.534,0.8587,1.2198,1.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrik Berglund 2018,Patrik Berglund,2018,C,29.331,76,215,78.0,77.0,42.0,82,57,1.534,0.8587,1.2198,1.249,0.9146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Erik Condra 2015,Erik Condra,2015,R,28.154,71,185,26.0,81.0,82.0,76,68,1.9955,2.7947,2.1163,2.3952,2.2238,1.1564,0.5301,0.0,0.3296,0.3968,0.0,0.0,0.0,0.0,0.0
Erik Condra 2016,Erik Condra,2016,R,29.153,71,185,81.0,82.0,76.0,68,54,2.7947,2.1163,2.3952,2.2238,1.1722,0.5301,0.0,0.3296,0.3968,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Kruger 2016,Marcus Kruger,2016,C,25.348,72,186,71.0,80.0,81.0,81,41,1.3495,2.5138,2.5566,2.2031,2.3598,0.0,0.0,0.2897,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Kruger 2017,Marcus Kruger,2017,C,26.35,72,186,80.0,81.0,81.0,41,70,2.5138,2.5566,2.2031,2.3598,2.2145,0.0,0.2897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Kruger 2018,Marcus Kruger,2018,C,27.349,72,186,81.0,81.0,41.0,70,48,2.5566,2.2031,2.3598,2.2145,1.1736,0.2897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Kruger 2019,Marcus Kruger,2019,C,28.348,72,186,81.0,41.0,70.0,48,74,2.2031,2.3598,2.2145,1.1736,1.7941,0.0,0.0,0.0,0.0,0.4519,0.0,0.0,0.0,0.0,0.0
Matt Read 2016,Matt Read,2016,R,29.299,70,188,79.0,71.0,75.0,80,79,2.6122,2.0643,3.0662,2.0085,1.6703,0.2907,0.0,0.0,0.3734,0.0,0.0,0.0,0.0,0.0,0.0
Matt Read 2017,Matt Read,2017,R,30.301,70,188,71.0,75.0,80.0,79,63,2.0643,3.0662,2.0085,1.6703,0.887,0.0,0.0,0.3734,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jason Chimera 2012,Jason Chimera,2012,L,32.417,75,215,81.0,49.0,78.0,81,82,2.2553,1.9493,0.938,0.8348,0.9136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Fisher 2012,Mike Fisher,2012,C,31.322,73,216,79.0,78.0,79.0,82,72,2.8762,2.381,2.0709,1.3551,1.2778,0.7922,0.0,0.3667,0.0,0.6522,0.0,0.0,0.3667,0.0,0.0
Mike Fisher 2013,Mike Fisher,2013,C,32.324,73,216,78.0,79.0,82.0,72,64,2.381,2.0709,1.3551,1.2778,1.5482,0.0,0.3667,0.0,0.6522,0.0,0.0,0.3667,0.0,0.0,0.0
Mike Fisher 2014,Mike Fisher,2014,C,33.323,73,216,79.0,82.0,72.0,64,75,2.0709,1.3551,1.2778,1.5482,1.4918,0.3667,0.0,0.6522,0.0,0.0,0.3667,0.0,0.0,0.0,0.0
Mike Fisher 2015,Mike Fisher,2015,C,34.323,73,216,82.0,72.0,64.0,75,59,1.3551,1.2778,1.5482,1.4918,1.6463,0.0,0.6522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Fisher 2016,Mike Fisher,2016,C,35.322,73,216,72.0,64.0,75.0,59,70,1.2778,1.5482,1.4918,1.6463,1.7717,0.6522,0.0,0.0,0.0,0.4838,0.0,0.0,0.0,0.0,0.0
Mike Fisher 2017,Mike Fisher,2017,C,36.324,73,216,64.0,75.0,59.0,70,72,1.5482,1.4918,1.6463,1.7717,1.7919,0.0,0.0,0.0,0.4838,0.0,0.0,0.0,0.0,0.0,0.0
Brian Gionta 2012,Brian Gionta,2012,R,32.702,67,178,82.0,81.0,61.0,82,31,0.7333,1.014,1.9276,1.9642,2.0849,0.0,0.7305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Gionta 2013,Brian Gionta,2013,R,33.704,67,178,81.0,61.0,82.0,31,82,1.014,1.9276,1.9642,2.0849,0.725,0.7305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Gionta 2014,Brian Gionta,2014,R,34.703,67,178,61.0,82.0,31.0,82,81,1.9276,1.9642,2.0849,0.725,1.6097,0.0,0.0,0.0,0.0,0.4602,0.0,0.0,0.0,0.0,0.0
Brian Gionta 2015,Brian Gionta,2015,R,35.703,67,178,82.0,31.0,82.0,81,69,1.9642,2.0849,0.725,1.6097,1.2978,0.0,0.0,0.0,0.4602,0.0,0.0,0.0,0.0,0.0,0.0
Brian Gionta 2016,Brian Gionta,2016,R,36.702,67,178,31.0,82.0,81.0,69,79,2.0849,0.725,1.6097,1.2978,1.4462,0.0,0.0,0.4602,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brian Gionta 2017,Brian Gionta,2017,R,37.704,67,178,82.0,81.0,69.0,79,82,0.725,1.6097,1.2978,1.4462,1.8537,0.0,0.4602,0.0,0.0,0.3947,0.0,0.0,0.0,0.0,0.0
Chris Kelly 2012,Chris Kelly,2012,C,30.887,72,190,75.0,82.0,81.0,81,82,3.7544,3.1047,2.9591,2.528,1.7931,0.4262,0.2357,0.0,0.586,0.0,0.0,0.2357,0.0,0.0,0.0
Chris Kelly 2013,Chris Kelly,2013,C,31.889,72,190,82.0,81.0,81.0,82,58,3.1047,2.9591,2.528,1.7931,2.326,0.2357,0.0,0.586,0.0,0.0,0.2357,0.0,0.0,0.0,0.0
Chris Kelly 2014,Chris Kelly,2014,C,32.888,72,190,81.0,81.0,82.0,58,57,2.9591,2.528,1.7931,2.326,1.8494,0.0,0.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chris Kelly 2015,Chris Kelly,2015,C,33.887,72,190,81.0,82.0,58.0,57,80,2.528,1.7931,2.326,1.8494,1.751,0.586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4283
Joel Ward 2017,Joel Ward,2017,R,35.831,73,225,66.0,82.0,82.0,79,78,1.2684,1.8695,1.6801,1.347,1.3761,0.0,0.0,0.0,0.5638,0.0,0.0,0.0,0.0,0.0,0.0
Joel Ward 2018,Joel Ward,2018,R,36.831,73,225,82.0,82.0,79.0,78,52,1.8695,1.6801,1.347,1.3761,1.074,0.0,0.0,0.5638,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Antoine Vermette 2012,Antoine Vermette,2012,C,29.2,73,197,81.0,79.0,82.0,82,82,3.6463,3.0241,2.5498,1.4545,1.4016,0.4063,0.0,0.0,0.0,0.0,0.2031,0.0,0.0,0.0,0.522
Antoine Vermette 2013,Antoine Vermette,2013,C,30.202,73,197,79.0,82.0,82.0,82,82,3.0241,2.5498,1.4545,1.4016,1.7594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522,0.0
Antoine Vermette 2014,Antoine Vermette,2014,C,31.201,73,197,82.0,82.0,82.0,82,82,2.5498,1.4545,1.4016,1.7594,2.2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.522,0.0,0.0
Antoine Vermette 2015,Antoine Vermette,2015,C,32.201,73,197,82.0,82.0,82.0,82,82,1.4545,1.4016,1.7594,2.2453,1.4396,0.0,0.0,0.0,0.0,0.0,0.0,0.522,0.0,0.0,0.0
Antoine Vermette 2016,Antoine Vermette,2016,C,33.2,73,197,82.0,82.0,82.0,82,76,1.4016,1.7594,2.2453,1.4396,1.0535,0.0,0.0,0.0,0.0,0.0,0.522,0.0,0.0,0.0,0.0
Antoine Vermette 2017,Antoine Vermette,2017,C,34.202,73,197,82.0,82.0,82.0,76,72,1.7594,2.2453,1.4396,1.0535,0.9185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
