,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PK ATOI,Y2 PK ATOI,Y3 PK ATOI,Y4 PK ATOI,Y5 PK ATOI,Y1 PK G/60,Y2 PK G/60,Y3 PK G/60,Y4 PK G/60,Y5 PK G/60,Y5 dPK G/60,Y1 PK ixG/60,Y2 PK ixG/60,Y3 PK ixG/60,Y4 PK ixG/60,Y5 PK ixG/60
Matt Cullen 2012,Matt Cullen,2012,C,34.911,73,202,59.0,69.0,81.0,78,73,0.6331,1.5715,2.2541,2.0139,1.7884,0.0,1.1067,0.6572,1.5279,0.0,-0.8229500000000001,0.5438,0.7372,1.1986,0.513,0.5069
Matt Cullen 2013,Matt Cullen,2013,C,35.913,73,202,69.0,81.0,78.0,73,71,1.5715,2.2541,2.0139,1.7884,1.3635,1.1067,0.6572,1.5279,0.0,0.0,-0.8229500000000001,0.7372,1.1986,0.513,0.5069,0.183
Matt Cullen 2017,Matt Cullen,2017,C,39.913,73,202,71.0,77.0,62.0,82,72,1.3635,0.4563,0.8056,2.536,2.3361,0.0,0.0,0.0,0.8656,0.7134,0.497,0.183,0.1491,0.5771,0.2804,0.5337
Matt Cullen 2018,Matt Cullen,2018,C,40.913,73,202,77.0,62.0,82.0,72,79,0.4563,0.8056,2.536,2.3361,0.8605,0.0,0.0,0.8656,0.7134,0.0,-0.39475000000000005,0.1491,0.5771,0.2804,0.5337,0.0771
Matt Cullen 2019,Matt Cullen,2019,C,41.912,73,202,62.0,82.0,72.0,79,71,0.8056,2.536,2.3361,0.8605,2.2254,0.0,0.8656,0.7134,0.0,0.7595,0.3647499999999999,0.5771,0.2804,0.5337,0.0771,0.3732
Derek MacKenzie 2012,Derek MacKenzie,2012,C,30.306,71,177,17.0,1.0,18.0,63,66,0.2422,,0.7231,1.6825,1.7912,0.0,,0.0,0.566,1.0151,0.8264333333333332,0.0,,0.0359,0.2731,0.5095
Derek MacKenzie 2013,Derek MacKenzie,2013,C,31.308,71,177,1.0,18.0,63.0,66,73,,0.7231,1.6825,1.7912,1.4713,,0.0,0.566,1.0151,0.0,-0.5270333333333332,,0.0359,0.2731,0.5095,0.0
Derek MacKenzie 2014,Derek MacKenzie,2014,C,32.308,71,177,18.0,63.0,66.0,73,71,0.7231,1.6825,1.7912,1.4713,1.8573,0.0,0.566,1.0151,0.0,0.91,0.5147250000000001,0.0359,0.2731,0.5095,0.0,0.262
Derek MacKenzie 2015,Derek MacKenzie,2015,C,33.307,71,177,63.0,66.0,73.0,71,82,1.6825,1.7912,1.4713,1.8573,2.3953,0.566,1.0151,0.0,0.91,0.0,-0.622775,0.2731,0.5095,0.0,0.262,0.2092
Derek MacKenzie 2016,Derek MacKenzie,2016,C,34.306,71,177,66.0,73.0,71.0,82,64,1.7912,1.4713,1.8573,2.3953,2.6326,1.0151,0.0,0.91,0.0,0.0,-0.481275,0.5095,0.0,0.262,0.2092,0.3547
Derek MacKenzie 2017,Derek MacKenzie,2017,C,35.308,71,177,73.0,71.0,82.0,64,82,1.4713,1.8573,2.3953,2.6326,2.2541,0.0,0.91,0.0,0.0,0.6492,0.42169999999999996,0.0,0.262,0.2092,0.3547,0.3612
Derek MacKenzie 2018,Derek MacKenzie,2018,C,36.308,71,177,71.0,82.0,64.0,82,75,1.8573,2.3953,2.6326,2.2541,2.3227,0.91,0.0,0.0,0.6492,0.3444,-0.04540000000000005,0.262,0.2092,0.3547,0.3612,0.3485
Derek MacKenzie 2019,Derek MacKenzie,2019,C,37.307,71,177,82.0,64.0,82.0,75,1,2.3953,2.6326,2.2541,2.3227,,0.0,0.0,0.6492,0.3444,,,0.2092,0.3547,0.3612,0.3485,
Matt Hendricks 2011,Matt Hendricks,2011,C,29.29,72,211,,,4.0,56,77,,,,1.2324,1.2089,,,,0.8694,0.0,-0.8694,,,,0.2818,0.1581
Matt Hendricks 2012,Matt Hendricks,2012,C,30.29,72,211,,4.0,56.0,77,78,,,1.2324,1.2089,1.2182,,,0.8694,0.0,0.0,-0.4347,,,0.2818,0.1581,0.1162
Matt Hendricks 2013,Matt Hendricks,2013,C,31.292,72,211,4.0,56.0,77.0,78,82,,1.2324,1.2089,1.2182,1.7604,,0.8694,0.0,0.0,0.0,-0.2898,,0.2818,0.1581,0.1162,0.2612
Matt Hendricks 2014,Matt Hendricks,2014,C,32.291,72,211,56.0,77.0,78.0,82,77,1.2324,1.2089,1.2182,1.7604,2.5833,0.8694,0.0,0.0,0.0,0.3016,0.08424999999999999,0.2818,0.1581,0.1162,0.2612,0.3039
Matt Hendricks 2015,Matt Hendricks,2015,C,33.29,72,211,77.0,78.0,82.0,77,71,1.2089,1.2182,1.7604,2.5833,2.1746,0.0,0.0,0.0,0.3016,0.3886,0.31320000000000003,0.1581,0.1162,0.2612,0.3039,0.4698
Matt Hendricks 2016,Matt Hendricks,2016,C,34.29,72,211,78.0,82.0,77.0,71,68,1.2182,1.7604,2.5833,2.1746,2.2321,0.0,0.0,0.3016,0.3886,0.3953,0.22275,0.1162,0.2612,0.3039,0.4698,0.1108
Matt Hendricks 2017,Matt Hendricks,2017,C,35.292,72,211,82.0,77.0,71.0,68,42,1.7604,2.5833,2.1746,2.2321,1.5127,0.0,0.3016,0.3886,0.3953,0.0,-0.271375,0.2612,0.3039,0.4698,0.1108,0.2234
Matt Hendricks 2018,Matt Hendricks,2018,C,36.291,72,211,77.0,71.0,68.0,42,60,2.5833,2.1746,2.2321,1.5127,1.9906,0.3016,0.3886,0.3953,0.0,0.0,-0.271375,0.3039,0.4698,0.1108,0.2234,0.0132
Chris Thorburn 2011,Chris Thorburn,2011,R,27.33,75,235,,73.0,82.0,76,82,,0.0329,0.0392,2.2807,1.8752,,0.0,0.0,1.0385,0.0,-0.3461666666666667,,0.0,0.0,0.3483,0.1262
Jason Pominville 2009,Jason Pominville,2009,R,25.838,72,180,,,,82,82,,,,2.7163,2.4417,,,,0.2694,0.2997,0.03030000000000005,,,,0.3995,0.2739
Jason Pominville 2010,Jason Pominville,2010,R,26.837,72,180,,,82.0,82,82,,,2.7163,2.4417,1.7433,,,0.2694,0.2997,0.0,-0.28454999999999997,,,0.3995,0.2739,0.4166
Jason Pominville 2011,Jason Pominville,2011,R,27.836,72,180,,82.0,82.0,82,73,,2.7163,2.4417,1.7433,1.9651,,0.2694,0.2997,0.0,0.4183,0.2286,,0.3995,0.2739,0.4166,0.2844
Jason Pominville 2012,Jason Pominville,2012,R,28.836,72,180,82.0,82.0,82.0,73,82,2.7163,2.4417,1.7433,1.9651,2.2179,0.2694,0.2997,0.0,0.4183,0.6598,0.41295000000000004,0.3995,0.2739,0.4166,0.2844,0.1214
Jason Pominville 2013,Jason Pominville,2013,R,29.838,72,180,82.0,82.0,73.0,82,80,2.4417,1.7433,1.9651,2.2179,1.7638,0.2997,0.0,0.4183,0.6598,0.7238,0.37934999999999997,0.2739,0.4166,0.2844,0.1214,0.1129
Tomas Plekanec 2009,Tomas Plekanec,2009,C,25.92,71,190,,,,81,80,,,,1.5488,1.585,,,,0.9566,1.4196,0.46299999999999997,,,,0.3041,0.4311
Tomas Plekanec 2010,Tomas Plekanec,2010,C,26.919,71,190,,,81.0,80,82,,,1.5488,1.585,2.7415,,,0.9566,1.4196,0.2669,-0.9211999999999999,,,0.3041,0.4311,0.3714
Tomas Plekanec 2011,Tomas Plekanec,2011,C,27.919,71,190,,81.0,80.0,82,77,,1.5488,1.585,2.7415,2.8273,,0.9566,1.4196,0.2669,0.2756,-0.6054333333333333,,0.3041,0.4311,0.3714,0.44
Tomas Plekanec 2012,Tomas Plekanec,2012,C,28.918,71,190,81.0,80.0,82.0,77,81,1.5488,1.585,2.7415,2.8273,3.2218,0.9566,1.4196,0.2669,0.2756,0.6897,-0.03997499999999998,0.3041,0.4311,0.3714,0.44,0.5196
Tomas Plekanec 2013,Tomas Plekanec,2013,C,29.92,71,190,80.0,82.0,77.0,81,80,1.585,2.7415,2.8273,3.2218,2.116,1.4196,0.2669,0.2756,0.6897,0.0,-0.66295,0.4311,0.3714,0.44,0.5196,0.2344
Tomas Plekanec 2014,Tomas Plekanec,2014,C,30.919,71,190,82.0,77.0,81.0,80,81,2.7415,2.8273,3.2218,2.116,2.9541,0.2669,0.2756,0.6897,0.0,0.7522,0.44415,0.3714,0.44,0.5196,0.2344,0.4623
Tomas Plekanec 2015,Tomas Plekanec,2015,C,31.919,71,190,77.0,81.0,80.0,81,82,2.8273,3.2218,2.116,2.9541,1.9183,0.2756,0.6897,0.0,0.7522,1.1443,0.714925,0.44,0.5196,0.2344,0.4623,0.9133
Tomas Plekanec 2016,Tomas Plekanec,2016,C,32.918,71,190,81.0,80.0,81.0,82,82,3.2218,2.116,2.9541,1.9183,1.6226,0.6897,0.0,0.7522,1.1443,0.0,-0.64655,0.5196,0.2344,0.4623,0.9133,0.2962
Tomas Plekanec 2017,Tomas Plekanec,2017,C,33.92,71,190,80.0,81.0,82.0,82,78,2.116,2.9541,1.9183,1.6226,1.9769,0.0,0.7522,1.1443,0.0,0.7782,0.304075,0.2344,0.4623,0.9133,0.2962,0.2914
Tomas Plekanec 2018,Tomas Plekanec,2018,C,34.92,71,190,81.0,82.0,82.0,78,77,2.9541,1.9183,1.6226,1.9769,1.9736,0.7522,1.1443,0.0,0.7782,0.0,-0.668675,0.4623,0.9133,0.2962,0.2914,0.1283
Chris Kunitz 2009,Chris Kunitz,2009,L,29.017,72,188,,,,82,82,,,,0.9583,0.7709,,,,0.7635,0.0,-0.7635,,,,0.5365,0.7138
Chris Kunitz 2018,Chris Kunitz,2018,L,38.016,72,188,78.0,74.0,80.0,71,82,0.1923,0.1203,0.3454,0.7324,0.6581,0.0,6.7416,0.0,0.0,1.1118,-0.5736000000000001,1.5043,1.668,0.086,0.1942,0.275
Eric Fehr 2014,Eric Fehr,2014,C,28.066,76,209,69.0,52.0,35.0,70,73,0.0082,0.009,0.009,0.7378,1.0196,0.0,0.0,0.0,1.9835,0.0,-0.495875,0.0,0.0,0.0,0.1984,0.2662
Eric Fehr 2015,Eric Fehr,2015,C,29.066,76,209,52.0,35.0,70.0,73,75,0.009,0.009,0.7378,1.0196,1.4022,0.0,0.0,1.9835,0.0,0.5705,0.074625,0.0,0.0,0.1984,0.2662,0.3826
Eric Fehr 2016,Eric Fehr,2016,C,30.065,76,209,35.0,70.0,73.0,75,55,0.009,0.7378,1.0196,1.4022,2.4655,0.0,1.9835,0.0,0.5705,1.7699,1.1314,0.0,0.1984,0.2662,0.3826,1.1645
Eric Fehr 2017,Eric Fehr,2017,C,31.067,76,209,70.0,73.0,75.0,55,53,0.7378,1.0196,1.4022,2.4655,1.7915,1.9835,0.0,0.5705,1.7699,0.0,-1.080975,0.1984,0.2662,0.3826,1.1645,0.1518
Ryan Kesler 2009,Ryan Kesler,2009,C,24.086,74,206,,,,80,82,,,,3.31,3.3555,,,,0.4532,0.4361,-0.017100000000000004,,,,0.2721,0.2173
Ryan Kesler 2010,Ryan Kesler,2010,C,25.085,74,206,,,80.0,82,82,,,3.31,3.3555,2.6778,,,0.4532,0.4361,0.2732,-0.17145,,,0.2721,0.2173,0.2456
Ryan Kesler 2011,Ryan Kesler,2011,C,26.084,74,206,,80.0,82.0,82,82,,3.31,3.3555,2.6778,2.5732,,0.4532,0.4361,0.2732,0.8531,0.46559999999999996,,0.2721,0.2173,0.2456,0.3243
Ryan Kesler 2012,Ryan Kesler,2012,C,27.084,74,206,80.0,82.0,82.0,82,77,3.31,3.3555,2.6778,2.5732,2.0359,0.4532,0.4361,0.2732,0.8531,0.3827,-0.12120000000000003,0.2721,0.2173,0.2456,0.3243,0.1879
Ryan Kesler 2013,Ryan Kesler,2013,C,28.086,74,206,82.0,82.0,82.0,77,29,3.3555,2.6778,2.5732,2.0359,1.852,0.4361,0.2732,0.8531,0.3827,0.0,-0.486275,0.2173,0.2456,0.3243,0.1879,0.1872
Ryan Kesler 2014,Ryan Kesler,2014,C,29.085,74,206,82.0,82.0,77.0,29,77,2.6778,2.5732,2.0359,1.852,2.2171,0.2732,0.8531,0.3827,0.0,0.3515,-0.025749999999999995,0.2456,0.3243,0.1879,0.1872,0.0823
Ryan Kesler 2015,Ryan Kesler,2015,C,30.084,74,206,82.0,77.0,29.0,77,81,2.5732,2.0359,1.852,2.2171,2.2187,0.8531,0.3827,0.0,0.3515,0.3339,-0.06292500000000001,0.3243,0.1879,0.1872,0.0823,0.1941
Ryan Kesler 2016,Ryan Kesler,2016,C,31.084,74,206,77.0,29.0,77.0,81,79,2.0359,1.852,2.2171,2.2187,2.7549,0.3827,0.0,0.3515,0.3339,0.2757,0.008675000000000044,0.1879,0.1872,0.0823,0.1941,0.2831
Ryan Kesler 2017,Ryan Kesler,2017,C,32.086,74,206,29.0,77.0,81.0,79,82,1.852,2.2171,2.2187,2.7549,2.7207,0.0,0.3515,0.3339,0.2757,0.0,-0.240275,0.1872,0.0823,0.1941,0.2831,0.1279
Ryan Kesler 2018,Ryan Kesler,2018,C,33.085,74,206,77.0,81.0,79.0,82,44,2.2171,2.2187,2.7549,2.7207,2.2182,0.3515,0.3339,0.2757,0.0,0.0,-0.240275,0.0823,0.1941,0.2831,0.1279,0.0
Ryan Kesler 2019,Ryan Kesler,2019,C,34.084,74,206,81.0,79.0,82.0,44,60,2.2187,2.7549,2.7207,2.2182,2.2494,0.3339,0.2757,0.0,0.0,0.0,-0.15239999999999998,0.1941,0.2831,0.1279,0.0,0.0638
Patrick Eaves 2010,Patrick Eaves,2010,R,25.419,70,203,,,37.0,74,65,,,0.2514,1.5993,2.271,,,0.0,0.507,0.4065,0.15299999999999997,,,0.0,0.3566,0.2582
Patrick Eaves 2011,Patrick Eaves,2011,R,26.418,70,203,,37.0,74.0,65,63,,0.2514,1.5993,2.271,2.6921,,0.0,0.507,0.4065,0.3538,0.04930000000000001,,0.0,0.3566,0.2582,0.2809
Lee Stempniak 2013,Lee Stempniak,2013,R,29.657,71,195,75.0,80.0,82.0,61,80,0.2691,1.3902,0.0317,1.4164,1.9309,0.0,0.5395,0.0,0.0,0.0,-0.134875,0.2821,1.0982,1.2169,0.2124,0.2649
Lee Stempniak 2014,Lee Stempniak,2014,R,30.657,71,195,80.0,82.0,61.0,80,73,1.3902,0.0317,1.4164,1.9309,1.3372,0.5395,0.0,0.0,0.0,1.2293,1.094425,1.0982,1.2169,0.2124,0.2649,0.6612
Kyle Brodziak 2009,Kyle Brodziak,2009,C,24.354,74,205,,,,80,79,,,,2.5092,2.6797,,,,0.2989,0.2834,-0.015500000000000014,,,,0.3766,0.3766
Kyle Brodziak 2010,Kyle Brodziak,2010,C,25.353,74,205,,,80.0,79,82,,,2.5092,2.6797,2.2325,,,0.2989,0.2834,0.0,-0.29115,,,0.3766,0.3766,0.3453
Kyle Brodziak 2011,Kyle Brodziak,2011,C,26.353,74,205,,80.0,79.0,82,80,,2.5092,2.6797,2.2325,1.705,,0.2989,0.2834,0.0,0.4399,0.24580000000000002,,0.3766,0.3766,0.3453,0.2821
Kyle Brodziak 2012,Kyle Brodziak,2012,C,27.352,74,205,80.0,79.0,82.0,80,82,2.5092,2.6797,2.2325,1.705,2.4278,0.2989,0.2834,0.0,0.4399,0.0,-0.25555,0.3766,0.3766,0.3453,0.2821,0.1692
Kyle Brodziak 2013,Kyle Brodziak,2013,C,28.354,74,205,79.0,82.0,80.0,82,82,2.6797,2.2325,1.705,2.4278,1.9201,0.2834,0.0,0.4399,0.0,0.651,0.470175,0.3766,0.3453,0.2821,0.1692,0.2982
Kyle Brodziak 2014,Kyle Brodziak,2014,C,29.353,74,205,82.0,80.0,82.0,82,81,2.2325,1.705,2.4278,1.9201,2.6228,0.0,0.4399,0.0,0.651,0.2824,0.00967499999999999,0.3453,0.2821,0.1692,0.2982,0.3009
Kyle Brodziak 2015,Kyle Brodziak,2015,C,30.353,74,205,80.0,82.0,82.0,81,73,1.705,2.4278,1.9201,2.6228,2.3774,0.4399,0.0,0.651,0.2824,0.3457,0.002375000000000016,0.2821,0.1692,0.2982,0.3009,0.392
Kyle Brodziak 2016,Kyle Brodziak,2016,C,31.352,74,205,82.0,82.0,81.0,73,76,2.4278,1.9201,2.6228,2.3774,1.7496,0.0,0.651,0.2824,0.3457,1.3537,1.033925,0.1692,0.2982,0.3009,0.392,0.3411
Kyle Brodziak 2017,Kyle Brodziak,2017,C,32.354,74,205,82.0,81.0,73.0,76,69,1.9201,2.6228,2.3774,1.7496,2.0215,0.651,0.2824,0.3457,1.3537,0.0,-0.6582,0.2982,0.3009,0.392,0.3411,0.4237
Kyle Brodziak 2018,Kyle Brodziak,2018,C,33.353,74,205,81.0,73.0,76.0,69,81,2.6228,2.3774,1.7496,2.0215,1.7621,0.2824,0.3457,1.3537,0.0,0.4204,-0.07504999999999995,0.3009,0.392,0.3411,0.4237,0.3659
Kyle Brodziak 2019,Kyle Brodziak,2019,C,34.353,74,205,73.0,76.0,69.0,81,70,2.3774,1.7496,2.0215,1.7621,1.6826,0.3457,1.3537,0.0,0.4204,0.5094,-0.020549999999999957,0.392,0.3411,0.4237,0.3659,0.2159
Drew Stafford 2013,Drew Stafford,2013,R,26.922,74,215,79.0,71.0,62.0,80,78,0.0483,0.0113,0.3522,0.9983,1.4543,0.0,0.0,0.0,0.7513,0.0,-0.187825,0.0,0.0,0.1543,0.4218,0.1594
Drew Stafford 2014,Drew Stafford,2014,R,27.921,74,215,71.0,62.0,80.0,78,70,0.0113,0.3522,0.9983,1.4543,1.5333,0.0,0.0,0.7513,0.0,0.559,0.37117500000000003,0.0,0.1543,0.4218,0.1594,0.1621
Brandon Dubinsky 2010,Brandon Dubinsky,2010,C,23.426,74,208,,,82.0,82,69,,,0.1384,1.0132,2.3043,,,0.0,0.7222,0.7547,0.39360000000000006,,,0.0,0.309,0.9979
Brandon Dubinsky 2011,Brandon Dubinsky,2011,C,24.425,74,208,,82.0,82.0,69,77,,0.1384,1.0132,2.3043,2.1078,,0.0,0.7222,0.7547,0.7394,0.24709999999999993,,0.0,0.309,0.9979,0.7656
Brandon Dubinsky 2012,Brandon Dubinsky,2012,C,25.424,74,208,82.0,82.0,69.0,77,77,0.1384,1.0132,2.3043,2.1078,1.2684,0.0,0.7222,0.7547,0.7394,0.6143,0.06022499999999997,0.0,0.309,0.9979,0.7656,0.2996
Brandon Dubinsky 2013,Brandon Dubinsky,2013,C,26.426,74,208,82.0,69.0,77.0,77,49,1.0132,2.3043,2.1078,1.2684,2.4971,0.7222,0.7547,0.7394,0.6143,0.0,-0.70765,0.309,0.9979,0.7656,0.2996,0.553
Brandon Dubinsky 2014,Brandon Dubinsky,2014,C,27.426,74,208,69.0,77.0,77.0,49,76,2.3043,2.1078,1.2684,2.4971,2.1522,0.7547,0.7394,0.6143,0.0,0.7336,0.20650000000000002,0.9979,0.7656,0.2996,0.553,0.7503
Brandon Dubinsky 2015,Brandon Dubinsky,2015,C,28.425,74,208,77.0,77.0,49.0,76,47,2.1078,1.2684,2.4971,2.1522,2.4089,0.7394,0.6143,0.0,0.7336,0.53,0.008175000000000043,0.7656,0.2996,0.553,0.7503,0.3402
Brandon Dubinsky 2016,Brandon Dubinsky,2016,C,29.424,74,208,77.0,49.0,76.0,47,75,1.2684,2.4971,2.1522,2.4089,1.9511,0.6143,0.0,0.7336,0.53,0.0,-0.469475,0.2996,0.553,0.7503,0.3402,0.1754
Brandon Dubinsky 2017,Brandon Dubinsky,2017,C,30.427,74,208,49.0,76.0,47.0,75,80,2.4971,2.1522,2.4089,1.9511,1.7256,0.0,0.7336,0.53,0.0,0.4346,0.11869999999999997,0.553,0.7503,0.3402,0.1754,0.3831
Brandon Dubinsky 2018,Brandon Dubinsky,2018,C,31.426,74,208,76.0,47.0,75.0,80,62,2.1522,2.4089,1.9511,1.7256,1.6013,0.7336,0.53,0.0,0.4346,0.6043,0.17974999999999997,0.7503,0.3402,0.1754,0.3831,0.2741
Brandon Dubinsky 2019,Brandon Dubinsky,2019,C,32.425,74,208,47.0,75.0,80.0,62,61,2.4089,1.9511,1.7256,1.6013,1.2948,0.53,0.0,0.4346,0.6043,0.0,-0.392225,0.3402,0.1754,0.3831,0.2741,0.0325
Ryan Callahan 2009,Ryan Callahan,2009,R,23.532,70,187,,,,52,81,,,,1.0833,1.8366,,,,1.0651,0.4033,-0.6617999999999999,,,,0.3154,0.4162
Ryan Callahan 2010,Ryan Callahan,2010,R,24.532,70,187,,,52.0,81,77,,,1.0833,1.8366,2.7442,,,1.0651,0.4033,0.0,-0.7342,,,0.3154,0.4162,0.3567
Ryan Callahan 2011,Ryan Callahan,2011,R,25.531,70,187,,52.0,81.0,77,60,,1.0833,1.8366,2.7442,2.2481,,1.0651,0.4033,0.0,0.0,-0.48946666666666666,,0.3154,0.4162,0.3567,0.3034
Ryan Callahan 2012,Ryan Callahan,2012,R,26.531,70,187,52.0,81.0,77.0,60,76,1.0833,1.8366,2.7442,2.2481,1.8373,1.0651,0.4033,0.0,0.0,0.4297,0.06260000000000004,0.3154,0.4162,0.3567,0.3034,0.4126
Ryan Callahan 2013,Ryan Callahan,2013,R,27.533,70,187,81.0,77.0,60.0,76,76,1.8366,2.7442,2.2481,1.8373,2.5807,0.4033,0.0,0.0,0.4297,1.0333,0.8250500000000001,0.4162,0.3567,0.3034,0.4126,0.7464
Ryan Callahan 2014,Ryan Callahan,2014,R,28.532,70,187,77.0,60.0,76.0,76,65,2.7442,2.2481,1.8373,2.5807,1.411,0.0,0.0,0.4297,1.0333,0.6542,0.28845,0.3567,0.3034,0.4126,0.7464,0.452
Ryan Callahan 2019,Ryan Callahan,2019,R,33.531,70,187,77.0,73.0,18.0,67,52,0.1621,1.7349,1.9769,1.4687,1.0196,0.0,0.0,0.0,0.6098,0.0,-0.15245,0.0,0.1573,0.3934,0.5417,0.1827
Cody McLeod 2010,Cody McLeod,2010,L,25.266,74,204,,,49.0,79,74,,,0.3262,0.8004,1.3752,,,0.0,0.0,0.0,0.0,,,0.1684,0.1532,0.1957
Cody McLeod 2014,Cody McLeod,2014,L,29.266,74,204,74.0,71.0,75.0,82,71,1.3752,0.4974,0.052,1.5024,1.5131,0.0,0.0,0.0,0.0,0.5585,0.5585,0.1957,0.061,0.2761,0.2314,0.2004
Cody McLeod 2015,Cody McLeod,2015,L,30.265,74,204,71.0,75.0,82.0,71,82,0.4974,0.052,1.5024,1.5131,1.3543,0.0,0.0,0.0,0.5585,0.5403,0.400675,0.061,0.2761,0.2314,0.2004,0.1018
Cody McLeod 2016,Cody McLeod,2016,L,31.264,74,204,75.0,82.0,71.0,82,82,0.052,1.5024,1.5131,1.3543,0.7846,0.0,0.0,0.5585,0.5403,0.0,-0.2747,0.2761,0.2314,0.2004,0.1018,0.0
Martin Hanzal 2009,Martin Hanzal,2009,C,21.613,78,230,,,,72,74,,,,1.1731,2.7419,,,,0.7103,0.5914,-0.1189,,,,0.2809,0.5373
Martin Hanzal 2010,Martin Hanzal,2010,C,22.613,78,230,,,72.0,74,81,,,1.1731,2.7419,2.1062,,,0.7103,0.5914,0.0,-0.65085,,,0.2809,0.5373,0.2988
Martin Hanzal 2011,Martin Hanzal,2011,C,23.612,78,230,,72.0,74.0,81,61,,1.1731,2.7419,2.1062,2.1503,,0.7103,0.5914,0.0,0.0,-0.4339,,0.2809,0.5373,0.2988,0.5003
Martin Hanzal 2012,Martin Hanzal,2012,C,24.611,78,230,72.0,74.0,81.0,61,64,1.1731,2.7419,2.1062,2.1503,1.5333,0.7103,0.5914,0.0,0.0,0.0,-0.325425,0.2809,0.5373,0.2988,0.5003,0.2572
Martin Hanzal 2013,Martin Hanzal,2013,C,25.613,78,230,74.0,81.0,61.0,64,66,2.7419,2.1062,2.1503,1.5333,0.8056,0.5914,0.0,0.0,0.0,0.0,-0.14785,0.5373,0.2988,0.5003,0.2572,0.4819
Martin Hanzal 2014,Martin Hanzal,2014,C,26.613,78,230,81.0,61.0,64.0,66,65,2.1062,2.1503,1.5333,0.8056,1.2577,0.0,0.0,0.0,0.0,0.0,0.0,0.2988,0.5003,0.2572,0.4819,0.4322
Martin Hanzal 2017,Martin Hanzal,2017,C,29.613,78,230,66.0,65.0,37.0,64,71,0.8056,1.2577,1.3387,1.3112,1.3786,0.0,0.0,0.0,0.715,0.0,-0.17875,0.4819,0.4322,0.4586,0.6135,0.2991
Martin Hanzal 2018,Martin Hanzal,2018,C,30.613,78,230,65.0,37.0,64.0,71,38,1.2577,1.3387,1.3112,1.3786,1.7333,0.0,0.0,0.715,0.0,0.0,-0.17875,0.4322,0.4586,0.6135,0.2991,0.046
Tom Pyatt 2012,Tom Pyatt,2012,L,24.628,71,185,,,40.0,61,74,,,1.1142,2.2003,2.186,,,0.0,0.0,0.0,0.0,,,0.2646,0.1591,0.2847
Tom Pyatt 2013,Tom Pyatt,2013,L,25.63,71,185,,40.0,61.0,74,73,,1.1142,2.2003,2.186,1.8295,,0.0,0.0,0.0,0.0,0.0,,0.2646,0.1591,0.2847,0.2785
Tom Pyatt 2018,Tom Pyatt,2018,L,30.629,71,185,27.0,,,82,81,0.958,,,2.1228,2.0516,0.0,,,0.0,0.361,0.361,0.0,,,0.2065,0.463
Tom Pyatt 2019,Tom Pyatt,2019,L,31.629,71,185,,,82.0,81,37,,,2.1228,2.0516,1.782,,,0.0,0.361,0.0,-0.1805,,,0.2065,0.463,0.1278
Stephen Gionta 2014,Stephen Gionta,2014,"C, R",29.98,67,177,,12.0,1.0,82,66,,1.5806,,1.6806,1.8876,,0.0,,0.0,0.4816,0.4816,,0.2987,,0.3467,0.3495
Stephen Gionta 2015,Stephen Gionta,2015,"C, R",30.98,67,177,12.0,1.0,82.0,66,61,1.5806,,1.6806,1.8876,2.2096,0.0,,0.0,0.4816,0.0,-0.16053333333333333,0.2987,,0.3467,0.3495,0.0552
Stephen Gionta 2016,Stephen Gionta,2016,"C, R",31.979,67,177,1.0,82.0,66.0,61,82,,1.6806,1.8876,2.2096,1.7766,,0.0,0.4816,0.0,0.0,-0.16053333333333333,,0.3467,0.3495,0.0552,0.1434
Patrik Berglund 2013,Patrik Berglund,2013,C,24.332,76,215,76.0,71.0,81.0,82,82,0.3474,0.0765,0.507,1.5419,1.3552,0.0,0.0,0.0,0.4746,1.8447,1.72605,0.1387,0.0,0.5351,1.1704,1.3513
Patrik Berglund 2014,Patrik Berglund,2014,C,25.331,76,215,71.0,81.0,82.0,82,78,0.0765,0.507,1.5419,1.3552,1.534,0.0,0.0,0.4746,1.8447,0.0,-0.579825,0.0,0.5351,1.1704,1.3513,0.3184
Patrik Berglund 2015,Patrik Berglund,2015,C,26.331,76,215,81.0,82.0,82.0,78,77,0.507,1.5419,1.3552,1.534,0.8587,0.0,0.4746,1.8447,0.0,0.0,-0.579825,0.5351,1.1704,1.3513,0.3184,0.41
Patrik Berglund 2016,Patrik Berglund,2016,C,27.33,76,215,82.0,82.0,78.0,77,42,1.5419,1.3552,1.534,0.8587,1.2198,0.4746,1.8447,0.0,0.0,0.0,-0.579825,1.1704,1.3513,0.3184,0.41,0.4432
Patrik Berglund 2017,Patrik Berglund,2017,C,28.332,76,215,82.0,78.0,77.0,42,82,1.3552,1.534,0.8587,1.2198,1.249,1.8447,0.0,0.0,0.0,0.0,-0.461175,1.3513,0.3184,0.41,0.4432,0.6581
Patrik Berglund 2018,Patrik Berglund,2018,C,29.331,76,215,78.0,77.0,42.0,82,57,1.534,0.8587,1.2198,1.249,0.9146,0.0,0.0,0.0,0.0,1.1509,1.1509,0.3184,0.41,0.4432,0.6581,0.5058
Erik Condra 2012,Erik Condra,2012,R,25.153,71,185,,,,26,81,,,,1.9955,2.7947,,,,0.0,0.5301,0.5301,,,,0.5402,0.3934
