,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PP ATOI,Y2 PP ATOI,Y3 PP ATOI,Y4 PP ATOI,Y5 PP ATOI,Y5 dPP ATOI
Alexandre Burrows 2018,Alexandre Burrows,2018,R,36.475,73,197,49.0,70.0,79.0,75,71,2.3452,2.0374,1.93,0.7098,1.3991,-0.35650000000000004
Steve Bernier 2011,Steve Bernier,2011,R,25.504,75,222,,76.0,81.0,59,68,,2.3061,2.4755,2.228,1.311,-1.0255333333333332
Matt Moulson 2013,Matt Moulson,2013,L,28.918,73,188,7.0,82.0,82.0,82,80,1.3571,3.0264,3.3768,3.139,3.3082,0.5833749999999998
Matt Moulson 2014,Matt Moulson,2014,L,29.917,73,188,82.0,82.0,82.0,80,75,3.0264,3.3768,3.139,3.3082,3.1042,-0.10840000000000005
Matt Moulson 2015,Matt Moulson,2015,L,30.917,73,188,82.0,82.0,80.0,75,77,3.3768,3.139,3.3082,3.1042,2.7457,-0.4863500000000003
Matt Moulson 2016,Matt Moulson,2016,L,31.916,73,188,82.0,80.0,75.0,77,81,3.139,3.3082,3.1042,2.7457,1.9671,-1.107175
Matt Moulson 2017,Matt Moulson,2017,L,32.918,73,188,80.0,75.0,77.0,81,81,3.3082,3.1042,2.7457,1.9671,2.1113,-0.6699999999999999
Tanner Glass 2013,Tanner Glass,2013,L,28.841,73,213,3.0,67.0,73.0,78,82,,0.1187,0.092,0.1188,0.0149,-0.09493333333333334
Tanner Glass 2014,Tanner Glass,2014,L,29.841,73,213,67.0,73.0,78.0,82,67,0.1187,0.092,0.1188,0.0149,0.0197,-0.0664
Tanner Glass 2015,Tanner Glass,2015,L,30.84,73,213,73.0,78.0,82.0,67,66,0.092,0.1188,0.0149,0.0197,0.0273,-0.03405
Tanner Glass 2016,Tanner Glass,2016,L,31.839,73,213,78.0,82.0,67.0,66,57,0.1188,0.0149,0.0197,0.0273,0.0664,0.021225
Torrey Mitchell 2013,Torrey Mitchell,2013,C,27.669,71,186,,56.0,66.0,76,76,,0.5122,0.1424,0.15,0.0667,-0.2015
Torrey Mitchell 2014,Torrey Mitchell,2014,C,28.669,71,186,56.0,66.0,76.0,76,67,0.5122,0.1424,0.15,0.0667,0.0294,-0.18842499999999998
Torrey Mitchell 2015,Torrey Mitchell,2015,C,29.668,71,186,66.0,76.0,76.0,67,65,0.1424,0.15,0.0667,0.0294,0.1218,0.024675000000000002
Torrey Mitchell 2016,Torrey Mitchell,2016,C,30.668,71,186,76.0,76.0,67.0,65,71,0.15,0.0667,0.0294,0.1218,0.0967,0.004724999999999993
Torrey Mitchell 2017,Torrey Mitchell,2017,C,31.67,71,186,76.0,67.0,65.0,71,78,0.0667,0.0294,0.1218,0.0967,0.0872,0.008550000000000002
Torrey Mitchell 2018,Torrey Mitchell,2018,C,32.669,71,186,67.0,65.0,71.0,78,60,0.0294,0.1218,0.0967,0.0872,0.03,-0.053775
Kris Versteeg 2012,Kris Versteeg,2012,R,25.386,71,176,13.0,78.0,79.0,80,71,2.4474,2.4427,1.9675,2.8871,3.3512,0.915025
Kris Versteeg 2017,Kris Versteeg,2017,R,30.388,71,176,17.0,81.0,61.0,77,69,2.505,1.9796,1.7675,1.7658,2.5514,0.5469249999999999
Daniel Winnik 2011,Daniel Winnik,2011,L,25.572,74,210,,79.0,49.0,74,80,,0.5968,0.2197,0.1108,0.3717,0.06259999999999999
Daniel Winnik 2012,Daniel Winnik,2012,L,26.572,74,210,79.0,49.0,74.0,80,84,0.5968,0.2197,0.1108,0.3717,0.3312,0.006450000000000011
Daniel Winnik 2013,Daniel Winnik,2013,L,27.574,74,210,49.0,74.0,80.0,84,82,0.2197,0.1108,0.3717,0.3312,0.1889,-0.06944999999999996
Daniel Winnik 2014,Daniel Winnik,2014,L,28.573,74,210,74.0,80.0,84.0,82,76,0.1108,0.3717,0.3312,0.1889,0.1197,-0.13094999999999998
Daniel Winnik 2015,Daniel Winnik,2015,L,29.572,74,210,80.0,84.0,82.0,76,79,0.3717,0.3312,0.1889,0.1197,0.0599,-0.192975
Daniel Winnik 2016,Daniel Winnik,2016,L,30.572,74,210,84.0,82.0,76.0,79,76,0.3312,0.1889,0.1197,0.0599,0.3268,0.15187499999999998
Daniel Winnik 2017,Daniel Winnik,2017,L,31.574,74,210,82.0,76.0,79.0,76,72,0.1889,0.1197,0.0599,0.3268,0.0484,-0.125425
Daniel Winnik 2018,Daniel Winnik,2018,L,32.573,74,210,76.0,79.0,76.0,72,81,0.1197,0.0599,0.3268,0.0484,0.0564,-0.08229999999999998
Jannik Hansen 2012,Jannik Hansen,2012,R,25.548,73,198,5.0,55.0,47.0,82,82,2.2233,0.1118,0.1922,0.1274,0.1425,-0.521175
Jannik Hansen 2013,Jannik Hansen,2013,R,26.55,73,198,55.0,47.0,82.0,82,80,0.1118,0.1922,0.1274,0.1425,1.6684,1.524925
Jannik Hansen 2014,Jannik Hansen,2014,R,27.549,73,198,47.0,82.0,82.0,80,71,0.1922,0.1274,0.1425,1.6684,0.8432,0.31057499999999993
Jannik Hansen 2015,Jannik Hansen,2015,R,28.548,73,198,82.0,82.0,80.0,71,81,0.1274,0.1425,1.6684,0.8432,0.4617,-0.23367499999999997
Jannik Hansen 2016,Jannik Hansen,2016,R,29.548,73,198,82.0,80.0,71.0,81,67,0.1425,1.6684,0.8432,0.4617,0.3958,-0.38315000000000005
Jannik Hansen 2017,Jannik Hansen,2017,R,30.55,73,198,80.0,71.0,81.0,67,43,1.6684,0.8432,0.4617,0.3958,0.2112,-0.631075
Jannik Hansen 2018,Jannik Hansen,2018,R,31.549,73,198,71.0,81.0,67.0,43,46,0.8432,0.4617,0.3958,0.2112,0.0783,-0.399675
Benoit Pouliot 2013,Benoit Pouliot,2013,L,26.008,75,200,37.0,53.0,79.0,74,58,2.0432,1.9167,0.8017,1.0766,1.7799,0.3203499999999999
Benoit Pouliot 2014,Benoit Pouliot,2014,L,27.007,75,200,53.0,79.0,74.0,58,80,1.9167,0.8017,1.0766,1.7799,1.9544,0.5606749999999998
Benoit Pouliot 2015,Benoit Pouliot,2015,L,28.006,75,200,79.0,74.0,58.0,80,58,0.8017,1.0766,1.7799,1.9544,2.0394,0.6362500000000002
Benoit Pouliot 2016,Benoit Pouliot,2016,L,29.006,75,200,74.0,58.0,80.0,58,55,1.0766,1.7799,1.9544,2.0394,2.3642,0.6516249999999999
Benoit Pouliot 2017,Benoit Pouliot,2017,L,30.008,75,200,58.0,80.0,58.0,55,67,1.7799,1.9544,2.0394,2.3642,0.8597,-1.174775
Benoit Pouliot 2018,Benoit Pouliot,2018,L,31.007,75,200,80.0,58.0,55.0,67,74,1.9544,2.0394,2.3642,0.8597,0.6252,-1.179225
Jared Boll 2011,Jared Boll,2011,R,24.387,75,206,,75.0,75.0,68,73,,0.1629,0.1227,0.0885,0.0765,-0.04819999999999999
Jared Boll 2012,Jared Boll,2012,R,25.386,75,206,75.0,75.0,68.0,73,54,0.1629,0.1227,0.0885,0.0765,0.0682,-0.04445
Jared Boll 2013,Jared Boll,2013,R,26.388,75,206,75.0,68.0,73.0,54,73,0.1227,0.0885,0.0765,0.0682,0.0519,-0.037075
David Desharnais 2014,David Desharnais,2014,C,27.048,67,180,6.0,43.0,81.0,82,79,1.6361,1.8678,3.2973,2.8681,2.689,0.2716750000000001
David Desharnais 2015,David Desharnais,2015,C,28.047,67,180,43.0,81.0,82.0,79,82,1.8678,3.2973,2.8681,2.689,2.385,-0.2955500000000004
David Desharnais 2016,David Desharnais,2016,C,29.047,67,180,81.0,82.0,79.0,82,65,3.2973,2.8681,2.689,2.385,2.3103,-0.49955000000000016
David Desharnais 2017,David Desharnais,2017,C,30.049,67,180,82.0,79.0,82.0,65,49,2.8681,2.689,2.385,2.3103,0.9963,-1.5668
David Desharnais 2018,David Desharnais,2018,C,31.048,67,180,79.0,82.0,65.0,49,71,2.689,2.385,2.3103,0.9963,1.4326,-0.6625499999999998
Derek Dorsett 2012,Derek Dorsett,2012,R,24.781,72,192,,52.0,51.0,76,77,,0.1429,0.4042,0.1048,0.7933,0.5760000000000001
Derek Dorsett 2013,Derek Dorsett,2013,R,25.783,72,192,52.0,51.0,76.0,77,41,0.1429,0.4042,0.1048,0.7933,0.3451,-0.016199999999999992
Derek Dorsett 2014,Derek Dorsett,2014,R,26.782,72,192,51.0,76.0,77.0,41,51,0.4042,0.1048,0.7933,0.3451,0.1154,-0.29645
Derek Dorsett 2015,Derek Dorsett,2015,R,27.782,72,192,76.0,77.0,41.0,51,79,0.1048,0.7933,0.3451,0.1154,0.3802,0.040549999999999975
Derek Dorsett 2016,Derek Dorsett,2016,R,28.781,72,192,77.0,41.0,51.0,79,71,0.7933,0.3451,0.1154,0.3802,0.1284,-0.2801
Shawn Matthias 2013,Shawn Matthias,2013,L,24.617,76,231,16.0,55.0,51.0,79,82,0.201,0.5621,0.6631,0.5985,0.909,0.402825
Shawn Matthias 2014,Shawn Matthias,2014,L,25.616,76,231,55.0,51.0,79.0,82,77,0.5621,0.6631,0.5985,0.909,0.3506,-0.33257500000000007
Shawn Matthias 2015,Shawn Matthias,2015,L,26.615,76,231,51.0,79.0,82.0,77,78,0.6631,0.5985,0.909,0.3506,0.0814,-0.5489
Shawn Matthias 2016,Shawn Matthias,2016,L,27.615,76,231,79.0,82.0,77.0,78,71,0.5985,0.909,0.3506,0.0814,0.5413,0.056425
Shawn Matthias 2017,Shawn Matthias,2017,L,28.617,76,231,82.0,77.0,78.0,71,45,0.909,0.3506,0.0814,0.5413,0.0726,-0.397975
Nikolay Kulemin 2012,Nikolay Kulemin,2012,L,25.216,73,228,,73.0,78.0,82,70,,1.6831,1.6412,2.673,0.8762,-1.1229
Nikolay Kulemin 2013,Nikolay Kulemin,2013,L,26.218,73,228,73.0,78.0,82.0,70,82,1.6831,1.6412,2.673,0.8762,0.4181,-1.300275
Nikolay Kulemin 2014,Nikolay Kulemin,2014,L,27.218,73,228,78.0,82.0,70.0,82,70,1.6412,2.673,0.8762,0.4181,0.0824,-1.319725
Nikolay Kulemin 2015,Nikolay Kulemin,2015,L,28.217,73,228,82.0,70.0,82.0,70,82,2.673,0.8762,0.4181,0.0824,0.247,-0.7654249999999999
Nikolay Kulemin 2016,Nikolay Kulemin,2016,L,29.216,73,228,70.0,82.0,70.0,82,81,0.8762,0.4181,0.0824,0.247,0.0516,-0.354325
Nikolay Kulemin 2017,Nikolay Kulemin,2017,L,30.218,73,228,82.0,70.0,82.0,81,72,0.4181,0.0824,0.247,0.0516,0.1382,-0.06157500000000002
Patrick Maroon 2017,Patrick Maroon,2017,L,28.442,75,234,22.0,62.0,71.0,72,81,0.5603,1.725,2.1723,1.5252,1.9189,0.4232
Patrick Maroon 2018,Patrick Maroon,2018,L,29.441,75,234,62.0,71.0,72.0,81,74,1.725,2.1723,1.5252,1.9189,2.0315,0.19614999999999982
Jimmy Hayes 2017,Jimmy Hayes,2017,R,26.862,77,215,17.0,55.0,72.0,75,58,0.4083,1.2321,1.9924,1.2953,0.323,-0.909025
Lance Bouma 2017,Lance Bouma,2017,L,26.522,74,208,,78.0,78.0,44,61,,0.2509,0.0575,0.0201,0.0587,-0.0508
Lance Bouma 2018,Lance Bouma,2018,L,27.522,74,208,78.0,78.0,44.0,61,53,0.2509,0.0575,0.0201,0.0587,0.2664,0.16960000000000003
Tommy Wingels 2016,Tommy Wingels,2016,"C, R",27.47,72,200,33.0,71.0,77.0,75,68,0.8308,0.6552,1.2266,1.504,0.7064,-0.3477499999999999
Tommy Wingels 2017,Tommy Wingels,2017,"C, R",28.472,72,200,71.0,77.0,75.0,68,73,0.6552,1.2266,1.504,0.7064,0.0416,-0.98145
Tommy Wingels 2018,Tommy Wingels,2018,"C, R",29.471,72,200,77.0,75.0,68.0,73,75,1.2266,1.504,0.7064,0.0416,0.2838,-0.58585
Peter Holland 2017,Peter Holland,2017,C,25.715,74,193,35.0,43.0,62.0,65,48,0.7397,0.2256,1.1008,2.4769,1.149,0.013249999999999984
Nail Yakupov 2016,Nail Yakupov,2016,R,21.986,71,195,,82.0,63.0,81,60,,2.4913,2.1804,1.8953,1.7819,-0.4071
Nail Yakupov 2017,Nail Yakupov,2017,R,22.988,71,195,82.0,63.0,81.0,60,40,2.4913,2.1804,1.8953,1.7819,0.2812,-1.806025
Nail Yakupov 2018,Nail Yakupov,2018,R,23.987,71,195,63.0,81.0,60.0,40,58,2.1804,1.8953,1.7819,0.2812,1.8727,0.3380000000000001
Josh Jooris 2018,Josh Jooris,2018,R,27.218,73,198,,60.0,59.0,54,40,,0.6769,0.1556,0.0275,0.0879,-0.19876666666666662
Shane Doan 2011,Shane Doan,2011,R,33.975,73,223,,80.0,82.0,82,72,,3.91,3.9039,3.3262,3.7657,0.0523333333333329
Shane Doan 2012,Shane Doan,2012,R,34.974,73,223,80.0,82.0,82.0,72,79,3.91,3.9039,3.3262,3.7657,3.2449,-0.4815499999999999
Shane Doan 2013,Shane Doan,2013,R,35.976,73,223,82.0,82.0,72.0,79,82,3.9039,3.3262,3.7657,3.2449,2.7427,-0.817475
Shane Doan 2014,Shane Doan,2014,R,36.976,73,223,82.0,72.0,79.0,82,69,3.3262,3.7657,3.2449,2.7427,2.8698,-0.40007499999999974
Shane Doan 2015,Shane Doan,2015,R,37.975,73,223,72.0,79.0,82.0,69,79,3.7657,3.2449,2.7427,2.8698,2.634,-0.5217750000000003
Shane Doan 2016,Shane Doan,2016,R,38.974,73,223,79.0,82.0,69.0,79,72,3.2449,2.7427,2.8698,2.634,3.0502,0.17734999999999967
Shane Doan 2017,Shane Doan,2017,R,39.976,73,223,82.0,69.0,79.0,72,74,2.7427,2.8698,2.634,3.0502,1.559,-1.265175
Jarome Iginla 2011,Jarome Iginla,2011,R,33.252,73,210,,82.0,82.0,82,82,,4.3404,4.8959,3.5248,4.0222,-0.23150000000000048
Jarome Iginla 2012,Jarome Iginla,2012,R,34.251,73,210,82.0,82.0,82.0,82,82,4.3404,4.8959,3.5248,4.0222,3.3136,-0.882225
Jarome Iginla 2013,Jarome Iginla,2013,R,35.254,73,210,82.0,82.0,82.0,82,75,4.8959,3.5248,4.0222,3.3136,3.4322,-0.5069249999999998
Jarome Iginla 2014,Jarome Iginla,2014,R,36.253,73,210,82.0,82.0,82.0,75,78,3.5248,4.0222,3.3136,3.4322,2.494,-1.0791999999999997
Jarome Iginla 2015,Jarome Iginla,2015,R,37.252,73,210,82.0,82.0,75.0,78,82,4.0222,3.3136,3.4322,2.494,2.7825,-0.5329999999999999
Jarome Iginla 2016,Jarome Iginla,2016,R,38.252,73,210,82.0,75.0,78.0,82,82,3.3136,3.4322,2.494,2.7825,2.9297,-0.07587500000000036
Jarome Iginla 2017,Jarome Iginla,2017,R,39.254,73,210,75.0,78.0,82.0,82,80,3.4322,2.494,2.7825,2.9297,2.2894,-0.6202000000000001
Shawn Thornton 2011,Shawn Thornton,2011,L,33.192,74,217,,58.0,79.0,74,79,,0.0681,0.0749,0.0565,0.1403,0.0738
Shawn Thornton 2012,Shawn Thornton,2012,L,34.191,74,217,58.0,79.0,74.0,79,81,0.0681,0.0749,0.0565,0.1403,0.0597,-0.025249999999999995
Shawn Thornton 2013,Shawn Thornton,2013,L,35.193,74,217,79.0,74.0,79.0,81,76,0.0749,0.0565,0.1403,0.0597,0.0104,-0.07245000000000001
Shawn Thornton 2014,Shawn Thornton,2014,L,36.193,74,217,74.0,79.0,81.0,76,64,0.0565,0.1403,0.0597,0.0104,0.068,0.0012749999999999984
Shawn Thornton 2015,Shawn Thornton,2015,L,37.192,74,217,79.0,81.0,76.0,64,46,0.1403,0.0597,0.0104,0.068,0.0692,-0.00040000000000001146
Shawn Thornton 2016,Shawn Thornton,2016,L,38.191,74,217,81.0,76.0,64.0,46,50,0.0597,0.0104,0.068,0.0692,0.122,0.07017499999999999
Shawn Thornton 2017,Shawn Thornton,2017,L,39.193,74,217,76.0,64.0,46.0,50,50,0.0104,0.068,0.0692,0.122,0.1533,0.08589999999999999
Marian Hossa 2011,Marian Hossa,2011,R,31.719,73,207,,72.0,74.0,57,65,,4.4981,3.0608,2.7076,2.6933,-0.7288666666666668
Marian Hossa 2012,Marian Hossa,2012,R,32.718,73,207,72.0,74.0,57.0,65,81,4.4981,3.0608,2.7076,2.6933,3.1728,-0.06714999999999982
Marian Hossa 2013,Marian Hossa,2013,R,33.72,73,207,74.0,57.0,65.0,81,68,3.0608,2.7076,2.6933,3.1728,2.635,-0.273625
Marian Hossa 2014,Marian Hossa,2014,R,34.72,73,207,57.0,65.0,81.0,68,72,2.7076,2.6933,3.1728,2.635,2.2125,-0.5896750000000002
Marian Hossa 2015,Marian Hossa,2015,R,35.719,73,207,65.0,81.0,68.0,72,82,2.6933,3.1728,2.635,2.2125,2.4701,-0.20829999999999993
Marian Hossa 2016,Marian Hossa,2016,R,36.718,73,207,81.0,68.0,72.0,82,64,3.1728,2.635,2.2125,2.4701,1.9578,-0.6647999999999998
Marian Hossa 2017,Marian Hossa,2017,R,37.72,73,207,68.0,72.0,82.0,64,73,2.635,2.2125,2.4701,1.9578,1.7589,-0.55995
Mike Ribeiro 2011,Mike Ribeiro,2011,C,30.64,72,179,,76.0,82.0,66,82,,4.264,4.4915,3.5705,3.8551,-0.25356666666666694
Mike Ribeiro 2012,Mike Ribeiro,2012,C,31.639,72,179,76.0,82.0,66.0,82,74,4.264,4.4915,3.5705,3.8551,2.8617,-1.1835750000000003
Mike Ribeiro 2013,Mike Ribeiro,2013,C,32.642,72,179,82.0,66.0,82.0,74,82,4.4915,3.5705,3.8551,2.8617,3.4385,-0.2562000000000002
Mike Ribeiro 2014,Mike Ribeiro,2014,C,33.641,72,179,66.0,82.0,74.0,82,80,3.5705,3.8551,2.8617,3.4385,3.2948,-0.13664999999999994
Mike Ribeiro 2015,Mike Ribeiro,2015,C,34.64,72,179,82.0,74.0,82.0,80,82,3.8551,2.8617,3.4385,3.2948,2.9098,-0.4527249999999996
Mike Ribeiro 2016,Mike Ribeiro,2016,C,35.64,72,179,74.0,82.0,80.0,82,81,2.8617,3.4385,3.2948,2.9098,2.758,-0.36819999999999986
Mike Ribeiro 2017,Mike Ribeiro,2017,C,36.642,72,179,82.0,80.0,82.0,81,46,3.4385,3.2948,2.9098,2.758,2.6109,-0.4893749999999999
Chris Neil 2011,Chris Neil,2011,R,31.289,73,209,,68.0,60.0,68,80,,1.4306,0.9681,0.6632,0.4977,-0.5229333333333333
Chris Neil 2012,Chris Neil,2012,R,32.288,73,209,68.0,60.0,68.0,80,72,1.4306,0.9681,0.6632,0.4977,1.7162,0.8262999999999999
Chris Neil 2013,Chris Neil,2013,R,33.29,73,209,60.0,68.0,80.0,72,82,0.9681,0.6632,0.4977,1.7162,1.4396,0.47830000000000006
Chris Neil 2014,Chris Neil,2014,R,34.29,73,209,68.0,80.0,72.0,82,76,0.6632,0.4977,1.7162,1.4396,0.6143,-0.46487500000000004
Steve Ott 2011,Steve Ott,2011,C,28.118,72,193,,73.0,64.0,73,82,,0.2454,2.7797,1.9941,2.2709,0.5978333333333334
Steve Ott 2012,Steve Ott,2012,C,29.118,72,193,73.0,64.0,73.0,82,74,0.2454,2.7797,1.9941,2.2709,2.0198,0.1972750000000001
Steve Ott 2013,Steve Ott,2013,C,30.12,72,193,64.0,73.0,82.0,74,82,2.7797,1.9941,2.2709,2.0198,2.6826,0.4164749999999997
Steve Ott 2014,Steve Ott,2014,C,31.119,72,193,73.0,82.0,74.0,82,82,1.9941,2.2709,2.0198,2.6826,1.7886,-0.45324999999999993
Steve Ott 2015,Steve Ott,2015,C,32.119,72,193,82.0,74.0,82.0,82,78,2.2709,2.0198,2.6826,1.7886,0.191,-1.9994750000000001
Jay McClement 2011,Jay McClement,2011,C,27.585,73,205,,81.0,82.0,82,80,,0.1654,0.1852,0.1146,0.1156,-0.039466666666666664
Jay McClement 2012,Jay McClement,2012,C,28.584,73,205,81.0,82.0,82.0,80,80,0.1654,0.1852,0.1146,0.1156,0.054,-0.0912
Jay McClement 2013,Jay McClement,2013,C,29.586,73,205,82.0,82.0,80.0,80,82,0.1852,0.1146,0.1156,0.054,0.0667,-0.05065
Jay McClement 2014,Jay McClement,2014,C,30.585,73,205,82.0,80.0,80.0,82,81,0.1146,0.1156,0.054,0.0667,0.0319,-0.055825
Jay McClement 2015,Jay McClement,2015,C,31.585,73,205,80.0,80.0,82.0,81,82,0.1156,0.054,0.0667,0.0319,0.1752,0.10815
Jay McClement 2016,Jay McClement,2016,C,32.584,73,205,80.0,82.0,81.0,82,77,0.054,0.0667,0.0319,0.1752,0.1056,0.023650000000000004
Jay McClement 2017,Jay McClement,2017,C,33.586,73,205,82.0,81.0,82.0,77,65,0.0667,0.0319,0.1752,0.1056,0.1121,0.017250000000000015
Jordin Tootoo 2011,Jordin Tootoo,2011,R,27.661,69,195,,63.0,72.0,51,54,,0.1183,0.6662,0.0974,0.2151,-0.07886666666666664
Jordin Tootoo 2012,Jordin Tootoo,2012,R,28.661,69,195,63.0,72.0,51.0,54,77,0.1183,0.6662,0.0974,0.2151,0.2134,-0.06084999999999999
Jordin Tootoo 2013,Jordin Tootoo,2013,R,29.663,69,195,72.0,51.0,54.0,77,71,0.6662,0.0974,0.2151,0.2134,0.0988,-0.19922499999999999
PA Parenteau 2014,PA Parenteau,2014,R,30.525,72,200,22.0,81.0,80.0,82,55,1.678,3.5076,2.9562,2.8823,2.5542,-0.20182500000000037
PA Parenteau 2015,PA Parenteau,2015,R,31.524,72,200,81.0,80.0,82.0,55,56,3.5076,2.9562,2.8823,2.5542,2.2259,-0.7491749999999997
PA Parenteau 2016,PA Parenteau,2016,R,32.524,72,200,80.0,82.0,55.0,56,77,2.9562,2.8823,2.5542,2.2259,2.7866,0.1319499999999998
PA Parenteau 2017,PA Parenteau,2017,R,33.526,72,200,82.0,55.0,56.0,77,67,2.8823,2.5542,2.2259,2.7866,2.2154,-0.39685000000000015
Vernon Fiddler 2011,Vernon Fiddler,2011,"C, L",30.396,71,205,,79.0,78.0,76,71,,0.6108,0.4184,0.3364,0.1606,-0.2946
Vernon Fiddler 2012,Vernon Fiddler,2012,"C, L",31.396,71,205,79.0,78.0,76.0,71,82,0.6108,0.4184,0.3364,0.1606,0.1283,-0.25325
Vernon Fiddler 2013,Vernon Fiddler,2013,"C, L",32.398,71,205,78.0,76.0,71.0,82,78,0.4184,0.3364,0.1606,0.1283,0.4417,0.18077500000000002
Vernon Fiddler 2014,Vernon Fiddler,2014,"C, L",33.397,71,205,76.0,71.0,82.0,78,76,0.3364,0.1606,0.1283,0.4417,0.2518,-0.014949999999999963
Vernon Fiddler 2015,Vernon Fiddler,2015,"C, L",34.397,71,205,71.0,82.0,78.0,76,80,0.1606,0.1283,0.4417,0.2518,0.4942,0.2486
Vernon Fiddler 2016,Vernon Fiddler,2016,"C, L",35.396,71,205,82.0,78.0,76.0,80,82,0.1283,0.4417,0.2518,0.4942,0.2941,-0.03490000000000004
Vernon Fiddler 2017,Vernon Fiddler,2017,"C, L",36.398,71,205,78.0,76.0,80.0,82,59,0.4417,0.2518,0.4942,0.2941,0.0734,-0.29705
Boyd Gordon 2014,Boyd Gordon,2014,C,29.953,72,200,36.0,60.0,75.0,82,74,0.1213,0.0903,0.1531,0.1524,0.5162,0.38692499999999996
Boyd Gordon 2015,Boyd Gordon,2015,C,30.952,72,200,60.0,75.0,82.0,74,68,0.0903,0.1531,0.1524,0.5162,0.5083,0.2803
Boyd Gordon 2016,Boyd Gordon,2016,C,31.952,72,200,75.0,82.0,74.0,68,65,0.1531,0.1524,0.5162,0.5083,0.0408,-0.2917
Jiri Hudler 2014,Jiri Hudler,2014,R,29.742,70,190,,73.0,81.0,71,75,,2.2534,2.2381,2.6151,3.1253,0.7564333333333333
Jiri Hudler 2015,Jiri Hudler,2015,R,30.741,70,190,73.0,81.0,71.0,75,78,2.2534,2.2381,2.6151,3.1253,2.9833,0.42532499999999995
Jiri Hudler 2016,Jiri Hudler,2016,R,31.741,70,190,81.0,71.0,75.0,78,72,2.2381,2.6151,3.1253,2.9833,2.5731,-0.1673499999999999
Milan Michalek 2011,Milan Michalek,2011,L,25.816,74,225,,79.0,77.0,66,66,,3.3593,2.6706,2.7048,2.4028,-0.5087666666666668
Milan Michalek 2012,Milan Michalek,2012,L,26.815,74,225,79.0,77.0,66.0,66,77,3.3593,2.6706,2.7048,2.4028,2.9069,0.122525
Clarke MacArthur 2012,Clarke MacArthur,2012,L,26.487,72,192,37.0,71.0,81.0,82,73,1.4441,1.769,2.1469,2.9272,2.003,-0.06879999999999997
Clarke MacArthur 2013,Clarke MacArthur,2013,L,27.489,72,192,71.0,81.0,82.0,73,68,1.769,2.1469,2.9272,2.003,1.6642,-0.5473250000000001
Clarke MacArthur 2014,Clarke MacArthur,2014,L,28.488,72,192,81.0,82.0,73.0,68,79,2.1469,2.9272,2.003,1.6642,2.5797,0.3943749999999997
Clarke MacArthur 2015,Clarke MacArthur,2015,L,29.487,72,192,82.0,73.0,68.0,79,62,2.9272,2.003,1.6642,2.5797,2.9702,0.6766750000000004
John Mitchell 2015,John Mitchell,2015,C,29.69,73,204,23.0,63.0,80.0,75,68,0.3703,0.6616,1.8294,1.0553,0.986,0.006850000000000023
John Mitchell 2016,John Mitchell,2016,C,30.689,73,204,63.0,80.0,75.0,68,71,0.6616,1.8294,1.0553,0.986,0.616,-0.5170749999999998
John Mitchell 2017,John Mitchell,2017,C,31.691,73,204,80.0,75.0,68.0,71,65,1.8294,1.0553,0.986,0.616,0.2164,-0.9052749999999999
Drew Miller 2013,Drew Miller,2013,L,28.622,74,183,27.0,80.0,67.0,80,75,0.0463,0.3412,0.0826,0.0938,0.1758,0.03482500000000002
Drew Miller 2014,Drew Miller,2014,L,29.622,74,183,80.0,67.0,80.0,75,82,0.3412,0.0826,0.0938,0.1758,0.0911,-0.08225
Drew Miller 2015,Drew Miller,2015,L,30.621,74,183,67.0,80.0,75.0,82,82,0.0826,0.0938,0.1758,0.0911,0.1067,-0.004125000000000004
Lauri Korpikoski 2012,Lauri Korpikoski,2012,L,25.178,73,193,,68.0,71.0,79,82,,0.2355,0.2061,0.6842,0.7445,0.36923333333333336
Lauri Korpikoski 2013,Lauri Korpikoski,2013,L,26.18,73,193,68.0,71.0,79.0,82,61,0.2355,0.2061,0.6842,0.7445,1.3995,0.9319249999999999
Lauri Korpikoski 2014,Lauri Korpikoski,2014,L,27.179,73,193,71.0,79.0,82.0,61,64,0.2061,0.6842,0.7445,1.3995,0.8073,0.04872500000000002
Lauri Korpikoski 2015,Lauri Korpikoski,2015,L,28.179,73,193,79.0,82.0,61.0,64,69,0.6842,0.7445,1.3995,0.8073,0.9469,0.038024999999999975
Lauri Korpikoski 2016,Lauri Korpikoski,2016,L,29.178,73,193,82.0,61.0,64.0,69,71,0.7445,1.3995,0.8073,0.9469,0.8066,-0.16795000000000004
Lauri Korpikoski 2017,Lauri Korpikoski,2017,L,30.18,73,193,61.0,64.0,69.0,71,69,1.3995,0.8073,0.9469,0.8066,0.2797,-0.710375
Bryan Bickell 2014,Bryan Bickell,2014,L,27.565,76,223,16.0,78.0,71.0,82,59,0.1125,0.9284,0.4925,0.2903,0.4935,0.03757499999999997
Bryan Bickell 2015,Bryan Bickell,2015,L,28.565,76,223,78.0,71.0,82.0,59,80,0.9284,0.4925,0.2903,0.4935,0.7263,0.17512499999999998
Rene Bourque 2011,Rene Bourque,2011,R,28.808,74,217,,62.0,58.0,73,80,,1.0871,1.027,2.4057,3.0075,1.5009
Rene Bourque 2012,Rene Bourque,2012,R,29.808,74,217,62.0,58.0,73.0,80,76,1.0871,1.027,2.4057,3.0075,2.4232,0.5413750000000002
