,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 PP ATOI,Y2 PP ATOI,Y3 PP ATOI,Y4 PP ATOI,Y5 PP ATOI,Y5 dPP ATOI
Andre Burakovsky 2019,Andre Burakovsky,2019,L,23.642,75,209,53.0,79.0,64.0,56,76,1.1626,0.8011,1.4589,1.1982,0.2425,-0.9127000000000001
Andre Burakovsky 2020,Andre Burakovsky,2020,L,24.641,75,209,79.0,64.0,56.0,76,68,0.8011,1.4589,1.1982,0.2425,2.3563,1.4311250000000002
Andre Burakovsky 2021,Andre Burakovsky,2021,L,25.643,75,209,64.0,56.0,76.0,68,77,1.4589,1.1982,0.2425,2.3563,2.1755,0.8615249999999999
Andre Burakovsky 2022,Andre Burakovsky,2022,L,26.643,75,209,56.0,76.0,68.0,77,80,1.1982,0.2425,2.3563,2.1755,2.006,0.5128749999999997
Andre Burakovsky 2023,Andre Burakovsky,2023,L,27.642,75,209,76.0,68.0,77.0,80,49,0.2425,2.3563,2.1755,2.006,2.5959,0.900825
Jason Dickinson 2019,Jason Dickinson,2019,C,23.245,74,200,,1.0,10.0,27,67,,,0.005,0.0481,0.102,0.07544999999999999
Jason Dickinson 2020,Jason Dickinson,2020,C,24.244,74,200,1.0,10.0,27.0,67,76,,0.005,0.0481,0.102,0.1031,0.0514
Jason Dickinson 2021,Jason Dickinson,2021,C,25.246,74,200,10.0,27.0,67.0,76,74,0.005,0.0481,0.102,0.1031,0.1729,0.10835
Jason Dickinson 2022,Jason Dickinson,2022,C,26.246,74,200,27.0,67.0,76.0,74,62,0.0481,0.102,0.1031,0.1729,0.1228,0.01627500000000001
Jason Dickinson 2023,Jason Dickinson,2023,C,27.245,74,200,67.0,76.0,74.0,62,78,0.102,0.1031,0.1729,0.1228,0.6682,0.543
Ryan Hartman 2018,Ryan Hartman,2018,R,23.031,72,197,,5.0,3.0,76,78,,0.0367,,0.5322,0.6628,0.37834999999999996
Ryan Hartman 2019,Ryan Hartman,2019,R,24.031,72,197,5.0,3.0,76.0,78,83,0.0367,,0.5322,0.6628,0.2655,-0.14506666666666662
Ryan Hartman 2020,Ryan Hartman,2020,R,25.03,72,197,3.0,76.0,78.0,83,81,,0.5322,0.6628,0.2655,0.087,-0.3998333333333334
Ryan Hartman 2021,Ryan Hartman,2021,R,26.032,72,197,76.0,78.0,83.0,81,74,0.5322,0.6628,0.2655,0.087,1.1605,0.7736250000000001
Ryan Hartman 2022,Ryan Hartman,2022,R,27.032,72,197,78.0,83.0,81.0,74,82,0.6628,0.2655,0.087,1.1605,2.3402,1.7962499999999997
Ryan Hartman 2023,Ryan Hartman,2023,R,28.031,72,197,83.0,81.0,74.0,82,59,0.2655,0.087,1.1605,2.3402,1.3119,0.34860000000000013
Adam Erne 2019,Adam Erne,2019,L,23.45,73,212,,,26.0,23,65,,,1.0032,0.0203,0.4982,-0.013550000000000062
Adam Erne 2020,Adam Erne,2020,L,24.45,73,212,,26.0,23.0,65,66,,1.0032,0.0203,0.4982,0.8857,0.37846666666666673
Adam Erne 2021,Adam Erne,2021,L,25.452,73,212,26.0,23.0,65.0,66,65,1.0032,0.0203,0.4982,0.8857,1.5437,0.9418500000000001
Adam Erne 2022,Adam Erne,2022,L,26.451,73,212,23.0,65.0,66.0,65,79,0.0203,0.4982,0.8857,1.5437,0.9276,0.19062499999999993
Adam Erne 2023,Adam Erne,2023,L,27.45,73,212,65.0,66.0,65.0,79,61,0.4982,0.8857,1.5437,0.9276,0.0268,-0.9369999999999999
J.T. Compher 2018,J.T. Compher,2018,L,22.484,72,190,,,,21,69,,,,1.8571,2.1874,0.3302999999999998
J.T. Compher 2019,J.T. Compher,2019,L,23.483,72,190,,,21.0,69,66,,,1.8571,2.1874,3.1187,1.0964500000000004
J.T. Compher 2020,J.T. Compher,2020,L,24.483,72,190,,21.0,69.0,66,79,,1.8571,2.1874,3.1187,2.0682,-0.3195333333333332
J.T. Compher 2021,J.T. Compher,2021,L,25.485,72,190,21.0,69.0,66.0,79,70,1.8571,2.1874,3.1187,2.0682,1.3365,-0.9713500000000002
J.T. Compher 2022,J.T. Compher,2022,L,26.484,72,190,69.0,66.0,79.0,70,70,2.1874,3.1187,2.0682,1.3365,1.8017,-0.37599999999999967
J.T. Compher 2023,J.T. Compher,2023,L,27.483,72,190,66.0,79.0,70.0,70,82,3.1187,2.0682,1.3365,1.8017,2.7846,0.703325
Nic Petan 2017,Nic Petan,2017,C,21.531,69,175,,,,26,54,,,,1.8122,2.1284,0.31620000000000004
Artturi Lehkonen 2018,Artturi Lehkonen,2018,L,22.246,71,179,,,,73,66,,,,0.9123,1.9361,1.0238
Artturi Lehkonen 2019,Artturi Lehkonen,2019,L,23.245,71,179,,,73.0,66,82,,,0.9123,1.9361,0.5492,-0.8749999999999999
Artturi Lehkonen 2020,Artturi Lehkonen,2020,L,24.244,71,179,,73.0,66.0,82,82,,0.9123,1.9361,0.5492,0.1864,-0.9461333333333334
Artturi Lehkonen 2021,Artturi Lehkonen,2021,L,25.246,71,179,73.0,66.0,82.0,82,68,0.9123,1.9361,0.5492,0.1864,0.1362,-0.7598
Artturi Lehkonen 2022,Artturi Lehkonen,2022,L,26.246,71,179,66.0,82.0,82.0,68,74,1.9361,0.5492,0.1864,0.1362,1.0259,0.323925
Artturi Lehkonen 2023,Artturi Lehkonen,2023,L,27.245,71,179,82.0,82.0,68.0,74,64,0.5492,0.1864,0.1362,1.0259,3.531,3.056575
William Carrier 2019,William Carrier,2019,L,23.782,74,218,,,41.0,37,54,,,0.0045,0.1194,0.0633,0.00134999999999999
William Carrier 2020,William Carrier,2020,L,24.781,74,218,,41.0,37.0,54,83,,0.0045,0.1194,0.0633,0.0641,0.001700000000000007
William Carrier 2021,William Carrier,2021,L,25.783,74,218,41.0,37.0,54.0,83,76,0.0045,0.1194,0.0633,0.0641,0.0484,-0.014425000000000007
William Carrier 2022,William Carrier,2022,L,26.782,74,218,37.0,54.0,83.0,76,63,0.1194,0.0633,0.0641,0.0484,0.0627,-0.011099999999999999
William Carrier 2023,William Carrier,2023,L,27.782,74,218,54.0,83.0,76.0,63,56,0.0633,0.0641,0.0484,0.0627,0.478,0.418375
Tyler Bertuzzi 2019,Tyler Bertuzzi,2019,L,23.601,73,186,,,7.0,48,73,,,0.0524,1.4257,1.7192,0.9801500000000001
Tyler Bertuzzi 2020,Tyler Bertuzzi,2020,L,24.6,73,186,,7.0,48.0,73,83,,0.0524,1.4257,1.7192,3.1854,2.1196333333333333
Tyler Bertuzzi 2023,Tyler Bertuzzi,2023,L,27.601,73,186,73.0,83.0,13.0,68,50,1.7192,3.1854,3.5352,2.9471,2.8367,-0.010025000000000173
Zach Sanford 2020,Zach Sanford,2020,L,24.893,76,206,,39.0,,60,68,,0.5222,,0.1853,0.7103,0.35655000000000003
Zach Sanford 2021,Zach Sanford,2021,L,25.895,76,206,39.0,,60.0,68,76,0.5222,,0.1853,0.7103,0.9131,0.4405
Zach Sanford 2022,Zach Sanford,2022,L,26.895,76,206,,60.0,68.0,76,80,,0.1853,0.7103,0.9131,1.2887,0.6858
Nathan MacKinnon 2015,Nathan MacKinnon,2015,C,19.083,72,200,,,,82,64,,,,2.3372,2.4732,0.13599999999999968
Nathan MacKinnon 2016,Nathan MacKinnon,2016,C,20.083,72,200,,,82.0,64,72,,,2.3372,2.4732,2.9213,0.5161000000000002
Nathan MacKinnon 2017,Nathan MacKinnon,2017,C,21.085,72,200,,82.0,64.0,72,82,,2.3372,2.4732,2.9213,2.7898,0.21256666666666657
Nathan MacKinnon 2018,Nathan MacKinnon,2018,C,22.084,72,200,82.0,64.0,72.0,82,74,2.3372,2.4732,2.9213,2.7898,3.5993,0.968925
Nathan MacKinnon 2019,Nathan MacKinnon,2019,C,23.083,72,200,64.0,72.0,82.0,74,82,2.4732,2.9213,2.7898,3.5993,4.0742,1.1283000000000003
Nathan MacKinnon 2020,Nathan MacKinnon,2020,C,24.083,72,200,72.0,82.0,74.0,82,81,2.9213,2.7898,3.5993,4.0742,4.1118,0.7656499999999995
Nathan MacKinnon 2021,Nathan MacKinnon,2021,C,25.085,72,200,82.0,74.0,82.0,81,70,2.7898,3.5993,4.0742,4.1118,4.0722,0.42842499999999983
Nathan MacKinnon 2022,Nathan MacKinnon,2022,C,26.084,72,200,74.0,82.0,81.0,70,65,3.5993,4.0742,4.1118,4.0722,3.6569,-0.30747500000000016
Nathan MacKinnon 2023,Nathan MacKinnon,2023,C,27.084,72,200,82.0,81.0,70.0,65,71,4.0742,4.1118,4.0722,3.6569,4.0913,0.11252500000000065
Aleksander Barkov 2015,Aleksander Barkov,2015,C,19.081,75,215,,,,54,71,,,,2.6688,2.2559,-0.41290000000000004
Aleksander Barkov 2016,Aleksander Barkov,2016,C,20.08,75,215,,,54.0,71,66,,,2.6688,2.2559,2.8417,0.3793500000000001
Aleksander Barkov 2017,Aleksander Barkov,2017,C,21.082,75,215,,54.0,71.0,66,61,,2.6688,2.2559,2.8417,2.9104,0.3216000000000001
Aleksander Barkov 2018,Aleksander Barkov,2018,C,22.081,75,215,54.0,71.0,66.0,61,79,2.6688,2.2559,2.8417,2.9104,3.3869,0.7176999999999998
Aleksander Barkov 2019,Aleksander Barkov,2019,C,23.081,75,215,71.0,66.0,61.0,79,82,2.2559,2.8417,2.9104,3.3869,3.5057,0.6569750000000001
Aleksander Barkov 2020,Aleksander Barkov,2020,C,24.08,75,215,66.0,61.0,79.0,82,77,2.8417,2.9104,3.3869,3.5057,3.4141,0.25292499999999984
Aleksander Barkov 2021,Aleksander Barkov,2021,C,25.082,75,215,61.0,79.0,82.0,77,73,2.9104,3.3869,3.5057,3.4141,3.992,0.6877249999999999
Aleksander Barkov 2022,Aleksander Barkov,2022,C,26.081,75,215,79.0,82.0,77.0,73,67,3.3869,3.5057,3.4141,3.992,3.4896,-0.08507500000000023
Aleksander Barkov 2023,Aleksander Barkov,2023,C,27.081,75,215,82.0,77.0,73.0,67,68,3.5057,3.4141,3.992,3.4896,4.1017,0.5013500000000004
Jonathan Drouin 2017,Jonathan Drouin,2017,L,21.515,71,198,,,70.0,21,73,,,1.9307,2.0151,3.0849,1.112
Jonathan Drouin 2018,Jonathan Drouin,2018,L,22.514,71,198,,70.0,21.0,73,77,,1.9307,2.0151,3.0849,3.2749,0.9313333333333333
Jonathan Drouin 2019,Jonathan Drouin,2019,L,23.513,71,198,70.0,21.0,73.0,77,81,1.9307,2.0151,3.0849,3.2749,2.8607,0.2843
Jonathan Drouin 2021,Jonathan Drouin,2021,L,25.515,71,198,73.0,77.0,81.0,31,64,3.0849,3.2749,2.8607,2.4037,2.2807,-0.6253500000000001
Jonathan Drouin 2023,Jonathan Drouin,2023,L,27.513,71,198,81.0,31.0,64.0,34,58,2.8607,2.4037,2.2807,2.3407,2.025,-0.44645
Elias Lindholm 2015,Elias Lindholm,2015,C,19.831,73,202,,,,58,81,,,,2.4997,2.5154,0.01570000000000027
Elias Lindholm 2016,Elias Lindholm,2016,C,20.83,73,202,,,58.0,81,82,,,2.4997,2.5154,2.6035,0.09594999999999976
Elias Lindholm 2017,Elias Lindholm,2017,C,21.832,73,202,,58.0,81.0,82,72,,2.4997,2.5154,2.6035,2.2053,-0.3342333333333336
Elias Lindholm 2018,Elias Lindholm,2018,C,22.832,73,202,58.0,81.0,82.0,72,81,2.4997,2.5154,2.6035,2.2053,2.6103,0.15432500000000005
Elias Lindholm 2019,Elias Lindholm,2019,C,23.831,73,202,81.0,82.0,72.0,81,81,2.5154,2.6035,2.2053,2.6103,3.2078,0.7241750000000002
Elias Lindholm 2020,Elias Lindholm,2020,C,24.83,73,202,82.0,72.0,81.0,81,82,2.6035,2.2053,2.6103,3.2078,2.8248,0.16807500000000042
Elias Lindholm 2021,Elias Lindholm,2021,C,25.832,73,202,72.0,81.0,81.0,82,82,2.2053,2.6103,3.2078,2.8248,3.1735,0.46145000000000014
Elias Lindholm 2022,Elias Lindholm,2022,C,26.832,73,202,81.0,81.0,82.0,82,82,2.6103,3.2078,2.8248,3.1735,2.8965,-0.05760000000000032
Elias Lindholm 2023,Elias Lindholm,2023,C,27.831,73,202,81.0,82.0,82.0,82,80,3.2078,2.8248,3.1735,2.8965,2.889,-0.13665000000000038
Sean Monahan 2015,Sean Monahan,2015,C,19.97,74,196,,,,75,81,,,,2.1071,2.8356,0.7284999999999999
Sean Monahan 2016,Sean Monahan,2016,C,20.97,74,196,,,75.0,81,81,,,2.1071,2.8356,3.25,0.7786499999999998
Sean Monahan 2017,Sean Monahan,2017,C,21.972,74,196,,75.0,81.0,81,82,,2.1071,2.8356,3.25,3.0148,0.28390000000000004
Sean Monahan 2018,Sean Monahan,2018,C,22.971,74,196,75.0,81.0,81.0,82,74,2.1071,2.8356,3.25,3.0148,3.6284,0.8265250000000002
Sean Monahan 2019,Sean Monahan,2019,C,23.971,74,196,81.0,81.0,82.0,74,78,2.8356,3.25,3.0148,3.6284,3.3105,0.1283000000000003
Sean Monahan 2020,Sean Monahan,2020,C,24.97,74,196,81.0,82.0,74.0,78,82,3.25,3.0148,3.6284,3.3105,2.8674,-0.4335250000000004
Sean Monahan 2021,Sean Monahan,2021,C,25.972,74,196,82.0,74.0,78.0,82,73,3.0148,3.6284,3.3105,2.8674,3.1733,-0.03197500000000053
Sean Monahan 2022,Sean Monahan,2022,C,26.971,74,196,74.0,78.0,82.0,73,65,3.6284,3.3105,2.8674,3.1733,2.2595,-0.9853999999999998
Bo Horvat 2016,Bo Horvat,2016,C,20.491,72,215,,,,68,82,,,,0.2696,1.7929,1.5232999999999999
Bo Horvat 2017,Bo Horvat,2017,C,21.493,72,215,,,68.0,82,81,,,0.2696,1.7929,1.9305,0.8992500000000001
Bo Horvat 2018,Bo Horvat,2018,C,22.492,72,215,,68.0,82.0,81,64,,0.2696,1.7929,1.9305,2.7297,1.3986999999999998
Bo Horvat 2019,Bo Horvat,2019,C,23.491,72,215,68.0,82.0,81.0,64,82,0.2696,1.7929,1.9305,2.7297,3.463,1.7823250000000002
Bo Horvat 2020,Bo Horvat,2020,C,24.491,72,215,82.0,81.0,64.0,82,81,1.7929,1.9305,2.7297,3.463,3.6749,1.195875
Bo Horvat 2021,Bo Horvat,2021,C,25.493,72,215,81.0,64.0,82.0,81,82,1.9305,2.7297,3.463,3.6749,3.4155,0.46597500000000025
Bo Horvat 2022,Bo Horvat,2022,C,26.492,72,215,64.0,82.0,81.0,82,70,2.7297,3.463,3.6749,3.4155,3.2343,-0.08647500000000008
Bo Horvat 2023,Bo Horvat,2023,C,27.492,72,215,82.0,81.0,82.0,70,79,3.463,3.6749,3.4155,3.2343,3.5137,0.0667749999999998
Valeri Nichushkin 2020,Valeri Nichushkin,2020,R,24.578,76,210,79.0,,,57,76,0.9734,,,0.3392,1.5323,0.876
Valeri Nichushkin 2021,Valeri Nichushkin,2021,R,25.58,76,210,,,57.0,76,80,,,0.3392,1.5323,0.8803,-0.05545
Valeri Nichushkin 2022,Valeri Nichushkin,2022,R,26.58,76,210,,57.0,76.0,80,62,,0.3392,1.5323,0.8803,2.3169,1.3996333333333333
Valeri Nichushkin 2023,Valeri Nichushkin,2023,R,27.579,76,210,57.0,76.0,80.0,62,53,0.3392,1.5323,0.8803,2.3169,3.5648,2.297625
Max Domi 2017,Max Domi,2017,C,21.586,70,194,,,,81,59,,,,3.0082,2.563,-0.4451999999999998
Max Domi 2018,Max Domi,2018,C,22.585,70,194,,,81.0,59,82,,,3.0082,2.563,2.6081,-0.1775000000000002
Max Domi 2019,Max Domi,2019,C,23.584,70,194,,81.0,59.0,82,82,,3.0082,2.563,2.6081,2.5728,-0.1536333333333335
Max Domi 2020,Max Domi,2020,C,24.584,70,194,81.0,59.0,82.0,82,83,3.0082,2.563,2.6081,2.5728,2.3113,-0.376725
Max Domi 2021,Max Domi,2021,C,25.586,70,194,59.0,82.0,82.0,83,79,2.563,2.6081,2.5728,2.3113,1.575,-0.9387999999999999
Max Domi 2022,Max Domi,2022,C,26.585,70,194,82.0,82.0,83.0,79,72,2.6081,2.5728,2.3113,1.575,1.2155,-1.0513
Max Domi 2023,Max Domi,2023,C,27.585,70,194,82.0,83.0,79.0,72,80,2.5728,2.3113,1.575,1.2155,2.9648,1.04615
Alex Wennberg 2022,Alex Wennberg,2022,C,27.026,74,190,,,,82,80,,,,1.9271,2.0715,0.14439999999999986
Alex Wennberg 2023,Alex Wennberg,2023,C,28.025,74,190,,,82.0,80,82,,,1.9271,2.0715,2.2888,0.2895000000000003
Curtis Lazar 2016,Curtis Lazar,2016,C,20.66,72,203,,,,67,76,,,,0.1346,0.8564,0.7218
Curtis Lazar 2018,Curtis Lazar,2018,C,22.662,72,203,,67.0,76.0,37,65,,0.1346,0.8564,0.0865,0.0795,-0.2796666666666667
Curtis Lazar 2021,Curtis Lazar,2021,C,25.663,72,203,37.0,65.0,1.0,44,73,0.0865,0.0795,,0.0232,0.096,0.03293333333333334
Curtis Lazar 2022,Curtis Lazar,2022,C,26.662,72,203,65.0,1.0,44.0,73,70,0.0795,,0.0232,0.096,0.0138,-0.05243333333333334
Curtis Lazar 2023,Curtis Lazar,2023,C,27.661,72,203,1.0,44.0,73.0,70,49,,0.0232,0.096,0.0138,0.0527,0.008366666666666661
Anthony Mantha 2018,Anthony Mantha,2018,R,23.042,77,234,,,10.0,60,80,,,1.95,1.8944,2.2165,0.2942999999999998
Anthony Mantha 2019,Anthony Mantha,2019,R,24.042,77,234,,10.0,60.0,80,67,,1.95,1.8944,2.2165,2.3572,0.3369000000000004
Anthony Mantha 2020,Anthony Mantha,2020,R,25.041,77,234,10.0,60.0,80.0,67,50,1.95,1.8944,2.2165,2.3572,3.1078,1.003275
Anthony Mantha 2021,Anthony Mantha,2021,R,26.043,77,234,60.0,80.0,67.0,50,82,1.8944,2.2165,2.3572,3.1078,2.4601,0.06612499999999999
Anthony Mantha 2023,Anthony Mantha,2023,R,28.042,77,234,67.0,50.0,82.0,37,67,2.3572,3.1078,2.4601,1.8743,0.8945,-1.5553500000000002
Nathan Walker 2023,Nathan Walker,2023,L,28.647,69,187,3.0,5.0,11.0,30,56,0.4056,,0.0396,0.0083,0.1286,-0.02256666666666668
Conor Sheary 2017,Conor Sheary,2017,L,24.316,69,179,,,,44,61,,,,0.7591,1.7997,1.0406
Conor Sheary 2018,Conor Sheary,2018,L,25.315,69,179,,,44.0,61,79,,,0.7591,1.7997,1.1981,-0.08130000000000015
Conor Sheary 2019,Conor Sheary,2019,L,26.314,69,179,,44.0,61.0,79,78,,0.7591,1.7997,1.1981,1.6998,0.4475
Conor Sheary 2020,Conor Sheary,2020,L,27.314,69,179,44.0,61.0,79.0,78,74,0.7591,1.7997,1.1981,1.6998,1.1725,-0.19167499999999982
Conor Sheary 2021,Conor Sheary,2021,L,28.316,69,179,61.0,79.0,78.0,74,77,1.7997,1.1981,1.6998,1.1725,1.0349,-0.43262500000000004
Conor Sheary 2022,Conor Sheary,2022,L,29.315,69,179,79.0,78.0,74.0,77,71,1.1981,1.6998,1.1725,1.0349,1.7211,0.44477500000000014
Conor Sheary 2023,Conor Sheary,2023,L,30.314,69,179,78.0,74.0,77.0,71,82,1.6998,1.1725,1.0349,1.7211,1.124,-0.28307499999999997
Ryan Carpenter 2019,Ryan Carpenter,2019,C,27.702,73,198,,1.0,11.0,52,68,,,,0.3878,0.2015,-0.18629999999999997
Ryan Carpenter 2020,Ryan Carpenter,2020,C,28.702,73,198,1.0,11.0,52.0,68,81,,,0.3878,0.2015,0.2389,-0.055749999999999966
Ryan Carpenter 2021,Ryan Carpenter,2021,C,29.704,73,198,11.0,52.0,68.0,81,57,,0.3878,0.2015,0.2389,1.0107,0.7346333333333332
Ryan Carpenter 2022,Ryan Carpenter,2022,C,30.703,73,198,52.0,68.0,81.0,57,67,0.3878,0.2015,0.2389,1.0107,0.3716,-0.08812500000000001
Patrick Brown 2023,Patrick Brown,2023,C,30.342,73,210,,1.0,5.0,44,61,,,,0.0644,0.0669,0.0025000000000000022
Garnet Hathaway 2018,Garnet Hathaway,2018,R,25.857,75,208,,,14.0,26,59,,,0.1155,0.0487,0.0407,-0.041400000000000006
Garnet Hathaway 2019,Garnet Hathaway,2019,R,26.856,75,208,,14.0,26.0,59,76,,0.1155,0.0487,0.0407,0.2013,0.133
Garnet Hathaway 2020,Garnet Hathaway,2020,R,27.856,75,208,14.0,26.0,59.0,76,77,0.1155,0.0487,0.0407,0.2013,0.0467,-0.05485
Garnet Hathaway 2021,Garnet Hathaway,2021,R,28.858,75,208,26.0,59.0,76.0,77,82,0.0487,0.0407,0.2013,0.0467,0.0399,-0.04445000000000001
Garnet Hathaway 2022,Garnet Hathaway,2022,R,29.857,75,208,59.0,76.0,77.0,82,76,0.0407,0.2013,0.0467,0.0399,0.1557,0.07355
Garnet Hathaway 2023,Garnet Hathaway,2023,R,30.856,75,208,76.0,77.0,82.0,76,84,0.2013,0.0467,0.0399,0.1557,0.0089,-0.102
Frederick Gaudreau 2019,Frederick Gaudreau,2019,C,25.419,72,184,,,9.0,20,55,,,0.0463,0.0083,0.0227,-0.0046
Frederick Gaudreau 2022,Frederick Gaudreau,2022,C,28.42,72,184,20.0,55.0,,27,76,0.0083,0.0227,,0.1658,1.7154,1.6498
Frederick Gaudreau 2023,Frederick Gaudreau,2023,C,29.419,72,184,55.0,,27.0,76,82,0.0227,,0.1658,1.7154,1.1907,0.5560666666666667
Pierre-Edouard Bellemare 2016,Pierre-Edouard Bellemare,2016,L,30.572,71,198,,,,81,74,,,,0.0901,0.0574,-0.0327
Pierre-Edouard Bellemare 2017,Pierre-Edouard Bellemare,2017,L,31.574,71,198,,,81.0,74,82,,,0.0901,0.0574,0.06,-0.013749999999999998
Pierre-Edouard Bellemare 2018,Pierre-Edouard Bellemare,2018,L,32.573,71,198,,81.0,74.0,82,72,,0.0901,0.0574,0.06,0.1361,0.06693333333333333
Pierre-Edouard Bellemare 2019,Pierre-Edouard Bellemare,2019,L,33.572,71,198,81.0,74.0,82.0,72,76,0.0901,0.0574,0.06,0.1361,0.0713,-0.014600000000000002
Pierre-Edouard Bellemare 2020,Pierre-Edouard Bellemare,2020,L,34.572,71,198,74.0,82.0,72.0,76,81,0.0574,0.06,0.1361,0.0713,0.0857,0.004500000000000004
Pierre-Edouard Bellemare 2021,Pierre-Edouard Bellemare,2021,L,35.574,71,198,82.0,72.0,76.0,81,77,0.06,0.1361,0.0713,0.0857,0.0811,-0.007174999999999987
Pierre-Edouard Bellemare 2022,Pierre-Edouard Bellemare,2022,L,36.573,71,198,72.0,76.0,81.0,77,80,0.1361,0.0713,0.0857,0.0811,0.0312,-0.062349999999999996
Pierre-Edouard Bellemare 2023,Pierre-Edouard Bellemare,2023,L,37.573,71,198,76.0,81.0,77.0,80,73,0.0713,0.0857,0.0811,0.0312,0.0226,-0.044725
Tomas Nosek 2019,Tomas Nosek,2019,L,26.081,75,205,,6.0,11.0,67,68,,0.0694,0.0439,0.1211,0.3966,0.3184666666666667
Tomas Nosek 2020,Tomas Nosek,2020,L,27.081,75,205,6.0,11.0,67.0,68,79,0.0694,0.0439,0.1211,0.3966,0.0632,-0.09455
Tomas Nosek 2021,Tomas Nosek,2021,L,28.083,75,205,11.0,67.0,68.0,79,55,0.0439,0.1211,0.3966,0.0632,0.0654,-0.0908
Tomas Nosek 2022,Tomas Nosek,2022,L,29.082,75,205,67.0,68.0,79.0,55,75,0.1211,0.3966,0.0632,0.0654,0.0456,-0.115975
Tomas Nosek 2023,Tomas Nosek,2023,L,30.082,75,205,68.0,79.0,55.0,75,66,0.3966,0.0632,0.0654,0.0456,0.0346,-0.1081
Sam Reinhart 2017,Sam Reinhart,2017,C,20.904,74,193,,,9.0,79,79,,,0.1222,2.935,2.9184,1.3898000000000001
Sam Reinhart 2018,Sam Reinhart,2018,C,21.903,74,193,,9.0,79.0,79,82,,0.1222,2.935,2.9184,3.2984,1.3065333333333333
Sam Reinhart 2019,Sam Reinhart,2019,C,22.903,74,193,9.0,79.0,79.0,82,82,0.1222,2.935,2.9184,3.2984,3.2128,0.8942999999999999
Sam Reinhart 2020,Sam Reinhart,2020,C,23.902,74,193,79.0,79.0,82.0,82,81,2.935,2.9184,3.2984,3.2128,3.4413,0.3501500000000002
Sam Reinhart 2021,Sam Reinhart,2021,C,24.904,74,193,79.0,82.0,82.0,81,79,2.9184,3.2984,3.2128,3.4413,3.0275,-0.1902250000000003
Sam Reinhart 2022,Sam Reinhart,2022,C,25.904,74,193,82.0,82.0,81.0,79,78,3.2984,3.2128,3.4413,3.0275,3.3494,0.10440000000000005
Sam Reinhart 2023,Sam Reinhart,2023,C,26.903,74,193,82.0,81.0,79.0,78,82,3.2128,3.4413,3.0275,3.3494,4.0065,0.7487499999999998
Leon Draisaitl 2016,Leon Draisaitl,2016,C,19.929,74,208,,,,37,72,,,,1.8383,2.5549,0.7165999999999999
Leon Draisaitl 2017,Leon Draisaitl,2017,C,20.931,74,208,,,37.0,72,82,,,1.8383,2.5549,2.9083,0.7117
Leon Draisaitl 2018,Leon Draisaitl,2018,C,21.931,74,208,,37.0,72.0,82,78,,1.8383,2.5549,2.9083,2.84,0.40616666666666656
Leon Draisaitl 2019,Leon Draisaitl,2019,C,22.93,74,208,37.0,72.0,82.0,78,82,1.8383,2.5549,2.9083,2.84,3.3472,0.8118249999999998
Leon Draisaitl 2020,Leon Draisaitl,2020,C,23.929,74,208,72.0,82.0,78.0,82,83,2.5549,2.9083,2.84,3.3472,3.8289,0.9163000000000001
Leon Draisaitl 2021,Leon Draisaitl,2021,C,24.932,74,208,82.0,78.0,82.0,83,82,2.9083,2.84,3.3472,3.8289,4.2158,0.9846999999999997
Leon Draisaitl 2022,Leon Draisaitl,2022,C,25.931,74,208,78.0,82.0,83.0,82,80,2.84,3.3472,3.8289,4.2158,3.8377,0.279725
Leon Draisaitl 2023,Leon Draisaitl,2023,C,26.93,74,208,82.0,83.0,82.0,80,80,3.3472,3.8289,4.2158,3.8377,3.9608,0.15339999999999998
Sam Bennett 2017,Sam Bennett,2017,C,20.283,73,195,,,1.0,77,81,,,0.9,1.9565,1.2323,-0.19595000000000007
Sam Bennett 2018,Sam Bennett,2018,C,21.282,73,195,,1.0,77.0,81,82,,0.9,1.9565,1.2323,1.3661,0.003166666666666762
Sam Bennett 2019,Sam Bennett,2019,C,22.281,73,195,1.0,77.0,81.0,82,71,0.9,1.9565,1.2323,1.3661,1.5559,0.19217499999999998
Sam Bennett 2020,Sam Bennett,2020,C,23.281,73,195,77.0,81.0,82.0,71,61,1.9565,1.2323,1.3661,1.5559,0.8122,-0.7155
Sam Bennett 2021,Sam Bennett,2021,C,24.283,73,195,81.0,82.0,71.0,61,70,1.2323,1.3661,1.5559,0.8122,1.2288,-0.012825000000000086
Sam Bennett 2022,Sam Bennett,2022,C,25.282,73,195,82.0,71.0,61.0,70,71,1.3661,1.5559,0.8122,1.2288,2.2202,0.9794500000000002
Sam Bennett 2023,Sam Bennett,2023,C,26.281,73,195,71.0,61.0,70.0,71,63,1.5559,0.8122,1.2288,2.2202,2.0934,0.6391249999999999
William Nylander 2017,William Nylander,2017,R,20.419,72,204,,,,22,81,,,,2.7447,2.3718,-0.3729
William Nylander 2018,William Nylander,2018,R,21.419,72,204,,,22.0,81,82,,,2.7447,2.3718,2.0175,-0.5407500000000001
William Nylander 2019,William Nylander,2019,R,22.418,72,204,,22.0,81.0,82,54,,2.7447,2.3718,2.0175,1.8636,-0.5144000000000002
William Nylander 2020,William Nylander,2020,R,23.417,72,204,22.0,81.0,82.0,54,80,2.7447,2.3718,2.0175,1.8636,2.9292,0.6797999999999997
