,Player,Year,Position,Age,Height,Weight,Y1 GP,Y2 GP,Y3 GP,Y4 GP,Y5 GP,Y1 EV ATOI,Y2 EV ATOI,Y3 EV ATOI,Y4 EV ATOI,Y5 EV ATOI,Y5 dEV ATOI
Marc Methot 2014,Marc Methot,2014,D,28.28,76,230,60.0,74.0,46.0,80,75,16.4858,16.5939,17.6721,18.8833,18.4533,1.0445250000000001
Marc Methot 2015,Marc Methot,2015,D,29.279,76,230,74.0,46.0,80.0,75,45,16.5939,17.6721,18.8833,18.4533,20.7019,2.8012499999999996
Marc Methot 2016,Marc Methot,2016,D,30.279,76,230,46.0,80.0,75.0,45,69,17.6721,18.8833,18.4533,20.7019,18.414,-0.5136499999999984
Marc Methot 2017,Marc Methot,2017,D,31.281,76,230,80.0,75.0,45.0,69,68,18.8833,18.4533,20.7019,18.414,17.6512,-1.4619250000000008
Dustin Byfuglien 2012,Dustin Byfuglien,2012,D,26.514,77,260,67.0,77.0,82.0,81,66,13.0308,12.0989,13.5665,19.1704,20.1465,5.67985
Dustin Byfuglien 2013,Dustin Byfuglien,2013,D,27.516,77,260,77.0,82.0,81.0,66,73,12.0989,13.5665,19.1704,20.1465,20.2655,4.019925000000001
Dustin Byfuglien 2014,Dustin Byfuglien,2014,D,28.515,77,260,82.0,81.0,66.0,73,78,13.5665,19.1704,20.1465,20.2655,17.9934,-0.2938249999999982
Dustin Byfuglien 2015,Dustin Byfuglien,2015,D,29.515,77,260,81.0,66.0,73.0,78,69,19.1704,20.1465,20.2655,17.9934,17.6246,-1.7693499999999993
Dustin Byfuglien 2016,Dustin Byfuglien,2016,D,30.514,77,260,66.0,73.0,78.0,69,81,20.1465,20.2655,17.9934,17.6246,19.8035,0.7959999999999994
Dustin Byfuglien 2017,Dustin Byfuglien,2017,D,31.516,77,260,73.0,78.0,69.0,81,80,20.2655,17.9934,17.6246,19.8035,21.8077,2.885950000000001
Dustin Byfuglien 2018,Dustin Byfuglien,2018,D,32.516,77,260,78.0,69.0,81.0,80,69,17.9934,17.6246,19.8035,21.8077,19.9867,0.6793999999999976
Dustin Byfuglien 2019,Dustin Byfuglien,2019,D,33.515,77,260,69.0,81.0,80.0,69,42,17.6246,19.8035,21.8077,19.9867,19.4679,-0.33772499999999894
Chris Butler 2013,Chris Butler,2013,D,25.931,73,196,47.0,59.0,49.0,68,75,15.4316,15.4299,15.917,18.6363,15.0451,-1.3086000000000002
Chris Butler 2014,Chris Butler,2014,D,26.93,73,196,59.0,49.0,68.0,75,82,15.4299,15.917,18.6363,15.0451,17.2165,0.9594249999999995
Dan Girardi 2012,Dan Girardi,2012,D,27.423,73,212,82.0,82.0,82.0,80,82,15.8384,16.7683,17.6193,19.3277,21.1854,3.7969750000000033
Dan Girardi 2013,Dan Girardi,2013,D,28.425,73,212,82.0,82.0,80.0,82,78,16.7683,17.6193,19.3277,21.1854,20.2167,1.4915249999999993
Dan Girardi 2014,Dan Girardi,2014,D,29.424,73,212,82.0,80.0,82.0,78,81,17.6193,19.3277,21.1854,20.2167,18.7753,-0.8119749999999968
Dan Girardi 2015,Dan Girardi,2015,D,30.424,73,212,80.0,82.0,78.0,81,82,19.3277,21.1854,20.2167,18.7753,18.4217,-1.4545749999999984
Dan Girardi 2016,Dan Girardi,2016,D,31.423,73,212,82.0,78.0,81.0,82,74,21.1854,20.2167,18.7753,18.4217,17.4732,-2.1765750000000033
Dan Girardi 2017,Dan Girardi,2017,D,32.425,73,212,78.0,81.0,82.0,74,63,20.2167,18.7753,18.4217,17.4732,16.8108,-1.9109249999999989
Dan Girardi 2018,Dan Girardi,2018,D,33.425,73,212,81.0,82.0,74.0,63,77,18.7753,18.4217,17.4732,16.8108,14.8411,-3.029149999999998
Dan Girardi 2019,Dan Girardi,2019,D,34.424,73,212,82.0,74.0,63.0,77,62,18.4217,17.4732,16.8108,14.8411,15.482,-1.4047000000000018
Eric Gryba 2017,Eric Gryba,2017,D,28.466,76,222,56.0,57.0,75.0,53,40,17.7788,14.3474,13.1384,15.5381,14.8087,-0.3919750000000004
Andrew MacDonald 2014,Andrew MacDonald,2014,D,27.067,73,204,46.0,60.0,75.0,82,82,17.1029,17.9619,19.8067,19.1667,19.3541,0.8445499999999981
Andrew MacDonald 2015,Andrew MacDonald,2015,D,28.066,73,204,60.0,75.0,82.0,82,58,17.9619,19.8067,19.1667,19.3541,16.9908,-2.08155
David Schlemko 2015,David Schlemko,2015,D,27.404,73,191,43.0,46.0,51.0,48,44,14.007,15.9098,13.88,13.4677,13.7473,-0.5688250000000004
David Schlemko 2016,David Schlemko,2016,D,28.403,73,191,46.0,51.0,48.0,44,67,15.9098,13.88,13.4677,13.7473,15.0291,0.7778999999999989
David Schlemko 2017,David Schlemko,2017,D,29.405,73,191,51.0,48.0,44.0,67,62,13.88,13.4677,13.7473,15.0291,14.7933,0.7622750000000007
Ben Lovejoy 2017,Ben Lovejoy,2017,D,32.614,73,205,59.0,78.0,60.0,66,82,16.5,17.1479,17.2936,16.3053,17.3748,0.5630999999999986
Ben Lovejoy 2018,Ben Lovejoy,2018,D,33.614,73,205,78.0,60.0,66.0,82,57,17.1479,17.2936,16.3053,17.3748,13.5459,-3.4845000000000006
Ben Lovejoy 2019,Ben Lovejoy,2019,D,34.613,73,205,60.0,66.0,82.0,57,71,17.2936,16.3053,17.3748,13.5459,13.639,-2.4909
Jason Garrison 2015,Jason Garrison,2015,D,29.882,73,218,73.0,77.0,80.0,81,70,17.5966,18.558,17.0794,16.6428,16.099,-1.3702000000000005
Jason Garrison 2016,Jason Garrison,2016,D,30.881,73,218,77.0,80.0,81.0,70,72,18.558,17.0794,16.6428,16.099,15.9479,-1.1468999999999987
Jason Garrison 2017,Jason Garrison,2017,D,31.883,73,218,80.0,81.0,70.0,72,70,17.0794,16.6428,16.099,15.9479,16.2786,-0.16367500000000135
Francois Beauchemin 2014,Francois Beauchemin,2014,D,33.326,71,208,82.0,81.0,82.0,82,70,19.3957,18.5689,19.847,18.0472,18.1457,-0.8189999999999991
Francois Beauchemin 2015,Francois Beauchemin,2015,D,34.325,71,208,81.0,82.0,82.0,70,64,18.5689,19.847,18.0472,18.1457,18.9906,0.33840000000000003
Francois Beauchemin 2016,Francois Beauchemin,2016,D,35.325,71,208,82.0,82.0,70.0,64,82,19.847,18.0472,18.1457,18.9906,19.4496,0.6919749999999993
Francois Beauchemin 2017,Francois Beauchemin,2017,D,36.327,71,208,82.0,70.0,64.0,82,81,18.0472,18.1457,18.9906,19.4496,17.4134,-1.2448750000000004
Francois Beauchemin 2018,Francois Beauchemin,2018,D,37.326,71,208,70.0,64.0,82.0,81,67,18.1457,18.9906,19.4496,17.4134,15.1174,-3.3824250000000013
Mark Streit 2016,Mark Streit,2016,D,37.805,71,186,82.0,82.0,82.0,81,62,18.9467,18.2236,17.5711,18.4272,17.3366,-0.9555499999999988
Mark Streit 2017,Mark Streit,2017,D,38.807,71,186,82.0,82.0,81.0,62,68,18.2236,17.5711,18.4272,17.3366,15.8863,-2.003325000000002
Kevin Bieksa 2013,Kevin Bieksa,2013,D,31.294,73,197,72.0,55.0,66.0,78,61,16.9762,17.0152,18.0056,19.2872,17.8218,0.0007500000000000284
Kevin Bieksa 2014,Kevin Bieksa,2014,D,32.294,73,197,55.0,66.0,78.0,61,76,17.0152,18.0056,19.2872,17.8218,18.5857,0.5532499999999985
Kevin Bieksa 2015,Kevin Bieksa,2015,D,33.293,73,197,66.0,78.0,61.0,76,60,18.0056,19.2872,17.8218,18.5857,17.4972,-0.9278750000000002
Kevin Bieksa 2016,Kevin Bieksa,2016,D,34.293,73,197,78.0,61.0,76.0,60,71,19.2872,17.8218,18.5857,17.4972,17.4455,-0.8524750000000019
Kevin Bieksa 2017,Kevin Bieksa,2017,D,35.295,73,197,61.0,76.0,60.0,71,81,17.8218,18.5857,17.4972,17.4455,16.127,-1.7105500000000013
Kevin Bieksa 2018,Kevin Bieksa,2018,D,36.294,73,197,76.0,60.0,71.0,81,59,18.5857,17.4972,17.4455,16.127,15.6206,-1.7932500000000005
Dennis Seidenberg 2012,Dennis Seidenberg,2012,D,30.205,72,199,47.0,70.0,79.0,81,80,14.3691,16.9443,18.1059,19.0811,18.8079,1.6828000000000003
Dennis Seidenberg 2013,Dennis Seidenberg,2013,D,31.207,72,199,70.0,79.0,81.0,80,78,16.9443,18.1059,19.0811,18.8079,19.4949,1.2601000000000013
Johnny Oduya 2012,Johnny Oduya,2012,D,29.999,72,191,75.0,82.0,67.0,82,81,15.6173,17.1181,17.3973,16.8144,17.4889,0.7521249999999995
Johnny Oduya 2013,Johnny Oduya,2013,D,31.002,72,191,82.0,67.0,82.0,81,82,17.1181,17.3973,16.8144,17.4889,17.6,0.3953249999999997
Johnny Oduya 2014,Johnny Oduya,2014,D,32.001,72,191,67.0,82.0,81.0,82,77,17.3973,16.8144,17.4889,17.6,17.79,0.46484999999999843
Johnny Oduya 2015,Johnny Oduya,2015,D,33.0,72,191,82.0,81.0,82.0,77,76,16.8144,17.4889,17.6,17.79,18.4261,1.0027750000000033
Johnny Oduya 2016,Johnny Oduya,2016,D,34.0,72,191,81.0,82.0,77.0,76,82,17.4889,17.6,17.79,18.4261,17.4445,-0.38175000000000026
Johnny Oduya 2017,Johnny Oduya,2017,D,35.002,72,191,82.0,77.0,76.0,82,52,17.6,17.79,18.4261,17.4445,15.8353,-1.9798500000000026
Johnny Oduya 2018,Johnny Oduya,2018,D,36.001,72,191,77.0,76.0,82.0,52,52,17.79,18.4261,17.4445,15.8353,15.0949,-2.2790750000000006
Josh Gorges 2016,Josh Gorges,2016,D,31.13,73,204,82.0,82.0,66.0,46,77,18.3142,17.6656,17.5174,18.4007,18.0842,0.10972500000000096
Josh Gorges 2017,Josh Gorges,2017,D,32.132,73,204,82.0,66.0,46.0,77,66,17.6656,17.5174,18.4007,18.0842,15.7674,-2.1495750000000005
Kyle Quincey 2016,Kyle Quincey,2016,D,30.136,74,210,72.0,61.0,82.0,73,47,17.1757,15.7481,18.0376,17.0913,17.427,0.4138249999999992
Kyle Quincey 2017,Kyle Quincey,2017,D,31.138,74,210,61.0,82.0,73.0,47,73,15.7481,18.0376,17.0913,17.427,15.7952,-1.280800000000001
Toby Enstrom 2012,Toby Enstrom,2012,D,26.903,70,180,82.0,82.0,82.0,72,62,15.6073,16.8049,17.2659,18.359,19.3575,2.348225000000003
Toby Enstrom 2018,Toby Enstrom,2018,D,32.904,70,180,82.0,60.0,72.0,60,43,18.612,18.6372,17.9405,17.4317,16.3178,-1.8375500000000002
Alexei Emelin 2016,Alexei Emelin,2016,D,29.435,74,218,67.0,64.0,59.0,68,72,15.8052,17.3219,16.904,17.3875,18.05,1.1953500000000012
Alexei Emelin 2017,Alexei Emelin,2017,D,30.438,74,218,64.0,59.0,68.0,72,76,17.3219,16.904,17.3875,18.05,18.6796,1.2637500000000017
Alexei Emelin 2018,Alexei Emelin,2018,D,31.437,74,218,59.0,68.0,72.0,76,76,16.904,17.3875,18.05,18.6796,15.2191,-2.536175000000002
Cody Franson 2014,Cody Franson,2014,D,26.15,77,224,61.0,80.0,57.0,76,79,12.1314,13.1446,14.6073,15.0104,16.1124,2.3889750000000003
Cody Franson 2015,Cody Franson,2015,D,27.149,77,224,80.0,57.0,76.0,79,78,13.1446,14.6073,15.0104,16.1124,15.4774,0.7587249999999983
Cody Franson 2016,Cody Franson,2016,D,28.149,77,224,57.0,76.0,79.0,78,59,14.6073,15.0104,16.1124,15.4774,13.9531,-1.3487750000000016
Cody Franson 2017,Cody Franson,2017,D,29.151,77,224,76.0,79.0,78.0,59,68,15.0104,16.1124,15.4774,13.9531,16.1924,1.0540749999999992
Michal Rozsival 2012,Michal Rozsival,2012,D,33.077,73,210,80.0,76.0,82.0,65,54,17.8242,16.7169,17.6254,17.1113,17.3346,0.015149999999998442
Michal Rozsival 2013,Michal Rozsival,2013,D,34.079,73,210,76.0,82.0,65.0,54,46,16.7169,17.6254,17.1113,17.3346,16.629,-0.568049999999996
Michal Rozsival 2014,Michal Rozsival,2014,D,35.078,73,210,82.0,65.0,54.0,46,42,17.6254,17.1113,17.3346,16.629,15.4016,-1.7734749999999995
Michal Rozsival 2015,Michal Rozsival,2015,D,36.078,73,210,65.0,54.0,46.0,42,65,17.1113,17.3346,16.629,15.4016,16.0369,-0.5822250000000011
Michal Rozsival 2016,Michal Rozsival,2016,D,37.077,73,210,54.0,46.0,42.0,65,51,17.3346,16.629,15.4016,16.0369,15.0873,-1.2632250000000003
Brian Campbell 2012,Brian Campbell,2012,D,32.36,70,192,83.0,82.0,68.0,65,82,18.2683,17.749,19.6076,19.189,21.4419,2.7384249999999994
Brian Campbell 2013,Brian Campbell,2013,D,33.362,70,192,82.0,68.0,65.0,82,82,17.749,19.6076,19.189,21.4419,20.6052,1.1083250000000007
Brian Campbell 2014,Brian Campbell,2014,D,34.361,70,192,68.0,65.0,82.0,82,82,19.6076,19.189,21.4419,20.6052,21.1098,0.8988750000000003
Brian Campbell 2015,Brian Campbell,2015,D,35.36,70,192,65.0,82.0,82.0,82,82,19.189,21.4419,20.6052,21.1098,19.1587,-1.4277750000000005
Brian Campbell 2016,Brian Campbell,2016,D,36.36,70,192,82.0,82.0,82.0,82,82,21.4419,20.6052,21.1098,19.1587,17.9683,-2.6106000000000016
Brian Campbell 2017,Brian Campbell,2017,D,37.362,70,192,82.0,82.0,82.0,82,80,20.6052,21.1098,19.1587,17.9683,16.6808,-3.0296999999999983
Andrei Markov 2017,Andrei Markov,2017,D,37.783,72,200,82.0,81.0,81.0,82,62,17.0917,18.3311,19.1588,18.0941,17.5212,-0.6477250000000012
Nick Schultz 2012,Nick Schultz,2012,D,29.101,73,203,81.0,79.0,80.0,74,82,16.616,17.1504,17.3596,17.2115,16.9222,-0.1621750000000013
Nick Schultz 2013,Nick Schultz,2013,D,30.103,73,203,79.0,80.0,74.0,82,82,17.1504,17.3596,17.2115,16.9222,16.024,-1.136924999999998
Nick Schultz 2014,Nick Schultz,2014,D,31.103,73,203,80.0,74.0,82.0,82,69,17.3596,17.2115,16.9222,16.024,14.1007,-2.7786250000000017
Nick Schultz 2015,Nick Schultz,2015,D,32.102,73,203,74.0,82.0,82.0,69,80,17.2115,16.9222,16.024,14.1007,16.1448,0.08020000000000138
Nick Schultz 2016,Nick Schultz,2016,D,33.102,73,203,82.0,82.0,69.0,80,81,16.9222,16.024,14.1007,16.1448,14.9453,-0.8526249999999997
John-Michael Liles 2012,John-Michael Liles,2012,D,30.848,70,185,81.0,75.0,59.0,76,66,14.8154,16.9638,14.876,17.6899,17.5624,1.4761249999999997
John-Michael Liles 2013,John-Michael Liles,2013,D,31.85,70,185,75.0,59.0,76.0,66,54,16.9638,14.876,17.6899,17.5624,15.8964,-0.8766250000000007
John-Michael Liles 2014,John-Michael Liles,2014,D,32.85,70,185,59.0,76.0,66.0,54,41,14.876,17.6899,17.5624,15.8964,17.0362,0.530025000000002
John-Michael Liles 2015,John-Michael Liles,2015,D,33.849,70,185,76.0,66.0,54.0,41,57,17.6899,17.5624,15.8964,17.0362,16.8541,-0.19212500000000077
John-Michael Liles 2016,John-Michael Liles,2016,D,34.848,70,185,66.0,54.0,41.0,57,81,17.5624,15.8964,17.0362,16.8541,17.0605,0.2232250000000029
Fedor Tyutin 2012,Fedor Tyutin,2012,D,28.203,74,221,82.0,82.0,80.0,80,66,15.8146,17.0778,17.1669,17.0162,17.9821,1.2132249999999978
Fedor Tyutin 2013,Fedor Tyutin,2013,D,29.205,74,221,82.0,80.0,80.0,66,82,17.0778,17.1669,17.0162,17.9821,18.7549,1.4441500000000005
Fedor Tyutin 2014,Fedor Tyutin,2014,D,30.205,74,221,80.0,80.0,66.0,82,69,17.1669,17.0162,17.9821,18.7549,17.0401,-0.6899249999999988
Fedor Tyutin 2015,Fedor Tyutin,2015,D,31.204,74,221,80.0,66.0,82.0,69,67,17.0162,17.9821,18.7549,17.0401,16.7507,-0.9476250000000022
Fedor Tyutin 2016,Fedor Tyutin,2016,D,32.203,74,221,66.0,82.0,69.0,67,61,17.9821,18.7549,17.0401,16.7507,15.4484,-2.1835500000000003
Fedor Tyutin 2017,Fedor Tyutin,2017,D,33.206,74,221,82.0,69.0,67.0,61,69,18.7549,17.0401,16.7507,15.4484,16.4717,-0.5268250000000023
Zbynek Michalek 2012,Zbynek Michalek,2012,D,28.773,74,210,75.0,82.0,72.0,73,62,18.3896,18.9508,17.8889,16.868,17.7355,-0.2888250000000028
Zbynek Michalek 2013,Zbynek Michalek,2013,D,29.775,74,210,82.0,72.0,73.0,62,58,18.9508,17.8889,16.868,17.7355,18.124,0.2632000000000012
Zbynek Michalek 2014,Zbynek Michalek,2014,D,30.774,74,210,72.0,73.0,62.0,58,59,17.8889,16.868,17.7355,18.124,17.946,0.2919000000000018
Zbynek Michalek 2015,Zbynek Michalek,2015,D,31.774,74,210,73.0,62.0,58.0,59,68,16.868,17.7355,18.124,17.946,17.8449,0.1765250000000016
Zbynek Michalek 2016,Zbynek Michalek,2016,D,32.773,74,210,62.0,58.0,59.0,68,70,17.7355,18.124,17.946,17.8449,13.87,-4.042599999999998
Dennis Wideman 2012,Dennis Wideman,2012,D,28.535,72,202,81.0,79.0,76.0,75,82,18.4556,18.5892,18.4833,17.4758,18.6795,0.4285250000000005
Dennis Wideman 2013,Dennis Wideman,2013,D,29.537,72,202,79.0,76.0,75.0,82,78,18.5892,18.4833,17.4758,18.6795,19.3315,1.0245499999999979
Dennis Wideman 2014,Dennis Wideman,2014,D,30.536,72,202,76.0,75.0,82.0,78,46,18.4833,17.4758,18.6795,19.3315,18.2094,-0.28312500000000185
Dennis Wideman 2015,Dennis Wideman,2015,D,31.535,72,202,75.0,82.0,78.0,46,80,17.4758,18.6795,19.3315,18.2094,20.1713,1.7472499999999975
Dennis Wideman 2016,Dennis Wideman,2016,D,32.535,72,202,82.0,78.0,46.0,80,51,18.6795,19.3315,18.2094,20.1713,16.1072,-2.990725000000001
Dennis Wideman 2017,Dennis Wideman,2017,D,33.537,72,202,78.0,46.0,80.0,51,57,19.3315,18.2094,20.1713,16.1072,17.002,-1.4528500000000015
Tom Gilbert 2012,Tom Gilbert,2012,D,28.724,74,210,82.0,82.0,82.0,79,67,17.4181,16.5289,16.7476,18.1403,18.4988,1.290074999999998
Tom Gilbert 2013,Tom Gilbert,2013,D,29.726,74,210,82.0,82.0,79.0,67,73,16.5289,16.7476,18.1403,18.4988,16.1267,-1.3521999999999998
Tom Gilbert 2014,Tom Gilbert,2014,D,30.725,74,210,82.0,79.0,67.0,73,73,16.7476,18.1403,18.4988,16.1267,18.2495,0.8711500000000036
Tom Gilbert 2015,Tom Gilbert,2015,D,31.724,74,210,79.0,67.0,73.0,73,72,18.1403,18.4988,16.1267,18.2495,16.6403,-1.1135249999999992
Tom Gilbert 2016,Tom Gilbert,2016,D,32.724,74,210,67.0,73.0,73.0,72,45,18.4988,16.1267,18.2495,16.6403,14.9181,-2.4607249999999983
Matt Greene 2012,Matt Greene,2012,D,28.387,75,236,46.0,82.0,75.0,71,82,13.8562,16.498,14.6127,14.2845,13.4907,-1.3221500000000006
Mark Stuart 2012,Mark Stuart,2012,D,27.429,74,215,82.0,82.0,56.0,54,80,13.7732,14.1217,15.6768,13.4901,14.2044,-0.06104999999999983
Mark Stuart 2013,Mark Stuart,2013,D,28.431,74,215,82.0,56.0,54.0,80,71,14.1217,15.6768,13.4901,14.2044,14.354,-0.01925000000000132
Mark Stuart 2014,Mark Stuart,2014,D,29.43,74,215,56.0,54.0,80.0,71,69,15.6768,13.4901,14.2044,14.354,15.5454,1.1140750000000015
Mark Stuart 2015,Mark Stuart,2015,D,30.429,74,215,54.0,80.0,71.0,69,70,13.4901,14.2044,14.354,15.5454,15.8971,1.4986250000000005
Mark Stuart 2016,Mark Stuart,2016,D,31.429,74,215,80.0,71.0,69.0,70,64,14.2044,14.354,15.5454,15.8971,13.4128,-1.5874249999999996
Mark Stuart 2017,Mark Stuart,2017,D,32.431,74,215,71.0,69.0,70.0,64,42,14.354,15.5454,15.8971,13.4128,10.1833,-4.619025000000001
Kevin Klein 2013,Kevin Klein,2013,D,27.801,73,206,63.0,81.0,81.0,66,80,11.7757,17.1979,17.372,17.3068,17.5163,1.603200000000001
Kevin Klein 2014,Kevin Klein,2014,D,28.8,73,206,81.0,81.0,66.0,80,77,17.1979,17.372,17.3068,17.5163,15.6613,-1.6869499999999995
Kevin Klein 2015,Kevin Klein,2015,D,29.8,73,206,81.0,66.0,80.0,77,65,17.372,17.3068,17.5163,15.6613,16.5862,-0.37790000000000035
Kevin Klein 2016,Kevin Klein,2016,D,30.799,73,206,66.0,80.0,77.0,65,69,17.3068,17.5163,15.6613,16.5862,17.7894,1.0217500000000008
Kevin Klein 2017,Kevin Klein,2017,D,31.801,73,206,80.0,77.0,65.0,69,60,17.5163,15.6613,16.5862,17.7894,16.3167,-0.5716000000000001
Matt Carle 2012,Matt Carle,2012,D,27.015,72,197,62.0,76.0,80.0,82,82,12.8629,18.0531,18.9275,18.4693,18.5939,1.5157000000000025
Matt Carle 2013,Matt Carle,2013,D,28.017,72,197,76.0,80.0,82.0,82,82,18.0531,18.9275,18.4693,18.5939,18.5646,0.05364999999999753
Matt Carle 2014,Matt Carle,2014,D,29.017,72,197,80.0,82.0,82.0,82,82,18.9275,18.4693,18.5939,18.5646,18.4018,-0.23702499999999915
Matt Carle 2015,Matt Carle,2015,D,30.016,72,197,82.0,82.0,82.0,82,59,18.4693,18.5939,18.5646,18.4018,17.7667,-0.7407000000000004
Matt Carle 2016,Matt Carle,2016,D,31.015,72,197,82.0,82.0,82.0,59,64,18.5939,18.5646,18.4018,17.7667,14.9698,-3.36195
Clayton Stoner 2015,Clayton Stoner,2015,D,29.613,76,216,57.0,51.0,82.0,63,69,14.7129,15.9088,16.5486,12.0042,15.6911,0.897475
Clayton Stoner 2016,Clayton Stoner,2016,D,30.613,76,216,51.0,82.0,63.0,69,50,15.9088,16.5486,12.0042,15.6911,13.4973,-1.5408750000000015
Nicklas Grossmann 2012,Nicklas Grossmann,2012,D,26.689,76,230,62.0,81.0,71.0,59,74,13.4828,15.1965,16.9279,15.7028,16.5104,1.1829
Nicklas Grossmann 2013,Nicklas Grossmann,2013,D,27.691,76,230,81.0,71.0,59.0,74,51,15.1965,16.9279,15.7028,16.5104,15.0833,-1.0011000000000028
Nicklas Grossmann 2014,Nicklas Grossmann,2014,D,28.691,76,230,71.0,59.0,74.0,51,78,16.9279,15.7028,16.5104,15.0833,16.3692,0.3130999999999986
Nicklas Grossmann 2015,Nicklas Grossmann,2015,D,29.69,76,230,59.0,74.0,51.0,78,68,15.7028,16.5104,15.0833,16.3692,15.4721,-0.44432500000000097
Nicklas Grossmann 2016,Nicklas Grossmann,2016,D,30.689,76,230,74.0,51.0,78.0,68,58,16.5104,15.0833,16.3692,15.4721,14.7589,-1.09985
Mark Fayne 2015,Mark Fayne,2015,D,27.382,75,209,57.0,82.0,52.0,72,74,16.5439,17.1848,15.4581,16.2248,15.2475,-1.1053999999999977
Mark Fayne 2016,Mark Fayne,2016,D,28.381,75,209,82.0,52.0,72.0,74,69,17.1848,15.4581,16.2248,15.2475,15.0271,-1.0016999999999996
Patrick Wiercioch 2017,Patrick Wiercioch,2017,D,26.054,77,202,71.0,53.0,56.0,52,57,13.3238,13.3478,15.4875,16.4016,14.3357,-0.30447500000000005
Willie Mitchell 2012,Willie Mitchell,2012,D,34.44,75,210,72.0,82.0,48.0,57,76,18.2245,18.262,18.3306,18.3058,17.939,-0.3417250000000003
Andrew Ference 2012,Andrew Ference,2012,D,32.543,71,182,59.0,47.0,51.0,70,72,17.3452,16.8223,16.9467,15.7614,16.3069,-0.41199999999999903
Andrew Ference 2013,Andrew Ference,2013,D,33.545,71,182,47.0,51.0,70.0,72,82,16.8223,16.9467,15.7614,16.3069,17.0563,0.5969750000000005
Andrew Ference 2014,Andrew Ference,2014,D,34.544,71,182,51.0,70.0,72.0,82,71,16.9467,15.7614,16.3069,17.0563,17.7908,1.2729750000000024
Andrew Ference 2015,Andrew Ference,2015,D,35.544,71,182,70.0,72.0,82.0,71,70,15.7614,16.3069,17.0563,17.7908,16.9276,0.19875000000000043
Dan Boyle 2013,Dan Boyle,2013,D,36.223,71,194,77.0,76.0,76.0,81,78,18.0483,19.3441,19.6829,20.1237,18.2272,-1.0725499999999997
Dan Boyle 2014,Dan Boyle,2014,D,37.222,71,194,76.0,76.0,81.0,78,75,19.3441,19.6829,20.1237,18.2272,17.3729,-1.9715749999999979
Dan Boyle 2015,Dan Boyle,2015,D,38.221,71,194,76.0,81.0,78.0,75,65,19.6829,20.1237,18.2272,17.3729,16.741,-2.1106750000000005
Dan Boyle 2016,Dan Boyle,2016,D,39.221,71,194,81.0,78.0,75.0,65,74,20.1237,18.2272,17.3729,16.741,15.9155,-2.2006999999999994
Brad Stuart 2012,Brad Stuart,2012,D,31.902,74,215,72.0,67.0,82.0,67,81,15.2968,17.0214,18.6417,17.3913,17.5776,0.4897999999999989
Brad Stuart 2013,Brad Stuart,2013,D,32.904,74,215,67.0,82.0,67.0,81,82,17.0214,18.6417,17.3913,17.5776,17.6573,-0.0007000000000019213
Brad Stuart 2014,Brad Stuart,2014,D,33.904,74,215,82.0,67.0,81.0,82,61,18.6417,17.3913,17.5776,17.6573,17.0041,-0.8128749999999982
Brad Stuart 2015,Brad Stuart,2015,D,34.903,74,215,67.0,81.0,82.0,61,65,17.3913,17.5776,17.6573,17.0041,17.4303,0.022724999999997664
Rob Scuderi 2012,Rob Scuderi,2012,D,32.754,73,216,71.0,81.0,73.0,82,82,15.3479,15.3239,16.6132,17.447,17.8309,1.6479
Rob Scuderi 2013,Rob Scuderi,2013,D,33.756,73,216,81.0,73.0,82.0,82,82,15.3239,16.6132,17.447,17.8309,18.4139,1.6101500000000009
Rob Scuderi 2014,Rob Scuderi,2014,D,34.755,73,216,73.0,82.0,82.0,82,53,16.6132,17.447,17.8309,18.4139,16.2623,-1.313950000000002
Rob Scuderi 2015,Rob Scuderi,2015,D,35.755,73,216,82.0,82.0,82.0,53,82,17.447,17.8309,18.4139,16.2623,15.9504,-1.538124999999999
Rob Scuderi 2016,Rob Scuderi,2016,D,36.754,73,216,82.0,82.0,53.0,82,63,17.8309,18.4139,16.2623,15.9504,13.9981,-3.116274999999998
Barret Jackman 2012,Barret Jackman,2012,D,30.574,72,203,78.0,82.0,66.0,60,81,17.4062,18.4945,18.65,17.8847,17.1455,-0.9633499999999984
Barret Jackman 2013,Barret Jackman,2013,D,31.576,72,203,82.0,66.0,60.0,81,78,18.4945,18.65,17.8847,17.1455,16.5051,-1.5385750000000016
Barret Jackman 2014,Barret Jackman,2014,D,32.576,72,203,66.0,60.0,81.0,78,79,18.65,17.8847,17.1455,16.5051,15.5751,-1.9712249999999987
Barret Jackman 2015,Barret Jackman,2015,D,33.575,72,203,60.0,81.0,78.0,79,80,17.8847,17.1455,16.5051,15.5751,14.5417,-2.235899999999999
Barret Jackman 2016,Barret Jackman,2016,D,34.575,72,203,81.0,78.0,79.0,80,73,17.1455,16.5051,15.5751,14.5417,12.976,-2.965849999999998
Christian Ehrhoff 2012,Christian Ehrhoff,2012,D,29.238,74,201,77.0,77.0,80.0,79,66,16.8448,16.4606,17.605,18.2565,18.749,1.4572749999999992
Christian Ehrhoff 2013,Christian Ehrhoff,2013,D,30.24,74,201,77.0,80.0,79.0,66,80,16.4606,17.605,18.2565,18.749,19.6043,1.8365249999999982
Christian Ehrhoff 2014,Christian Ehrhoff,2014,D,31.24,74,201,80.0,79.0,66.0,80,79,17.605,18.2565,18.749,19.6043,17.8819,-0.6717999999999975
