,Player,Position,Age,Height,Weight,Projected A1,Projected A2,Projected Assists,StDev,5th Percentile,95th Percentile,90A Probability,80A Probability,70A Probability,60A Probability,50A Probability,40A Probability,30A Probability
305,Cole Caufield,R,22.7,67,174,10.436943556540200,8.829642696193290,19.266586252733500,5.713206212827580,9.21913522097714,23.067063635254000,0.0,0.0,0.001,0.002,0.005,0.009,0.022
306,Evander Kane,L,32.2,74,210,10.382003251806300,8.894331933190640,19.27633518499700,5.84399416201569,14.196534393557600,32.35153673116790,0.0,0.0,0.0,0.0,0.001,0.01,0.083
307,Blake Lizotte,C,25.8,69,170,10.340661404362600,6.844550880254780,17.18521228461740,15.603459785143400,11.941543453971700,52.21952402595370,0.016,0.021,0.028,0.034,0.055,0.068,0.098
308,Jonathan Toews,C,35.4,74,201,10.286123468382300,6.714594363555750,17.000717831938000,5.915342276327280,10.265442025818200,29.192905598817100,0.0,0.0,0.0,0.0,0.001,0.008,0.043
309,Josh Norris,C,24.4,74,195,10.225627594735600,9.730929909618520,19.9565575043541,4.343086065645690,11.193553772455700,25.235152663102600,0.0,0.0,0.0,0.0,0.0,0.003,0.009
310,Jakub Voracek,R,34.1,74,216,10.191441675931800,7.947115910480540,18.138557586412400,5.696107731607690,10.708178097355900,27.971296793740100,0.0,0.0,0.0,0.0,0.001,0.007,0.03
311,Justin Schultz,D,33.2,74,190,10.144493457093600,8.911390824649020,19.05588428174260,3.598480908349690,17.299417105776600,28.94681678784130,0.0,0.0,0.0,0.0,0.0,0.0,0.033
312,Alexander Romanov,D,23.7,73,215,10.07240297847620,10.686442412753000,20.758845391229300,1.7683123254949700,18.087535826930000,23.78254000687670,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,Ryan Graves,D,28.4,77,220,10.063462574957900,12.620842836531600,22.684305411489500,1.4627751330452400,20.079089687622200,24.91346786210950,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,David Kampf,C,28.7,74,197,10.04819336461210,7.620486322774680,17.668679687386800,1.455857976356200,14.801593861626200,19.44291802308250,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,Max Comtois,L,24.7,74,210,10.013815473389400,6.628174297833660,16.64198977122300,3.0120173048631200,12.690045145223000,21.777426982253500,0.0,0.0,0.0,0.0,0.0,0.001,0.003
316,Ryan Lindgren,D,25.6,72,190,9.946434556454540,7.43945960438021,17.385894160834800,2.3930328626911100,13.575699275416400,21.095407681611100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,Tyson Jost,C,25.6,71,187,9.912128495089850,8.511407080384100,18.42353557547390,1.6543288354490100,15.641518712549700,21.051831161021600,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,Mason Appleton,C,27.7,75,197,9.904948873212540,7.195797602596810,17.100746475809400,2.8643149161606600,12.470553908179500,21.824258313295700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,Josh Bailey,R,34.0,73,200,9.825389753473240,7.800063240704420,17.625452994177700,10.365080084567000,16.390688639432800,48.91515364697780,0.001,0.003,0.01,0.022,0.043,0.084,0.151
320,Pius Suter,C,27.4,71,179,9.811474726172670,6.194493852537090,16.005968578709800,6.400957395824980,14.773609423687200,33.1430869742631,0.0,0.0,0.0,0.002,0.005,0.025,0.074
321,Mike Hoffman,L,33.9,72,190,9.760569310095940,8.583860925155210,18.344430235251200,2.723701640149740,13.363757202474400,21.92682202866120,0.0,0.0,0.0,0.0,0.0,0.0,0.001
322,Denis Gurianov,R,26.3,75,205,9.752543556109390,7.221832687810400,16.974376243919800,3.2883045448427700,12.952853307856600,21.954295209812800,0.0,0.0,0.0,0.0,0.0,0.003,0.006
323,Miles Wood,L,28.1,74,195,9.728425705525280,6.141761691234510,15.870187396759800,4.698187252006140,13.94296914181070,27.981982782420300,0.0,0.0,0.0,0.0,0.0,0.006,0.031
324,Oskar Sundqvist,C,29.5,75,220,9.708767009213990,8.33349030462867,18.042257313842700,6.022501505561100,12.763196536646900,30.581055161287600,0.0,0.0,0.0,0.002,0.002,0.008,0.058
325,Rem Pitlick,C,26.5,71,186,9.695333208665840,6.158876102388200,15.854209311054000,4.757503360512860,12.18391297002170,26.036417070144700,0.0,0.0,0.0,0.0,0.002,0.007,0.023
326,Scott Mayfield,D,31.0,77,220,9.63408670527915,9.71438494729077,19.34847165256990,1.4930876160771100,16.4342607961954,21.22378228076720,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,William Carrier,L,28.8,74,218,9.565892411115710,5.055290812280210,14.621183223395900,1.8983716002469200,11.672200829636900,17.96952308297580,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,Vladislav Gavrikov,D,27.9,75,221,9.496791772287990,8.970017022087110,18.466808794375100,1.4738698551257600,15.601850756337700,19.973860444241200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,Jack McBain,C,23.7,75,201,9.43112142535244,6.222583016662950,15.653704442015400,1.3333225680164300,13.361993005622200,17.484604892289600,0.0,0.0,0.0,0.0,0.0,0.0,0.001
330,Adam Lowry,C,30.5,78,208,9.381935190839880,9.734167399885490,19.11610259072540,4.199810129707340,15.659434553008200,28.07832249652360,0.0,0.0,0.0,0.0,0.001,0.005,0.036
331,Jordan Staal,C,35.1,76,220,9.320786974756670,9.722039590463210,19.04282656521990,4.3243129201125500,17.93715286452470,30.552056996157500,0.0,0.0,0.0,0.0,0.001,0.011,0.054
332,Mathieu Joseph,R,26.6,73,187,9.268167402781360,6.082887642748330,15.35105504552970,49.12425632228120,9.652444643675450,157.89417561768000,0.071,0.076,0.079,0.083,0.088,0.094,0.105
333,Sonny Milano,L,27.4,72,194,9.180729569104510,7.836810206972350,17.01753977607690,2.773019023357560,13.212065754645700,22.045737843082500,0.0,0.0,0.0,0.0,0.0,0.0,0.001
334,Logan O'Connor,R,27.1,72,175,9.015389822813420,5.213902673482580,14.229292496296,1.7807359898707800,10.956748922757600,16.555435988947300,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,Jakob Silfverberg,R,33.0,73,207,8.96184573650836,6.61845666829144,15.5803024047998,10.734108371528200,13.080853100644700,41.16584123875510,0.003,0.005,0.006,0.013,0.026,0.06,0.141
336,Kevin Shattenkirk,D,34.7,72,212,8.91303799122422,9.042181880428480,17.9552198716527,1.6953648072678400,15.760975843769700,21.234023175752700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,Nick Ritchie,L,27.8,75,236,8.835549584114690,7.515200559643160,16.35075014375790,2.963818604323170,10.691169761550500,19.678403975153100,0.0,0.0,0.0,0.0,0.0,0.0,0.001
338,Matt Dumba,D,29.2,72,181,8.824340195211630,8.946214559412020,17.770554754623700,2.189012695637410,15.778759937211000,22.683583169540300,0.0,0.0,0.0,0.0,0.0,0.0,0.001
339,Brady Skjei,D,29.5,75,210,8.821228985295210,12.751806613413400,21.573035598708600,0.9966936351891360,19.53053466266620,22.80872518927090,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,Fabian Zetterlund,L,24.1,71,220,8.795758785097120,5.114141935964400,13.909900721061500,1.9421523028708400,10.29739111863340,16.754293198288200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,Nicolas Hague,D,24.8,78,230,8.773828213790400,8.351880704001180,17.125708917791600,1.8705983841658400,14.392758636959200,20.33726666920850,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,Kirill Marchenko,R,23.2,75,197,8.7430287426933,6.997865973668240,15.740894716361500,2.6492038277927300,9.732831631202390,18.743239343927,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,Cam York,D,22.7,71,175,8.725354791233850,9.081823972092400,17.80717876332630,3.5710164757969,11.730195399913100,22.159182094480000,0.0,0.0,0.0,0.0,0.001,0.002,0.004
344,Tanner Jeannot,L,26.3,74,208,8.61864673967083,6.543486841431380,15.162133581102200,1.2035119132020300,12.837417330470900,16.86791679228340,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,Jesse Puljujarvi,R,25.4,76,201,8.594913982114970,7.516442118210970,16.111356100325900,4.157961287294800,14.523628621197900,25.471446683932700,0.0,0.0,0.0,0.0,0.002,0.005,0.018
346,Esa Lindell,D,29.4,75,220,8.577560762217060,8.874583015304780,17.45214377752180,2.068856137757320,16.248192731883700,22.233869738980900,0.0,0.0,0.0,0.0,0.0,0.0,0.002
347,Peyton Krebs,C,22.7,72,187,8.554257250993670,6.7866830640379100,15.340940315031600,9.397691475291940,12.6577594607057,31.20468706655810,0.003,0.004,0.007,0.007,0.012,0.029,0.059
348,Calle Jarnkrok,C,32.0,72,192,8.488606251450000,7.638990196550600,16.127596448000600,5.274600546783340,15.347425249740900,31.07570256705850,0.0,0.0,0.0,0.001,0.001,0.01,0.068
349,Jesper Fast,R,31.8,73,191,8.456492808394160,9.204961138772150,17.661453947166300,11.419906094547700,17.0206496639255,53.20028189018840,0.001,0.002,0.008,0.027,0.06,0.134,0.31
350,Jason Dickinson,C,28.2,74,200,8.428167647724010,7.395539594958220,15.823707242682200,1.7089335801023800,12.591160943792300,17.941651732570200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,Matt Roy,D,28.6,73,205,8.38165284347829,10.483110979326500,18.864763822804800,1.4373831822353900,16.37388960217650,20.976189413007600,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,Calen Addison,D,23.5,71,173,8.380742560056620,8.250669945950020,16.63141250600660,2.429652642925140,9.312013693455170,17.198910628413700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,Morgan Barron,C,24.8,76,220,8.394662437405140,5.4834738178354800,13.878136255240600,2.182731228624720,10.530417599919900,17.474641966369900,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,Anthony Mantha,R,29.0,77,234,8.430003706394160,6.09706139452312,14.527065100917300,4.48342296462846,13.173590538814400,26.214121436849200,0.0,0.0,0.0,0.0,0.001,0.005,0.019
355,Nathan Bastian,R,25.8,76,205,8.458462133051190,6.216915824469690,14.675377957520900,5.262215197407500,11.084472945775600,22.016990238242500,0.001,0.001,0.001,0.001,0.002,0.008,0.021
356,Jonas Brodin,D,30.2,74,196,8.504339675544470,10.65894054667630,19.16328022222070,2.055632559567030,15.736614856524300,22.09402301003040,0.0,0.0,0.0,0.0,0.0,0.0,0.001
357,Brenden Dillon,D,32.9,76,224,8.521237202693090,10.027396477958200,18.54863368065130,1.1827646016860200,16.23700915332160,20.093124075148600,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,Jordan Martinook,L,31.2,72,196,8.571212267234590,5.9516641469715700,14.522876414206200,2.300951759691230,10.697910581482400,18.22085155097100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,Teddy Blueger,C,29.1,72,185,8.603301581007330,5.121126843382750,13.724428424390100,2.0044442749061600,10.169307740476800,16.516380439605200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,Robby Fabbri,C,27.7,71,185,8.619827401837640,7.440800417440630,16.060627819278300,9.787665483677740,9.085787004719900,27.0799161469844,0.004,0.005,0.005,0.01,0.017,0.023,0.041
361,Tyler Myers,D,33.7,80,229,8.65896280961645,8.901698276703960,17.56066108632040,4.204892199140710,15.970203119826300,27.01615071255750,0.0,0.0,0.0,0.001,0.003,0.009,0.018
362,Vladislav Namestnikov,C,30.9,72,179,8.682158106576780,7.715082698585840,16.397240805162600,5.350633257069030,15.675696229460700,30.67111595184590,0.0,0.0,0.001,0.002,0.005,0.011,0.054
363,Jonas Siegenthaler,D,26.4,74,218,8.702319818935950,9.650446240112120,18.35276605904810,1.5105323569485600,15.586954693095900,20.480704273142300,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,Jake McCabe,D,30.0,73,204,8.672672216738300,9.668330420834090,18.341002637572400,1.7305326400364400,15.400963620083600,21.151647919143700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,Connor Brown,R,29.7,72,181,8.662582671803480,6.7632692507688800,15.42585192257240,3.30289699599373,9.313410136260090,19.959989996664400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,Adam Pelech,D,29.1,75,210,8.66880348343441,9.63077018240659,18.299573665841,1.5012629451120000,15.604737113031600,20.61197326029260,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,Brandon Tanev,L,31.8,72,189,8.657412492734400,6.194520765021260,14.851933257755700,3.356613054670790,8.983324011174540,20.01497556536370,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,Adam Henrique,C,33.6,72,195,8.640198594880320,7.667792473047930,16.307991067928300,2.566387485711490,10.075868197477400,18.63415013951470,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,Connor Dewar,C,24.3,70,183,8.593068427465360,6.199289974223870,14.792358401689200,1.8452189382846200,12.471192972028500,17.53511909073010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,Mattias Janmark,C,30.8,73,205,8.565321363432070,6.447368148640710,15.012689512072800,10.42707368169540,12.110665538756100,43.15888713756820,0.0,0.001,0.004,0.015,0.023,0.067,0.157
371,Matthew Benning,D,29.4,73,203,8.543681361666010,8.041448891874180,16.585130253540200,1.7625737827200400,13.010259606937500,18.685357623147400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,Eric Robinson,L,28.3,74,205,8.52613555505845,6.040211152555960,14.566346707614400,1.8307970248749400,11.734203761871500,17.835425675651200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,Dylan DeMelo,D,30.4,72,195,8.482755598986460,8.548465249650010,17.031220848636500,1.1907110292250000,13.840807987328600,17.78268471974730,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,Andreas Johnsson,L,28.9,70,195,8.42523427625397,6.07988884311132,14.50512311936530,7.019289243098800,10.023888094576700,26.986240292076600,0.0,0.001,0.003,0.005,0.008,0.014,0.035
375,Colton Parayko,D,30.4,78,228,8.373955232466200,11.00950896919280,19.383464201658900,1.5714085350194600,16.18053789479790,21.185397441454100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Tanner Pearson,L,31.1,73,201,8.331047877661380,5.330723763029880,13.66177164069130,5.73673816934675,8.711540948012530,24.198885613466200,0.0,0.0,0.0,0.001,0.002,0.009,0.021
377,Nate Schmidt,D,32.2,72,195,8.270164650236060,8.10770547460523,16.377870124841300,2.1351126036720500,12.569331124259100,19.665101937567500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,Cole Sillinger,C,20.4,73,201,8.18342008930565,6.0734970834580500,14.256917172763700,3.818229119142090,11.198827368489000,23.03944316737410,0.0,0.0,0.0,0.0,0.0,0.001,0.008
379,Ryan McDonagh,D,34.3,73,215,8.140909365264700,8.353709071427170,16.494618436691900,1.9946773454259600,13.087345007315200,19.488533442780300,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,Brian Dumoulin,D,32.1,76,207,8.101364410452610,9.594421804552470,17.69578621500510,1.5827290032324500,14.723386278335200,20.083048310284200,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,Pierre Engvall,L,27.3,77,219,8.063255686477960,6.077816369906110,14.141072056384100,5.821675802814540,12.248639728040300,29.12587480948790,0.0,0.0,0.0,0.0,0.001,0.012,0.047
382,Adam Larsson,D,30.9,75,209,8.017018445801260,8.728642859854360,16.745661305655600,1.9597533952884800,13.462967199133800,19.855596607150100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,Rasmus Kupari,C,23.5,74,200,7.93375889165384,5.097786177636310,13.031545069290100,6.067496782660740,9.700590444000500,17.015602392911100,0.001,0.001,0.002,0.003,0.003,0.007,0.019
384,Will Borgen,D,26.8,75,204,7.902616023249180,7.902811973869210,15.805427997118400,1.5350878103988200,12.949885308835800,17.932396840260900,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,Bowen Byram,D,22.3,73,190,7.871367671622850,6.65665103860313,14.528018710226000,2.918933625229570,9.519094126501490,19.083766475360700,0.0,0.0,0.0,0.0,0.0,0.0,0.001
386,Nick Bonino,C,35.4,73,195,7.822864114923560,5.930472305414970,13.753336420338500,3.131619412635830,12.121115530312300,22.459947913226400,0.0,0.0,0.0,0.0,0.0,0.0,0.002
387,Zach Parise,L,39.2,71,195,7.775422603727830,6.078519650911410,13.853942254639200,4.253397071788300,13.514943260232800,26.03248171349800,0.0,0.0,0.0,0.0,0.0,0.002,0.024
388,Jeff Carter,C,38.7,75,219,7.696007230147370,7.087203644414900,14.783210874562300,3.318475073276260,14.030967888339400,24.466178772752200,0.0,0.0,0.0,0.0,0.0,0.0,0.008
389,Alexis Lafreni��re,L,22.0,73,195,7.687080936288550,7.979014133465750,15.6660950697543,2.325338375816650,11.935103421892600,19.356681879228600,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,Ryan Poehling,C,24.7,74,196,7.6875574241433000,3.716419266791190,11.403976690934500,29.591530120832800,8.750184537913930,71.9422431597608,0.031,0.044,0.054,0.068,0.085,0.115,0.156
391,Yakov Trenin,C,26.7,74,201,7.693479135331890,5.1385857309198500,12.83206486625170,1.195576708216250,10.757304261409400,14.593366137958900,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,Erik Cernak,D,26.3,76,224,7.712597998858860,8.418398833641010,16.130996832499900,1.8042738405836800,13.138999661437400,18.901895673183400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
393,Ben Chiarot,D,32.4,75,232,7.729790173275000,8.63640158813904,16.36619176141400,3.9711871006529500,14.397060938678200,24.401202502433000,0.0,0.0,0.0,0.001,0.002,0.004,0.014
394,Ryan Suter,D,38.7,73,205,7.758781000458380,9.571623565552170,17.330404566010500,2.2738726772322700,15.310565561267100,20.825961219742100,0.0,0.0,0.0,0.0,0.001,0.002,0.004
395,Nick Bjugstad,C,31.2,78,209,7.777075032293780,5.689517512602980,13.466592544896800,7.120540426374720,12.546262514846100,32.61068034627690,0.0,0.0,0.001,0.005,0.008,0.019,0.076
396,Ian Cole,D,34.6,73,225,7.79522021286804,8.072646337606960,15.867866550475000,5.169986844656000,12.142870498246500,25.577606526477800,0.0,0.0,0.0,0.001,0.002,0.01,0.029
397,Cole Smith,L,27.9,75,195,7.825146999305760,4.501786339681180,12.326933338986900,4.620008409143880,6.760609091590840,21.75166172725750,0.0,0.0,0.0,0.0,0.0,0.0,0.001
398,Nico Sturm,C,28.4,75,209,7.821086869303100,5.565490029055450,13.386576898358600,1.333894163528150,10.856857547377900,15.278875311084700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,Josh Anderson,R,29.4,75,218,7.851028836605910,5.916273584803060,13.767302421409000,4.406844083983840,9.610503808678110,19.812883686911400,0.0,0.0,0.0,0.001,0.002,0.005,0.014
400,Marcus Foligno,L,32.1,75,226,7.881995857832760,6.218796794674070,14.100792652506800,4.092481667873490,11.191469879384500,24.218856290283300,0.0,0.0,0.0,0.0,0.0,0.001,0.009
401,Nicklas Backstrom,C,35.9,73,202,7.908828715897130,6.163495177587390,14.07232389348450,4.9668219472213000,6.2166329523902100,20.28444779479480,0.0,0.0,0.0,0.0,0.0,0.005,0.009
402,Nick Cousins,C,30.2,71,192,7.936652693242600,6.467158580204670,14.40381127344730,6.1628650008785300,13.494824119966000,31.69051206581620,0.0,0.0,0.0,0.0,0.005,0.015,0.07
403,Christian Fischer,R,26.5,74,212,7.966819338395530,5.0744706084964000,13.041289946891900,5.865487603970210,10.966277488701800,26.62812705242830,0.0,0.001,0.001,0.001,0.004,0.008,0.028
404,Emil Bemstrom,R,24.3,72,195,7.9767921647095900,5.935958495480710,13.912750660190300,4.055076861621290,9.209618815508240,19.337340673572200,0.0,0.0,0.001,0.001,0.001,0.003,0.005
405,Alexander Edler,D,37.4,76,210,7.982131800224910,7.997258893730320,15.979390693955200,30.290362445409700,11.167938060758900,85.98317258896180,0.05,0.057,0.059,0.065,0.067,0.071,0.08
406,Eric Staal,C,38.9,76,195,7.891591254924610,5.056252781367770,12.947844036292400,6.514331286506030,11.727856874283900,30.934686067685700,0.0,0.0,0.002,0.002,0.004,0.013,0.058
407,Nils Aman,C,23.6,74,179,7.906640112044970,5.110424430217040,13.017064542262000,1.8466151854732900,9.872912161625030,15.502833996489400,0.0,0.0,0.0,0.0,0.0,0.0,0.001
408,Milan Lucic,L,35.3,75,240,7.83420285970537,6.041954481753330,13.8761573414587,19.80043666354460,12.871917957502200,38.328953280227900,0.009,0.009,0.011,0.015,0.023,0.042,0.114
409,Erik Brannstrom,D,24.1,70,185,7.8438505338723600,9.62588351323297,17.46973404710530,2.92649016125194,13.730146014089300,23.496390813923300,0.0,0.0,0.0,0.0,0.0,0.0,0.001
410,Jakub Vrana,L,27.6,72,190,7.857287077618530,5.162765752148320,13.02005282976690,3.921063726375600,7.503604124105950,19.40524874889650,0.0,0.0,0.0,0.0,0.0,0.001,0.003
411,Colton Sissons,C,29.9,73,200,7.860402391120920,8.096104006833750,15.95650639795470,7.176538583729920,14.529926850219800,36.843115230919400,0.0,0.0,0.0,0.0,0.007,0.029,0.126
412,Josh Mahura,D,25.4,72,185,7.849498448244590,6.199633624903080,14.04913207314770,1.8753133058734600,11.390451101371200,17.448613492658400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,Paul Stastny,C,37.8,72,193,7.833398972862220,7.112991064281850,14.946390037144100,4.135515005258110,12.34542288168360,25.68651465676940,0.0,0.0,0.0,0.0,0.0,0.001,0.013
414,Luke Kunin,C,25.8,72,197,7.788752632857410,5.407464903857850,13.196217536715300,7.166832734997510,8.253558504603670,27.983086612588400,0.0,0.0,0.001,0.002,0.008,0.013,0.038
415,Colin Blackwell,C,30.5,69,190,7.748695748847580,3.743413468723660,11.492109217571200,1.6400557337759700,8.93185744748115,14.431881217499000,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,Kyle Okposo,R,35.5,72,218,7.692977164663550,6.2006793022132,13.893656466876800,6.862119850186020,12.483027430418900,33.727238646662500,0.0,0.0,0.0,0.001,0.003,0.019,0.095
417,Sam Lafferty,C,28.6,73,195,7.625238345485990,5.654007340334650,13.279245685820600,1.9843587766705800,9.86380709500441,16.45493361766540,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,Jordan Greenway,L,26.6,78,231,7.558341046152570,6.082045172942270,13.640386219094800,4.932829989780060,11.083278403677200,26.472235361889900,0.0,0.0,0.0,0.0,0.0,0.003,0.027
419,Boris Katchouk,L,25.3,74,206,7.476317531502450,4.35933551496994,11.835653046472400,1.681051477867170,9.038178201359450,14.664435382089800,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,Jamie Oleksiak,D,30.8,79,257,7.42059225214679,8.854213614805830,16.274805866952600,1.5023148563512400,12.926351196298400,17.87543579720850,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,Radek Faksa,C,29.7,75,225,7.358811773256770,5.141268108674910,12.50007988193170,12.312490438718000,11.504975408078200,41.95030100883900,0.005,0.007,0.009,0.014,0.024,0.057,0.114
422,Isac Lundestrom,C,23.9,72,193,7.309082316817850,4.97583438130005,12.284916698117900,2.1948940202148500,9.483088098219200,16.15245613321970,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,Jamie Drysdale,D,21.5,71,183,7.22080451165616,6.882875300974400,14.103679812630600,3.609454058167330,7.868091383529540,19.09824517661520,0.0,0.0,0.0,0.0,0.0,0.0,0.002
424,Alexandre Carrier,D,27.0,71,174,7.142411062904640,7.6865168633917600,14.828927926296400,2.56375068831057,11.25202660584710,19.477754778449600,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,Rasmus Ristolainen,D,28.9,76,221,7.08235538187357,7.346721840506920,14.429077222380500,1.8344408334678000,13.183249123576400,19.180211518308700,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,Henri Jokiharju,D,24.3,72,200,7.03638594756114,7.697092341158190,14.733478288719300,1.7736741460721300,11.681013657525900,17.485711905756400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,Sam Gagner,C,34.1,71,201,6.983916305423420,5.868678922217890,12.852595227641300,10.092399870204400,9.582558238254380,36.55838020021750,0.002,0.004,0.006,0.009,0.02,0.04,0.095
428,Lars Eller,C,34.4,74,205,6.937282168794890,5.137672196521580,12.074954365316500,2.3293004037604200,9.239194023047130,16.89839392513140,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,Ryan Donato,C,27.5,72,190,6.916546964142580,4.80409439024142,11.720641354384000,21.872221382567900,9.980887885561500,45.56827594178280,0.018,0.022,0.023,0.031,0.043,0.063,0.098
430,Caleb Jones,D,26.3,73,194,6.899029495833980,7.087361752736610,13.986391248570600,2.3471427384737500,11.454250138319700,18.411814248505500,0.0,0.0,0.0,0.0,0.0,0.001,0.001
431,Sam Steel,C,25.7,71,184,6.852084913301500,7.0796068680489900,13.931691781350500,2.2448208478417800,10.650716968024500,18.070009310540500,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,Derek Grant,C,33.4,75,210,6.837372884813870,5.159206684006910,11.996579568820800,2.0052766287155000,8.28630163333777,14.909445531434400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,Noah Gregor,C,25.2,72,190,6.867122656566750,5.132173575223620,11.999296231790400,4.816875213254240,10.06760081962000,21.79647681123450,0.0,0.0,0.0,0.001,0.002,0.004,0.021
434,Colin Miller,D,30.9,73,200,6.904186598332690,7.96846860166885,14.872655200001500,2.7059546470762900,13.411624717215400,21.112302168165400,0.0,0.0,0.0,0.0,0.0,0.001,0.003
435,Danton Heinen,L,28.2,73,188,6.898781194931390,5.781992440010050,12.680773634941400,3.7980101712899800,10.762899891724200,21.97264591475840,0.0,0.0,0.0,0.0,0.0,0.0,0.011
436,Mark Giordano,D,40.0,72,205,6.903085890174470,7.984589592167510,14.887675482342000,3.714312031675870,12.615170830618600,23.422990892742200,0.0,0.0,0.0,0.0,0.001,0.002,0.009
437,Jake Middleton,D,27.7,75,219,6.903049441211710,7.765109817989520,14.668159259201200,27.451251650633000,11.204102374990800,20.446389066428800,0.026,0.026,0.027,0.027,0.027,0.029,0.033
438,Cody Ceci,D,29.8,74,210,6.888331915756020,8.909462264149210,15.797794179905200,1.395676100025840,13.30791288131710,17.860574393891900,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,Anders Bjork,L,27.2,72,190,6.89426127297723,3.2991708180181000,10.193432090995300,3.2128161740669400,6.05311535426065,16.433799026741100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,Brendan Gallagher,R,31.4,69,186,6.883251532784190,5.1218886885220300,12.005140221306200,3.0191474987485100,8.08572106730868,17.348368488102400,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,Jonatan Berggren,R,23.2,71,197,6.85128322364623,5.075529392660440,11.926812616306700,2.467742570072140,7.164708091844150,14.08816423514490,0.0,0.0,0.0,0.0,0.0,0.0,0.002
442,Brayden McNabb,D,32.7,76,215,6.849629916432460,8.843499407437600,15.693129323870100,1.5532966935796500,13.025791124625200,18.070867937543800,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,Ethan Bear,D,26.3,71,197,6.821080429500200,7.182250917081340,14.003331346581500,1.7177585554671000,10.705179520824800,16.477596692246800,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,Tyson Foerster,R,21.7,74,194,6.81930557856583,2.742745217433290,9.562050795999120,2.487229358086160,5.185997260039240,13.238721099794600,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,Oskar Lindblom,L,27.1,73,191,6.832980113829030,4.8816924228197300,11.714672536648800,13.492477295133800,10.907917490172000,44.62413582055340,0.006,0.007,0.01,0.02,0.038,0.065,0.131
446,Juuso Parssinen,C,22.7,75,212,6.8475015838862100,5.182720767739870,12.030222351626100,2.448685997094520,7.496339662933780,15.340671545242300,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,Nils Hoglander,L,22.8,69,185,6.8572908047691300,4.441684530796290,11.29897533556540,12.94693057306490,8.946631786950210,39.042487399563800,0.005,0.008,0.014,0.018,0.029,0.046,0.095
